0.99104,10,2.5596,0.58325,1,0.97457
0.71131,5.9863,1.6578,-0.010181,0.77284,6.3038e-08
0.97488,2.4902,2.3603,1.9389,0.52432,0.3905
0.4781,7.5361,6.8398,0.70167,0.57899,0.55838
0.93409,4.5758,2.7696,1.7709,0.55402,0.7557
0.98434,10,2.612,1.0023,1,0.98805
0.99298,10,3.6676,0.72118,0.9107,0.40949
0.29761,8.7976,0.51327,0.61914,5.6719e-07,0.9911
0.93648,7.8323,2.451,-0.093265,1,0.58131
0.9956,6.8168,3.3663,0.45864,0.88743,0.87444
0.98304,8.0579,4.0606,0.84332,1,0.41324
0.77951,4.3004,10,-1.9869,0.059535,1
0.99198,9.1215,2.9089,1.0208,0.9972,1
0.82864,10,2.2518,0.63095,0.99103,0.37772
0.55937,10,6.4738,1.332,0.43019,0.37174
0.73499,6.2746,0.714,-0.30969,0.87603,0.75265
0.98655,8.315,2.7857,0.29791,0.95111,1
0.98962,7.1778,0.97214,0.18459,1,1
0.55189,4.0342,10,1.2423,9.8495e-07,3.0186e-07
0.95394,7.9704,3.7012,0.628,0.81224,0.82976
0.42722,3.2587,4.4063,0.97623,0.97703,0.53461
0.031253,9.7914,4.9555,1.382,1,2.1617e-07
0.96998,8.6261,4.9827,0.52396,0.44908,0.96079
0.51426,2.1461,10,0.89698,7.5712e-07,0.62279
0.98418,2.781,4.156,1.5875,1,0.79827
0.65952,9.9998,4.3671,0.81132,0.99672,0.19574
0.79982,0.94365,4.8038,0.8449,6.1731e-08,7.6504e-07
0.5171,10,5.9718,0.54909,0.86467,0.67822
0.94727,10,4.0845,0.15542,0.74869,0.65832
0.37486,10,8.3744,1.7361,2.768e-08,2.0065e-08
0.33485,10,4.5788,1.2031,0.47075,0.50759
0.92151,6.2506,2.7609,1.3892,1.0802e-07,0.51126
0.48646,8.6046,3.4274,0.15454,1,0.67989
0.98897,10,5.5977,1.449,0.79377,2.0923e-08
0.98869,10,3.072,1.0507,1,0.68834
0.79009,9.7304,4.3574,0.36218,0.90374,1
0.73204,10,6.3643,0.79784,0.93872,0.60663
0.99161,8.0308,3.7282,0.60143,0.40572,0.70969
0.91099,0.31923,0.64882,-0.33071,0.99998,0.99999
0.91735,7.2699,3.9518,0.95568,0.9274,0.48766
0.98616,10,3.708,1.0697,1,1
0.81162,6.0098,1.6001,0.20997,0.26885,0.93966
0.55495,4.4522,2.3374,1.4479,0.0058773,0.98647
0.93474,10,2.3157,0.60882,0.8288,1
0.92255,6.2503,2.0508,0.96977,0.69716,1
0.83214,7.5062,4.2286,0.33401,0.22588,0.24405
0.055676,9.6096,8.8656,0.69568,0.96636,1
0.080501,10,7.1899,2.6851,1.8451e-08,2.737e-08
0.96972,4.6795,3.5028,0.99478,1.2529e-07,0.86752
0.41844,10,7.8321,1.7757,1.9101e-08,1.8928e-08
0.084204,10,5.7267,-2.0283,0.30548,2.6057e-07
0.91808,10,6.0741,1.3702,0.84765,0.82045
0.57731,5.7703,4.9793,0.63777,3.8439e-08,3.3201e-08
0.98809,2.9705,4.7698,0.45663,0.063998,0.56023
0.20417,8.8022,10,1.1726,0.75867,0.37739
0.90727,10,2.6125,0.5431,0.88964,0.45271
0.67191,9.4935,3.0018,0.70467,0.40739,0.48137
0.88645,7.726,3.5072,1.7929,0.96793,0.64137
0.96944,6.4734,4.2626,1.2484,0.33433,0.23288
0.95071,3.6296,5.2313,1.1414,0.47645,0.48896
0.65462,6.6704,4.3522,1.4882,0.34415,3.1023e-08
0.63919,8.092,8.5865,0.53014,3.0529e-09,0.23235
0.73787,9.3199,3.9121,0.49959,0.67375,6.9833e-06
0.66178,9.1701,4.2595,0.7726,0.42905,0.54979
0.76207,10,6.3397,0.70757,0.44394,1
0.13809,9.34,6.1233,1.0181,0.15007,4.9868e-08
0.77243,5.8557,0.17952,0.025891,1,0.20606
0.54802,10,9.814,0.4238,0.58695,0.58492
0.22799,10,5.0056,0.81604,0.37774,0.62925
0.57155,6.3158,2.6092,1.5177,0.99731,0.0059811
0.73288,7.0729,0.87611,0.3916,0.40845,0.89104
0.96984,10,3.7904,0.73323,0.81735,1
0.36483,5.1943,2.8764,1.5308,4.5227e-07,6.1502e-08
0.98278,10,4.2165,1.7136,1,0.75457
0.74489,8.8414,6.6165,-0.75006,1.0902e-06,0.71187
0.9543,7.4795,6.5476,1.3529,1,0.98586
0.99363,10,4.9049,1.4801,1,0.70503
0.079551,2.8335,1.464,-0.94799,2.111e-07,6.1287e-08
0.85722,9.6341,2.7256,0.79002,0.58245,0.27225
0.98319,8.2255,5.5858,0.68137,0.79526,0.55679
0.010601,7.2261,1.9164,1.8815,1.2664e-06,2.2089e-06
0.82446,3.2833,2.6935,1.5067,0.43187,2.2283e-07
0.89386,10,4.9106,0.28539,1,0.12789
0.52173,10,5.3833,0.69216,1.3555e-07,0.31646
0.86853,10,5.3075,0.2652,0.85441,0.62777
0.98355,6.6189,3.3049,0.77505,1,0.40238
0.95121,1.377,0.40593,-0.32615,3.8248e-07,7.5193e-07
0.81765,9.0255,2.0416,-0.23842,1,0.74753
0.08675,2.5833,10,1.2168,3.1204e-07,1
0.12744,10,10,1.1576,4.8757e-08,6.3548e-08
0.98927,10,5.4174,0.72001,0.7437,0.52912
0.79969,10,3.7064,0.33792,1,0.825
0.51347,10,3.6159,0.80078,0.73971,1
0.12202,3.001,2.7984,2.3858,1,1.2266e-07
0.67631,7.8294,4.7507,1.1353,0.19087,0.25871
0.61399,8.5378,1.7267,0.16935,2.2476e-08,1
