Action1,S2,Action2,Re,subject,round,rt2
1,2,1,-4,455,10,1
1,3,2,3,455,11,1
1,2,1,0,455,12,1
2,3,2,5,455,13,1
1,2,1,-2,455,14,1
1,2,1,-1,455,15,1
2,3,1,4,455,16,0
2,3,1,2,455,17,1
2,3,2,1,455,18,1
2,3,2,0,455,19,1
1,2,2,0,455,20,0
2,3,1,3,455,21,1
2,2,2,0,455,22,1
2,3,1,4,455,23,0
2,3,1,4,455,24,1
2,3,2,3,455,25,1
2,2,1,-5,455,26,1
2,3,2,4,455,27,1
2,3,2,4,455,28,1
2,2,1,-1,455,29,1
2,3,2,1,455,30,1
2,2,2,1,455,31,0
2,3,2,4,455,32,1
2,3,2,2,455,33,1
2,2,2,-2,455,34,1
2,2,2,-4,455,35,1
2,3,2,3,455,36,1
2,2,1,-1,455,37,1
2,3,2,-1,455,38,0
2,3,1,-2,455,39,1
2,3,1,-3,455,40,1
1,2,1,-4,455,41,0
1,2,1,-4,455,42,1
1,2,1,-4,455,43,1
1,2,1,-3,455,44,1
1,2,1,-3,455,45,1
1,2,1,-2,455,46,1
2,3,1,-4,455,47,1
2,3,1,-3,455,48,1
2,3,1,-4,455,49,1
2,3,1,-4,455,50,1
2,3,2,5,455,51,1
2,2,1,-3,455,52,1
2,3,2,3,455,53,1
2,3,2,2,455,54,1
2,3,2,-1,455,55,1
2,3,2,2,455,56,1
2,3,2,3,455,57,1
2,2,1,-5,455,58,1
2,3,2,-2,455,59,1
2,3,2,0,455,60,1
1,2,1,-3,455,61,1
1,2,1,-4,455,62,1
2,3,2,0,455,63,1
2,3,2,-2,455,64,1
2,3,1,3,455,65,0
2,2,1,2,455,66,1
2,2,1,3,455,67,1
2,3,1,-3,455,68,1
1,2,1,4,455,69,1
1,2,1,2,455,70,1
1,3,1,-3,455,71,1
2,3,1,-4,455,72,1
1,2,1,4,455,73,1
2,3,1,-1,455,74,1
2,3,1,-4,455,75,1
1,2,1,5,455,76,1
2,3,2,2,455,77,1
2,3,2,3,455,78,1
2,3,2,2,455,79,1
2,3,2,2,455,80,1
2,3,2,1,455,81,1
1,2,1,4,455,82,1
1,2,1,1,455,83,1
1,2,1,1,455,84,1
1,3,2,-2,455,85,1
1,2,1,4,455,86,1
1,3,2,-1,455,87,1
1,3,2,-2,455,88,1
1,2,1,5,455,89,1
1,3,2,0,455,90,1
1,2,2,0,455,91,1
1,2,1,4,455,92,1
1,2,1,3,455,93,1
1,2,1,2,455,94,1
1,3,2,2,455,95,1
2,3,2,1,455,96,1
2,3,2,0,455,97,1
2,3,2,-1,455,98,1
2,3,2,-5,455,99,1
2,3,2,-4,455,100,1
2,3,2,-2,455,101,1
2,2,1,3,455,102,1
2,2,1,3,455,103,1
1,2,1,2,455,104,1
1,2,1,3,455,105,1
1,2,1,2,455,106,1
1,3,2,2,455,107,1
2,3,2,1,455,108,1
2,3,2,-1,455,109,1
2,3,2,-3,455,110,1
2,3,2,-5,455,111,1
2,3,2,-3,455,112,1
2,3,2,0,455,113,1
2,3,1,-2,455,114,1
2,3,1,-1,455,115,1
2,3,1,1,455,116,1
2,3,1,-1,455,117,1
2,2,1,-5,455,118,1
2,2,1,-1,455,119,1
2,3,1,0,455,120,1
2,2,1,-3,455,121,1
2,3,1,-4,455,122,1
1,2,1,-5,455,123,0
1,2,1,-4,455,124,1
1,2,1,-4,455,125,1
2,3,1,-3,488,1,1
1,2,2,0,488,2,1
2,3,1,-2,488,3,0
2,3,2,-4,488,4,0
2,3,1,-4,488,5,0
2,3,1,-3,488,6,0
2,3,1,-4,488,7,1
2,3,1,-4,488,8,1
2,3,1,-2,488,9,1
2,3,2,-2,488,10,0
2,3,1,-3,488,11,0
1,2,2,0,488,12,1
2,2,1,-2,488,13,0
2,3,1,-3,488,14,0
1,2,1,-2,488,15,0
1,3,1,-4,488,16,1
2,3,2,-1,488,17,0
2,3,1,1,488,18,0
2,3,1,1,488,19,0
2,3,2,3,488,20,0
2,3,1,2,488,21,1
1,3,1,3,488,22,0
2,3,1,-1,488,23,1
1,2,2,4,488,24,1
2,3,2,4,488,25,1
2,3,1,-4,488,26,1
1,3,2,1,488,27,0
2,3,1,-4,488,28,1
2,2,1,4,488,29,1
2,3,1,-3,488,30,1
1,3,1,1,488,31,0
2,3,2,2,488,32,0
1,2,2,5,488,33,0
2,3,2,3,488,34,0
2,3,2,4,488,35,0
2,3,1,-2,488,36,1
2,3,2,2,488,37,0
1,2,2,-1,488,38,1
2,3,1,-1,488,39,1
2,3,1,-2,488,40,0
2,3,2,4,488,41,0
2,3,2,2,488,42,0
2,3,2,1,488,43,1
2,3,1,-1,488,44,1
2,3,2,0,488,45,0
1,2,1,0,488,46,0
2,3,1,1,488,47,1
2,3,2,0,488,48,0
2,3,2,1,488,49,1
2,3,2,2,488,50,1
2,3,2,3,488,51,0
2,2,2,-5,488,52,1
2,3,1,-3,488,53,1
2,3,2,4,488,54,1
2,3,2,4,488,55,1
2,3,2,5,488,56,1
2,3,2,5,488,57,1
2,3,2,5,488,58,0
2,3,2,2,488,59,1
2,3,2,4,488,60,1
2,3,2,4,488,61,1
2,2,2,-5,488,62,1
1,2,2,-4,488,63,1
2,3,2,4,488,64,1
2,3,1,-4,488,65,0
1,2,2,-2,488,66,0
1,2,2,0,488,67,1
2,3,2,1,488,68,1
1,2,2,-2,488,69,1
2,3,2,-1,488,70,1
2,3,2,1,488,71,1
1,2,2,-4,488,72,1
2,3,2,5,488,73,1
1,2,1,5,488,74,1
1,2,1,4,488,75,1
1,2,1,3,488,76,0
2,3,2,2,488,77,1
2,3,2,2,488,78,1
1,2,1,0,488,79,1
1,2,1,-1,488,80,1
1,3,1,-3,488,81,0
1,3,2,3,488,82,0
2,3,2,0,488,83,1
1,3,1,2,488,84,0
2,2,1,-2,488,85,1
1,2,2,2,488,86,1
1,2,1,-2,488,87,1
1,3,2,3,488,88,0
2,3,2,3,488,89,1
2,2,2,3,488,90,1
1,2,1,3,488,91,0
1,2,1,4,488,92,1
1,3,2,4,488,93,1
1,2,2,1,488,94,0
1,2,1,3,488,95,1
2,3,2,0,488,96,1
2,3,1,4,488,97,1
2,3,1,2,488,98,1
2,3,1,2,488,99,0
2,3,2,0,488,100,1
2,3,2,3,488,101,1
2,3,2,2,488,102,1
1,3,2,-1,488,103,1
1,3,2,-1,488,104,1
1,3,2,0,488,105,1
1,2,1,3,488,106,1
2,3,2,0,488,107,1
2,3,2,-1,488,108,0
1,2,1,1,488,109,0
1,2,1,1,488,110,0
1,2,2,2,488,111,0
2,2,1,-4,488,112,1
1,3,2,-5,488,113,1
1,2,1,-1,488,114,1
1,2,1,-1,488,115,0
2,3,2,-5,488,116,1
1,2,1,-3,488,117,1
2,3,2,-5,488,118,1
2,3,1,-4,488,119,0
1,2,1,-3,488,120,1
2,3,2,-4,488,121,1
1,3,2,-4,488,122,1
1,3,2,-2,488,123,1
2,3,2,-4,488,124,1
1,3,2,-4,488,125,0
2,3,1,-3,250,1,0
2,3,1,-2,250,2,1
1,2,2,0,250,3,0
1,2,2,3,250,4,1
2,3,1,-5,250,5,1
1,3,1,-3,250,6,1
2,3,1,-1,250,7,1
2,3,1,-1,250,8,1
2,3,1,0,250,9,1
2,3,1,3,250,10,1
2,3,1,3,250,11,1
2,3,1,5,250,12,1
2,3,1,4,250,13,1
2,3,1,2,250,14,1
2,3,1,0,250,15,1
2,3,1,3,250,16,1
2,3,1,4,250,17,1
2,3,1,3,250,18,1
2,3,1,3,250,19,1
2,2,2,-4,250,20,1
2,3,1,4,250,21,1
2,2,2,-2,250,22,1
2,3,1,0,250,23,1
2,3,1,-4,250,24,1
2,2,2,0,250,25,1
2,3,1,-1,250,26,1
1,2,2,1,250,27,1
1,2,2,3,250,28,1
1,2,2,3,250,29,1
1,2,2,2,250,30,1
1,2,2,3,250,31,1
1,3,1,1,250,32,1
2,3,1,-1,250,33,1
1,3,1,-1,250,34,1
2,3,1,-1,250,35,1
2,3,1,-3,250,36,1
2,2,2,-3,250,37,1
2,3,1,-3,250,38,1
2,3,1,-3,250,39,1
2,3,1,-3,250,40,1
2,3,1,-3,250,41,1
2,2,2,1,250,42,1
2,3,1,-4,250,43,1
2,3,1,-4,250,44,1
2,3,1,-2,250,45,1
1,2,2,4,250,46,1
2,3,1,-4,250,47,1
2,3,1,-4,250,48,1
2,3,1,-4,250,49,1
2,3,1,-4,250,50,1
2,2,2,-4,250,51,1
2,3,1,-1,250,52,1
2,3,1,0,250,53,1
2,3,1,-2,250,54,1
2,3,1,-4,250,55,1
2,3,1,-5,250,56,1
2,3,1,-4,250,57,1
2,3,1,-4,250,58,1
2,3,1,-2,250,59,1
2,3,1,-1,250,60,1
2,3,1,0,250,61,1
2,3,1,-3,250,62,1
2,2,2,-2,250,63,1
2,3,1,0,250,64,1
2,3,1,5,250,65,1
2,3,1,5,250,66,1
2,3,1,2,250,67,1
2,3,1,-2,250,68,1
2,3,1,-2,250,69,1
2,3,1,1,250,70,1
2,3,1,0,250,71,1
2,3,1,1,250,72,1
2,3,1,4,250,73,1
2,3,1,5,250,74,1
2,3,1,4,250,75,1
2,3,1,1,250,76,1
2,3,1,1,250,77,1
2,3,1,2,250,78,1
2,3,1,4,250,79,1
2,3,1,3,250,80,1
2,2,2,3,250,81,1
2,3,1,3,250,82,1
2,3,1,5,250,83,1
2,3,1,3,250,84,1
2,3,1,3,250,85,1
2,3,1,4,250,86,1
2,3,1,4,250,87,1
2,3,1,3,250,88,1
2,3,1,2,250,89,1
2,3,1,-1,250,90,1
2,3,1,-1,250,91,1
2,2,2,-3,250,92,1
2,3,1,-1,250,93,1
2,3,1,0,250,94,1
1,2,1,3,250,95,1
2,3,1,0,250,96,1
2,3,1,1,250,97,1
2,3,1,0,250,98,1
2,2,1,-1,250,99,1
2,2,1,-1,250,100,1
2,3,1,4,250,101,1
2,3,1,3,250,102,1
2,3,1,4,250,103,1
2,3,1,5,250,104,1
2,3,1,1,250,105,1
2,3,1,0,250,106,1
2,2,1,-5,250,107,1
2,3,1,-1,250,108,1
2,3,1,0,250,109,1
2,3,1,-3,250,110,1
2,3,1,-1,250,111,1
2,3,1,-2,250,112,1
2,3,1,0,250,113,1
2,3,1,-1,250,114,1
2,3,1,0,250,115,1
2,3,1,0,250,116,1
2,3,1,-1,250,117,1
2,3,1,-2,250,118,1
2,3,1,0,250,119,1
2,3,1,-1,250,120,1
2,3,1,-2,250,121,1
2,3,1,0,250,122,1
2,3,1,2,250,123,1
2,3,1,3,250,124,1
2,3,1,3,250,125,1
1,2,1,0,213,1,0
2,3,1,-2,213,2,1
2,3,1,-4,213,3,0
2,3,1,-4,213,4,1
2,2,1,3,213,5,1
2,3,1,-1,213,6,1
2,2,1,-2,213,7,1
1,2,1,-4,213,8,0
1,2,1,-5,213,9,1
1,2,1,-5,213,10,1
1,2,1,-5,213,11,1
1,2,1,-1,213,12,1
1,3,2,3,213,13,0
1,2,1,-2,213,14,1
2,3,2,4,213,15,1
1,2,2,2,213,16,0
1,2,2,1,213,17,0
2,3,2,3,213,18,0
1,2,2,-2,213,19,1
1,3,2,1,213,20,1
1,2,2,-3,213,21,1
2,3,1,-2,213,22,0
2,3,1,0,213,23,1
2,3,1,-2,213,24,1
2,3,1,0,213,25,1
2,3,1,2,213,26,1
2,3,2,2,213,27,1
2,3,2,2,213,28,1
1,2,2,1,213,29,0
1,2,2,3,213,30,1
1,2,2,4,213,31,1
1,2,2,3,213,32,1
1,2,2,0,213,33,1
1,2,1,1,213,34,1
1,2,2,1,213,35,1
1,2,2,1,213,36,1
1,2,2,1,213,37,1
2,3,1,-1,213,38,1
2,3,1,-2,213,39,1
1,3,2,-2,213,40,0
1,2,2,0,213,41,1
1,2,2,-2,213,42,1
1,2,2,-4,213,43,1
2,2,2,-4,213,44,1
2,3,2,-3,213,45,1
2,2,2,-5,213,46,1
2,3,2,-4,213,47,1
2,3,2,-4,213,48,1
2,3,2,-3,213,49,1
2,3,2,-2,213,50,1
2,3,2,0,213,51,1
2,3,1,-4,213,52,1
2,3,1,-5,213,53,1
2,3,2,-2,213,54,0
2,3,2,-2,213,55,1
2,3,2,-3,213,56,1
2,3,2,-3,213,57,1
2,3,2,-1,213,58,1
2,2,2,-3,213,59,1
2,3,2,-1,213,60,1
2,3,2,-2,213,61,1
1,2,2,-4,213,62,0
2,3,2,0,213,63,1
1,2,2,-5,213,64,0
1,2,2,-4,213,65,1
1,2,2,-4,213,66,1
1,3,2,-3,213,67,0
2,3,2,-1,213,68,0
1,2,2,1,213,69,1
1,2,1,-2,213,70,1
2,3,2,-3,213,71,0
2,3,2,-1,213,72,1
1,2,1,5,213,73,1
2,3,2,-1,213,74,1
2,2,2,-2,213,75,0
2,3,2,-2,213,76,1
2,3,2,1,213,77,1
2,3,1,3,213,78,0
2,3,1,5,213,79,1
2,3,1,4,213,80,1
2,3,1,4,213,81,1
2,3,1,5,213,82,1
2,2,2,1,213,83,1
2,2,2,1,213,84,1
2,2,2,-2,213,85,1
2,3,1,2,213,86,1
2,2,2,-4,213,87,1
2,3,1,4,213,88,1
