2,3,1,4,17
2,3,1,3,17
2,3,2,-5,17
1,2,2,0,17
1,2,1,-4,17
2,3,1,1,17
2,2,1,-2,17
2,3,1,-1,17
2,3,2,-3,17
1,2,2,-3,17
1,2,1,2,17
1,2,1,4,17
1,3,1,5,17
2,2,1,3,17
2,3,1,1,17
1,2,1,3,17
1,2,1,4,17
1,2,1,4,17
1,3,1,1,17
1,2,1,2,17
1,2,1,1,17
1,2,2,0,17
2,3,2,3,17
2,2,2,1,17
2,3,2,2,17
2,3,2,1,17
2,3,2,2,17
1,2,2,1,17
2,3,1,4,17
2,3,1,4,17
2,3,1,3,17
2,2,1,5,17
1,2,1,3,17
1,2,1,5,17
1,2,1,3,17
1,2,1,4,17
1,2,1,2,17
1,2,1,2,17
1,2,2,0,17
2,2,2,-1,17
2,3,2,3,17
2,3,1,-3,17
2,3,2,1,17
1,2,1,2,17
1,2,1,3,17
1,3,1,-4,17
1,2,1,4,17
1,2,1,2,17
1,2,2,-2,17
2,2,1,2,17
2,3,2,0,17
1,2,1,3,17
1,2,1,2,17
1,3,2,2,17
1,2,1,2,17
1,2,1,3,17
1,2,1,1,17
2,3,2,3,17
2,3,2,4,17
2,3,2,5,17
2,3,2,4,17
2,3,2,2,17
2,3,2,1,17
2,3,1,-1,17
1,2,2,3,17
1,2,2,5,17
1,2,2,2,17
1,2,2,0,17
1,2,1,4,17
1,2,1,4,17
1,2,1,2,17
1,2,1,-1,17
2,3,2,1,17
2,2,2,-1,17
2,3,1,1,17
2,3,2,3,17
2,3,2,0,17
2,3,1,2,17
2,2,1,2,17
2,2,1,0,17
2,3,1,1,17
2,2,2,0,17
2,3,1,0,17
2,3,2,-2,17
1,2,1,4,17
1,2,1,0,17
1,3,1,3,17
2,3,1,4,17
2,3,1,5,17
2,3,1,4,17
2,3,1,5,17
2,2,1,-4,17
2,2,2,0,17
2,2,2,0,17
2,3,1,4,17
2,3,1,3,17
2,3,1,3,17
2,3,1,1,17
2,3,2,0,17
1,3,1,3,17
2,2,1,-3,17
2,3,1,0,17
1,3,1,1,17
2,3,2,-4,17
1,2,1,-2,17
1,2,2,-3,17
2,3,1,2,17
2,3,1,3,17
2,3,1,2,17
2,3,1,5,17
2,3,1,0,17
2,2,1,-5,17
2,3,1,3,17
2,3,1,1,17
2,3,1,-1,17
2,2,2,-1,17
2,2,1,-3,17
2,2,2,-2,17
2,3,2,-1,17
2,3,1,-5,17
1,2,1,-5,17
2,3,2,0,17
2,3,2,1,17
2,3,2,1,17
2,3,1,3,85
2,2,2,-1,85
2,3,1,4,85
2,3,1,3,85
2,2,1,2,85
2,3,1,2,85
2,3,1,0,85
1,2,2,-1,85
1,2,1,1,85
2,3,1,2,85
2,3,1,5,85
2,3,1,2,85
2,3,1,1,85
2,3,2,4,85
2,3,2,2,85
2,3,1,-1,85
2,3,2,3,85
2,2,2,1,85
2,3,2,1,85
2,3,1,2,85
2,3,2,-2,85
2,3,1,-2,85
1,2,1,3,85
1,3,2,-2,85
1,2,1,4,85
1,2,1,4,85
1,3,2,4,85
1,2,1,5,85
1,2,1,4,85
1,3,2,3,85
1,2,1,2,85
1,2,1,1,85
1,2,1,0,85
2,3,1,-3,85
1,2,1,-1,85
1,3,1,-2,85
1,2,1,-4,85
2,3,2,-3,85
2,3,1,-4,85
1,2,2,5,85
1,2,2,3,85
1,2,2,0,85
1,2,1,-2,85
2,3,1,1,85
2,3,2,2,85
2,3,2,2,85
2,3,1,-3,85
2,3,1,-4,85
2,3,2,4,85
2,3,2,5,85
2,3,2,3,85
2,3,2,0,85
1,2,1,3,85
1,3,1,-1,85
2,3,2,1,85
1,2,1,3,85
1,2,2,-2,85
1,2,1,0,85
2,3,2,-4,85
1,2,1,-3,85
2,2,1,-2,85
1,2,2,3,85
1,2,2,4,85
1,2,2,4,85
1,2,2,4,85
1,3,1,-2,85
1,2,2,1,85
1,3,2,-3,85
1,3,1,-4,85
2,3,1,-2,85
2,3,2,2,85
2,2,2,1,85
2,2,2,1,85
2,3,2,5,85
2,3,2,5,85
2,3,2,5,85
2,2,2,-3,85
1,3,1,0,85
2,3,2,3,85
2,2,1,1,85
2,3,2,2,85
2,2,1,2,85
2,3,2,2,85
2,3,2,2,85
2,3,2,2,85
2,3,2,2,85
2,3,2,3,85
2,3,2,0,85
2,2,1,2,85
2,3,2,-2,85
2,3,1,-5,85
2,3,2,-4,85
1,2,2,-4,85
1,2,1,4,85
1,2,1,2,85
1,2,1,2,85
1,3,2,-4,85
1,2,1,1,85
1,2,1,1,85
1,3,1,-1,85
2,3,1,1,85
1,3,1,2,85
2,3,2,3,85
1,2,2,-4,85
2,3,1,-1,85
2,3,2,-5,85
1,2,1,-3,85
2,2,1,-3,85
1,2,2,4,85
1,2,2,4,85
1,3,2,-3,85
1,3,1,-4,85
2,3,2,-1,85
1,2,1,1,85
1,3,1,1,85
1,2,1,3,85
2,3,2,1,3
2,3,2,1,3
2,3,2,1,3
2,3,2,2,3
2,2,2,1,3
2,2,2,1,3
2,3,2,2,3
2,3,2,2,3
2,3,2,3,3
2,2,2,4,3
2,2,2,-1,3
2,3,2,4,3
2,3,2,4,3
2,2,2,-3,3
2,3,2,-1,3
2,2,2,2,3
2,3,2,-4,3
2,2,2,5,3
2,3,2,-3,3
2,3,2,-5,3
2,3,2,-4,3
1,2,1,-5,3
1,2,2,1,3
1,2,2,-1,3
1,3,2,-2,3
1,2,2,-2,3
2,3,1,5,3
2,2,1,-4,3
2,3,1,5,3
2,3,1,4,3
2,3,1,5,3
2,3,1,4,3
2,3,1,5,3
2,3,1,3,3
2,3,1,2,3
2,3,1,3,3
2,2,1,4,3
1,2,1,3,3
1,3,1,-4,3
1,2,1,3,3
1,3,2,-5,3
2,3,2,2,3
2,3,2,2,3
2,3,2,3,3
2,3,2,2,3
2,3,2,2,3
2,3,2,0,3
2,2,2,-4,3
1,3,1,-4,3
1,3,1,-3,3
1,2,1,4,3
1,2,1,4,3
1,2,1,4,3
1,3,1,-3,3
2,3,2,-3,3
1,2,2,-2,3
2,3,1,0,3
2,3,1,1,3
2,3,1,1,3
2,2,1,4,3
1,2,1,2,3
1,2,1,2,3
1,2,1,1,3
1,3,2,-2,3
2,3,1,-5,3
2,3,1,-4,3
1,3,1,-4,3
1,2,2,-4,3
1,2,2,-4,3
1,2,1,4,3
1,2,1,3,3
1,2,1,4,3
1,2,1,3,3
1,2,1,2,3
1,2,1,-1,3
2,3,1,0,3
2,3,1,0,3
2,3,1,2,3
2,3,1,4,3
2,2,2,2,3
1,2,2,1,3
1,2,2,1,3
1,2,2,0,3
1,3,1,5,3
1,2,2,0,3
2,3,1,3,3
2,3,1,3,3
2,3,1,0,3
2,2,2,-3,3
1,2,1,-4,3
2,3,2,5,3
2,3,2,3,3
2,3,2,4,3
2,3,2,3,3
2,3,2,4,3
2,3,2,5,3
2,3,2,4,3
2,3,2,5,3
2,3,2,5,3
2,2,1,-3,3
1,2,2,4,3
1,2,2,3,3
1,2,2,3,3
1,2,2,3,3
1,2,2,5,3
1,2,2,4,3
1,3,1,1,3
2,3,1,1,3
2,3,1,0,3
2,3,1,0,3
2,3,1,1,3
2,3,1,0,3
2,2,2,3,3
1,3,1,3,3
2,3,1,2,3
2,3,1,3,3
2,3,1,3,3
2,2,1,-4,3
2,2,1,1,69
1,3,2,3,69
2,3,2,2,69
1,2,1,4,69
2,3,2,0,69
2,3,2,2,69
2,3,2,1,69
1,3,2,3,69
2,3,2,0,69
1,2,1,-1,69
1,3,2,-2,69
2,3,2,-3,69
2,3,1,2,69
1,2,1,-2,69
1,2,2,0,69
2,3,1,2,69
2,3,1,3,69
2,3,1,4,69
2,3,1,4,69
2,3,1,1,69
1,2,2,1,69
2,3,1,4,69
2,3,1,4,69
2,3,1,3,69
2,3,1,2,69
2,2,2,4,69
2,3,1,0,69
1,2,2,4,69
1,2,2,3,69
1,3,1,5,69
1,3,1,4,69
1,2,2,4,69
1,2,2,5,69
1,2,2,5,69
1,2,2,2,69
2,3,1,1,69
2,3,1,1,69
1,2,2,3,69
1,2,2,1,69
2,3,1,0,69
2,3,2,-3,69
1,2,2,3,69
1,3,1,3,69
1,3,1,4,69
1,2,2,0,69
2,2,2,1,69
2,3,1,-1,69
2,3,2,-3,69
1,2,2,3,69
1,3,2,-2,69
2,3,1,-4,69
1,2,2,3,69
2,2,2,2,69
2,3,2,-5,69
1,2,2,5,69
1,2,2,4,69
1,2,2,0,69
2,2,2,1,69
1,3,2,4,69
1,2,2,1,69
1,2,2,0,69
1,2,2,-2,69
1,3,2,-3,69
2,3,1,-1,69
1,2,2,0,69
1,2,1,1,69
2,3,1,-1,69
2,3,2,-3,69
1,2,1,-1,69
1,3,2,2,69
2,3,2,-1,69
1,2,2,1,69
1,3,1,2,69
1,2,1,0,69
2,3,2,1,69
2,3,2,4,69
2,2,2,3,69
2,3,2,1,69
2,3,2,1,69
2,3,2,4,69
2,3,2,4,69
2,3,2,4,69
2,3,2,5,69
2,3,2,3,69
2,2,2,5,69
2,3,2,4,69
2,3,2,3,69
2,3,2,4,69
2,3,2,4,69
2,3,2,4,69
2,3,2,2,69
2,3,2,4,69
2,3,2,3,69
2,3,2,4,69
2,2,2,3,69
2,3,2,3,69
2,3,2,4,69
2,3,2,4,69
2,3,2,2,69
2,3,2,2,69
2,3,2,2,69
2,3,2,4,69
2,2,2,5,69
2,3,2,3,69
2,3,2,4,69
2,3,2,2,69
2,3,2,1,69
2,3,2,0,69
1,3,1,4,69
1,2,1,3,69
1,2,1,4,69
1,2,1,5,69
1,2,1,4,69
1,3,2,4,69
1,2,1,4,69
