0.59404,6.775,1.972,1.2667,0.61929,0.12425,3.3879e-08
0.98061,5.4455,5.869,1.4419,5.516e-08,0.63588,0.39021
0.9836,9.8445,3.6443,1.4169,1,0.55346,1
0.74287,4.5671,9.8414,2.0595,5.7205e-07,0.86425,0.99999
0.011976,10,1.3973,0.25478,1.138e-06,2.4862e-06,5.7852e-07
0.97295,6.674,3.9098,1.2164,1,9.0871e-09,1
0.95173,7.5973,2.8829,1.3996,1,0.61287,1
0.88168,6.4383,1.4568,0.99042,1,7.4869e-08,1
0.96409,8.9294,4.4711,0.48571,6.9818e-07,0.8883,2.9139e-07
0.90249,6.6967,2.8922,1.2423,0.65199,1,1
0.64652,5.5028,1.8726,0.91456,1,0.23405,1
0.50517,7.8464,6.6893,0.62663,0.37484,1,1
0.62738,3.0139,4.4091,1.5922,0.40797,1,9.6891e-09
0.97433,4.3409,2.4203,1.5888,1,0.36689,9.3894e-08
0.10073,4.7148,4.6105,2.5615,1,0.25288,1
0.81448,5.9426,3.1481,1.8026,1,0.53026,1
0.99653,9.3485,3.5306,0.48824,3.003e-07,0.44482,0.78306
0.98851,6.4382,4.5146,1.466,0.71444,1,1
0.99484,5.5937,3.6999,1.2646,1,0.61812,1
0.80193,7.4553,4.4077,0.53569,0.66287,1.781e-07,0.99937
0.64712,3.1607,10,1.888,0.56435,1,1.9072e-07
0.99775,8.2351,3.6728,0.70743,1,0.66293,1
0.98445,5.3876,1.5685,1.0383,0.8626,1.3475e-08,1
0.98623,10,5.5543,0.53892,0.76459,0.80073,2.3726e-07
0.99697,10,3.2875,0.84501,0.71483,1,1.5948e-08
0.095616,5.494,4.4842,1.3186,1.6878e-07,2.1604e-08,5.9828e-08
0.98712,4.2533,3.4882,1.1548,1,0.20847,1
0.22358,3.4248,0.62222,2.3546,0.92468,4.0261e-08,1
0.97932,9.7639,5.0133,0.72358,0.60276,0.33322,1
0.99627,10,4.5909,-1.2394,0.58633,0.91213,3.3235e-09
0.064732,4.5024,6.2288,0.64815,1,3.0349e-08,9.9236e-08
0.98913,6.971,1.9877,0.08505,0.15196,0.015126,1.345e-06
0.77099,5.1659,3.1704,1.2746,1,0.45245,0.77315
0.63741,3.6105,10,2.2861,1,0.41812,1
0.63801,10,4.4346,1.3024,0.91134,0.55517,0.07926
0.78943,2.2863,0.5029,0.96992,1,1.4477e-06,2.1956e-08
0.43674,6.1294,4.6454,1.017,1,1.5491e-08,1.0894e-07
0.76945,6.5008,3.8244,1.5231,1,0.82905,1
0.90249,8.5565,4.8729,0.82579,1,0.65771,0.61167
0.87658,3.3792,7.5077,2.1092,1,0.39263,1
0.99766,10,3.2799,0.9871,0.069123,0.78429,7.485e-08
0.8386,4.0634,2.2592,1.5847,1,0.10726,0.81003
0.99388,5.542,2.9016,1.0689,1,0.23579,1
0.59708,2.6312,0.15093,-0.29698,1,2.0067e-08,1
0.98722,6.9845,3.7933,1.1609,1,0.46995,0.76712
0.81802,4.7285,6.5005,1.3531,1,0.070311,1
0.54825,10,3.0557,0.68752,1,0.62498,5.6767e-09
0.99365,5.5653,3.1676,1.2667,0.6325,1,0.015635
0.99328,9.5721,3.4833,0.60852,1.5752e-07,0.74871,3.7551e-07
0.60003,3.8725,7.7294,2.2322,1,0.20945,1.2686e-07
0.049615,10,4.2508,-0.95436,0.87695,3.5804e-07,8.5123e-08
0.98956,2.618,1.6193,1.4293,0.99999,0.97875,0.26142
0.71617,5.3605,1.6706,0.0039132,1,0.25872,2.3025e-06
0.89483,5.2001,3.8464,0.75402,1,0.71154,0.41557
0.98454,6.2442,5.564,0.90705,0.22349,0.044229,0.95465
0.93973,7.5116,3.1864,1.1369,1,0.80901,1
0.9924,6.7667,3.5506,0.88954,2.6695e-06,0.95419,7.6843e-08
0.95866,3.445,0.93092,0.78155,1,3.9067e-08,0.53982
0.9786,10,3.4505,0.43147,0.73146,1,0.026156
0.80712,3.4409,1.2978,2.3654,1,3.0289e-06,0.26587
0.20018,4.3883,7.7402,0.62028,1,2.5573e-07,0.53891
0.88409,3.2683,7.205,2.0174,1,0.23524,0.14446
0.9961,7.008,3.5646,0.66633,0.52646,1,1.1026e-07
0.98549,5.7513,5.0803,1.1091,0.99999,0.9834,0.28786
0.62443,6.9331,1.6616,1.3103,0.57926,0.0063285,1
0.76165,7.911,6.0821,0.63202,0.62641,0.28849,1
0.98573,2.8295,6.6504,2.0397,1,0.61584,1
0.68073,2.7402,5.6949,1.5718,0.60968,1,3.1397e-07
0.97508,9.2094,4.6121,0.84978,3.8415e-08,5.4976e-08,1
0.27522,10,3.5587,1.681,0.88608,2.2298e-07,0.4334
0.81106,3.622,8.8339,1.642,1,1.541e-07,0.46819
0.81648,4.0783,2.7583,1.5086,0.99462,0.5692,0.99857
0.036005,6.3752,10,2.7452,0.051159,6.4787e-07,1.1846e-06
0.69689,10,3.933,0.88193,4.5587e-08,0.66282,1
0.45914,7.3259,5.1087,2.657,1,0.49255,0.25409
0.98708,9.3172,4.8635,0.39039,1.7691e-07,0.68886,0.30953
0.59238,6.1213,3.2859,1.5681,1,0.10359,0.22779
0.99107,7.2018,3.2901,0.53742,1,0.59056,1.9657e-07
0.85609,7.7889,2.0962,0.92824,0.54797,1,0.077668
0.81869,4.7918,1.2863,0.86079,1,0.38619,1.863e-08
0.99352,7.1484,4.3443,0.16275,5.9392e-07,0.86455,0.68145
0.31236,3.2278,2.4767,-0.25618,1,1.2342e-05,1.4894e-07
0.97912,10,5.2696,0.63696,2.7097e-08,0.59121,4.3501e-08
0.026775,10,3.5498,0.23071,6.5426e-07,1.3194e-06,6.9009e-07
0.9959,5.2518,1.794,1.4143,0.49515,5.3061e-07,0.35332
0.98611,5.6336,3.3885,1.1436,1,0.35541,1
0.98592,5.3085,3.4472,1.4803,1,0.84662,1
0.99537,9.9998,4.8764,0.89208,3.9311e-07,0.78235,1.5294e-07
0.97974,6.888,2.406,0.87172,1,0.84223,1
0.68681,8.7612,4.5577,0.93101,2.5593e-08,0.40991,1.8261e-08
0.89938,4.7794,5.8336,2.1659,1,0.54952,1
0.025077,7.5185,0.61036,1.4302,1.791e-06,0.14436,1.2687e-06
0.98978,5.6771,1.0025,2.1259,1,0.075619,0.94538
0.92839,2.7586,0.79858,1.2615,1,2.2892e-06,0.79989
0.40886,7.1263,2.2066,1.0655,0.93903,0.091937,0.37992
0.0085096,9.8265,0.73311,0.34858,6.1822e-07,0.66326,1.3544e-07
0.76079,8.2876,3.9325,1.1804,1,7.2431e-08,0.69468
0.96047,7.6593,5.0993,1.1652,0.66675,1,0.16252
0.79752,6.9583,2.2335,0.2793,4.3084e-08,0.75809,0.2468
0.77435,10,2.796,0.61458,0.21687,0.88789,3.8714e-08
0.97593,3.3641,9.9779,1.8886,0.84227,1,1.324e-07
