Action1,S2,Action2,Re,subject,round,rt2
1,2,2,-3,46,67,1
2,4,1,4,46,68,1
1,2,1,-5,46,69,1
2,4,2,1,46,70,1
2,3,2,4,46,71,1
2,3,2,3,46,72,1
2,4,1,-2,46,73,1
1,2,2,-5,46,74,1
2,3,1,2,46,75,1
2,3,2,5,46,76,1
2,3,1,5,46,77,1
2,4,1,-3,46,78,1
2,3,1,4,46,79,1
2,4,2,-2,46,80,1
1,2,1,4,46,81,1
1,2,1,2,46,82,1
2,3,1,3,46,83,1
1,2,1,4,46,84,1
1,2,1,5,46,85,1
2,4,2,-2,46,86,1
1,2,1,3,46,87,1
2,3,2,0,46,88,1
2,3,1,4,46,89,1
1,4,1,0,46,90,1
2,3,1,4,46,91,1
1,2,1,3,46,92,1
2,3,2,-2,46,93,1
1,4,2,-1,46,94,1
2,3,1,1,46,95,1
1,2,1,2,46,96,1
2,4,2,0,46,97,1
1,2,1,0,46,98,1
2,4,2,1,46,99,1
2,3,1,-3,46,100,1
2,4,1,1,46,101,1
1,2,1,3,46,102,1
1,2,1,3,46,103,1
1,2,1,4,46,104,1
1,2,1,3,46,105,1
2,4,1,-1,46,106,1
1,2,1,4,46,107,1
2,4,2,-2,46,108,1
1,2,1,1,46,109,1
1,2,2,-1,46,110,1
1,4,1,1,46,111,1
1,4,2,1,46,112,1
2,4,1,-1,46,113,1
1,2,2,-5,46,114,1
1,2,1,-4,46,115,1
2,4,1,0,46,116,1
1,2,2,-4,46,117,1
2,3,2,-2,46,118,1
2,4,1,5,46,119,1
1,2,2,-5,46,120,1
2,4,2,4,46,121,1
2,3,1,-5,46,122,1
1,4,2,4,46,123,1
2,3,2,0,46,124,1
2,4,1,1,46,125,1
1,2,1,2,17,1,1
1,4,1,4,17,2,1
1,2,1,3,17,3,1
1,2,1,3,17,4,1
1,2,1,0,17,5,1
1,4,1,5,17,6,1
1,2,2,-3,17,7,1
2,4,2,3,17,8,1
2,4,2,3,17,9,1
2,4,2,5,17,10,1
1,2,1,1,17,11,1
1,2,1,1,17,12,1
2,4,1,3,17,13,1
2,3,1,4,17,14,1
2,4,1,-1,17,15,1
2,4,1,0,17,16,1
2,4,1,-2,17,17,1
2,4,1,-2,17,18,1
2,4,2,0,17,19,1
2,3,2,0,17,20,1
2,3,2,-2,17,21,1
2,3,2,-2,17,22,1
2,4,2,-3,17,23,1
2,3,2,-4,17,24,1
2,3,2,-4,17,25,1
1,2,1,1,17,26,1
1,2,1,-3,17,27,1
1,2,1,-2,17,28,1
1,4,2,-5,17,29,1
1,2,2,2,17,30,1
1,2,1,-1,17,31,1
1,2,1,-3,17,32,1
1,2,1,-3,17,33,1
1,2,1,-4,17,34,1
1,2,1,-2,17,35,1
1,2,2,3,17,36,1
1,2,1,1,17,37,1
1,4,2,-5,17,38,1
1,2,2,2,17,39,1
1,2,2,5,17,40,1
1,4,2,-3,17,41,1
1,2,1,1,17,42,1
1,2,1,2,17,43,1
1,4,1,-2,17,44,1
1,4,1,-2,17,45,1
1,4,1,-2,17,46,1
2,3,1,-1,17,47,1
2,3,1,0,17,48,1
2,3,1,-2,17,49,1
2,3,1,-2,17,50,1
2,3,1,-3,17,51,1
1,2,1,5,17,52,1
1,4,1,5,17,53,1
1,2,1,3,17,54,1
1,2,1,5,17,55,1
1,2,1,4,17,56,1
1,2,1,4,17,57,1
1,2,1,3,17,58,1
1,2,1,4,17,59,1
1,4,1,4,17,60,1
1,2,1,5,17,61,1
1,4,1,3,17,62,1
2,3,1,-4,17,63,1
2,3,1,-3,17,64,1
1,4,1,4,17,65,1
1,4,1,4,17,66,1
1,4,1,2,17,67,1
1,4,1,2,17,68,1
1,4,1,2,17,69,1
1,4,1,1,17,70,1
1,4,1,3,17,71,1
1,4,1,1,17,72,1
1,4,1,0,17,73,1
1,4,1,4,17,74,1
1,4,1,4,17,75,1
1,4,2,2,17,76,1
1,4,1,1,17,77,1
1,4,1,1,17,78,1
1,4,1,2,17,79,1
1,4,1,2,17,80,1
1,2,1,1,17,81,1
1,2,1,-1,17,82,1
1,4,2,-5,17,83,1
1,2,2,-3,17,84,1
1,4,2,-3,17,85,1
1,2,2,-4,17,86,1
1,2,2,-5,17,87,1
1,2,2,-3,17,88,1
1,2,1,0,17,89,1
1,2,1,-1,17,90,1
1,2,1,-3,17,91,1
1,2,1,-2,17,92,1
1,2,1,-3,17,93,1
1,2,1,-1,17,94,1
1,2,1,-2,17,95,1
1,2,2,0,17,96,1
1,2,2,0,17,97,1
1,2,2,1,17,98,1
1,2,2,-1,17,99,1
1,2,2,-2,17,100,1
2,3,1,3,17,101,1
2,3,1,5,17,102,1
2,3,1,4,17,103,1
2,3,1,4,17,104,1
2,3,1,4,17,105,1
2,3,1,4,17,106,1
2,3,1,4,17,107,1
2,3,1,4,17,108,1
2,3,1,3,17,109,1
2,3,1,5,17,110,1
2,3,1,4,17,111,1
2,3,1,4,17,112,1
2,3,1,3,17,113,1
2,3,1,4,17,114,1
2,3,1,4,17,115,1
2,3,1,5,17,116,1
2,3,1,4,17,117,1
2,3,1,4,17,118,1
2,3,1,2,17,119,1
2,3,1,1,17,120,1
2,3,1,2,17,121,1
2,3,1,0,17,122,1
2,3,1,2,17,123,1
2,4,1,-1,17,124,1
2,3,1,-2,17,125,1
2,4,2,-4,140,1,1
1,2,1,-3,140,2,1
1,2,2,-2,140,3,1
1,2,1,-5,140,4,1
2,3,2,4,140,5,1
1,2,1,-2,140,6,1
2,3,2,2,140,7,1
2,3,2,4,140,8,1
2,3,1,4,140,9,1
1,2,2,-1,140,10,1
2,3,1,3,140,11,1
2,3,2,5,140,12,1
2,3,1,4,140,13,1
2,3,2,4,140,14,1
1,2,1,-3,140,15,1
2,3,2,5,140,16,1
2,3,1,0,140,17,1
2,4,2,5,140,18,1
2,4,2,3,140,19,1
2,4,1,4,140,20,1
2,3,1,4,140,21,1
2,4,2,3,140,22,1
2,4,1,3,140,23,1
2,4,2,2,140,24,1
2,4,1,4,140,25,1
2,4,2,2,140,26,1
2,4,1,1,140,27,1
2,4,2,-1,140,28,1
2,4,2,0,140,29,1
2,4,2,-5,140,30,1
2,4,1,-3,140,31,1
1,2,2,4,140,32,1
2,4,1,-5,140,33,1
1,2,2,4,140,34,1
2,4,1,-5,140,35,1
1,4,2,-3,140,36,1
2,4,1,-5,140,37,1
1,2,2,3,140,38,1
2,3,1,-1,140,39,1
1,2,2,4,140,40,1
2,3,1,0,140,41,1
1,2,2,1,140,42,1
2,3,2,-1,140,43,1
1,4,1,-3,140,44,1
2,3,1,5,140,45,1
1,2,2,0,140,46,1
2,4,1,-1,140,47,1
2,3,1,2,140,48,1
1,2,2,2,140,49,1
2,4,2,4,140,50,1
1,2,1,-2,140,51,1
2,4,1,1,140,52,1
1,2,2,-1,140,53,1
2,3,1,4,140,54,1
2,3,2,2,140,55,1
2,3,1,5,140,56,1
1,2,2,3,140,57,1
2,3,1,4,140,58,1
1,2,2,3,140,59,1
2,3,1,4,140,60,1
1,4,2,0,140,61,1
2,4,1,0,140,62,1
2,4,1,-2,140,63,1
2,4,1,0,140,64,1
2,4,2,3,140,65,1
1,4,1,3,140,66,1
2,4,2,4,140,67,1
1,2,2,2,140,68,1
2,4,1,2,140,69,1
2,4,2,4,140,70,1
1,4,2,4,140,71,1
2,4,1,5,140,72,1
1,2,2,3,140,73,1
2,4,1,4,140,74,1
1,2,1,5,140,75,1
2,3,2,2,140,76,1
2,3,1,1,140,77,1
1,2,2,1,140,78,1
2,3,1,1,140,79,1
1,2,2,1,140,80,1
2,4,2,0,140,81,1
1,2,1,0,140,82,1
2,3,2,0,140,83,1
1,2,1,0,140,84,1
2,3,2,1,140,85,1
2,3,1,-3,140,86,1
1,2,2,-3,140,87,1
2,4,1,-4,140,88,1
1,2,2,-2,140,89,1
2,4,2,-4,140,90,1
1,2,1,0,140,91,1
2,4,2,-1,140,92,1
1,2,1,-1,140,93,1
2,4,2,0,140,94,1
2,3,2,-5,140,95,1
1,2,1,4,140,96,1
2,3,2,-3,140,97,1
1,2,1,3,140,98,1
2,3,2,-3,140,99,1
1,2,2,4,140,100,1
1,2,1,4,140,101,1
2,3,1,-1,140,102,1
1,2,2,-2,140,103,1
1,2,1,4,140,104,1
1,2,2,-4,140,105,1
2,3,1,-1,140,106,1
1,2,2,-4,140,107,1
1,2,1,1,140,108,1
2,3,2,-4,140,109,1
1,2,1,4,140,110,1
1,2,2,-3,140,111,1
2,3,1,-5,140,112,1
1,2,1,3,140,113,1
2,3,2,-3,140,114,1
1,2,1,5,140,115,1
1,2,2,-2,140,116,1
2,3,1,-4,140,117,1
1,2,1,5,140,118,1
1,2,2,2,140,119,1
1,2,1,3,140,120,1
1,4,2,-1,140,121,1
1,2,1,2,140,122,1
1,2,2,3,140,123,1
1,2,1,2,140,124,1
1,2,2,4,140,125,1
1,2,1,5,144,1,1
1,2,2,3,144,2,1
2,3,1,1,144,3,1
2,3,1,-2,144,4,1
2,3,1,-2,144,5,1
2,3,1,-3,144,6,1
2,3,2,0,144,7,1
1,2,1,0,144,8,1
1,2,1,3,144,9,1
1,2,1,4,144,10,1
1,2,2,-1,144,11,1
1,2,1,4,144,12,1
1,2,1,4,144,13,1
1,2,1,5,144,14,1
1,2,2,0,144,15,1
1,2,1,2,144,16,1
1,2,1,4,144,17,1
1,2,1,5,144,18,1
1,2,1,4,144,19,1
1,2,1,3,144,20,1
1,2,1,3,144,21,1
1,2,2,1,144,22,1
1,2,1,4,144,23,1
1,2,1,5,144,24,1
1,2,1,3,144,25,1
2,3,2,5,144,26,1
1,2,2,4,144,27,1
1,2,1,4,144,28,1
1,2,1,5,144,29,1
1,2,2,3,144,30,1
1,2,1,5,144,31,1
1,2,1,4,144,32,1
1,2,2,4,144,33,1
1,2,1,5,144,34,1
1,4,2,2,144,35,1
1,2,2,3,144,36,1
1,2,1,5,144,37,1
1,2,1,5,144,38,1
1,2,1,3,144,39,1
1,2,1,5,144,40,1
1,2,1,3,144,41,1
1,2,1,4,144,42,1
1,2,1,1,144,43,1
2,3,2,-5,144,44,1
1,2,2,4,144,45,1
1,2,2,2,144,46,1
1,2,2,4,144,47,1
1,2,1,4,144,48,1
1,2,1,4,144,49,1
1,2,2,4,144,50,1
1,2,1,5,144,51,1
1,2,1,2,144,52,1
1,2,2,2,144,53,1
1,2,2,4,144,54,1
1,2,2,4,144,55,1
1,2,1,0,144,56,1
1,2,1,2,144,57,1
1,2,2,5,144,58,1
2,4,2,-3,144,59,1
1,2,1,-3,144,60,1
1,2,1,-2,144,61,1
1,2,2,1,144,62,1
1,2,2,2,144,63,1
1,2,2,2,144,64,1
1,2,1,-3,144,65,1
2,3,1,2,144,66,1
1,2,1,-4,144,67,1
1,2,2,1,144,68,1
1,2,2,0,144,69,1
1,2,2,-1,144,70,1
1,2,2,-2,144,71,1
1,2,1,-3,144,72,1
1,2,2,3,144,73,1
1,2,2,3,144,74,1
1,2,2,2,144,75,1
1,2,2,1,144,76,1
1,2,2,2,144,77,1
1,2,1,-3,144,78,1
1,2,2,5,144,79,1
1,2,1,0,144,80,1
2,3,1,1,144,81,1
1,2,1,2,144,82,1
1,2,2,5,144,83,1
1,2,2,3,144,84,1
1,2,2,1,144,85,1
1,2,2,1,144,86,1
2,4,2,3,144,87,1
2,4,1,0,144,88,1
1,2,2,0,144,89,1
1,2,2,1,144,90,1
1,2,1,-1,144,91,1
1,2,2,-2,144,92,1
1,2,2,1,144,93,1
1,2,2,3,144,94,1
1,2,2,3,144,95,1
1,2,2,3,144,96,1
1,2,1,-4,144,97,1
1,2,1,-5,144,98,1
1,2,1,-5,144,99,1
1,2,2,2,144,100,1
1,2,1,-4,144,101,1
1,2,2,5,144,102,1
1,2,2,2,144,103,1
1,2,1,-5,144,104,1
1,2,1,-4,144,105,1
1,2,2,2,144,106,1
1,2,2,1,144,107,1
1,2,2,2,144,108,1
2,4,2,-3,144,109,1
1,2,2,4,144,110,1
1,2,2,3,144,111,1
1,2,2,3,144,112,1
1,4,1,0,144,113,1
2,3,2,1,144,114,1
1,4,1,1,144,115,1
1,4,2,0,144,116,1
2,4,1,0,144,117,1
1,4,1,0,144,118,1
1,4,2,0,144,119,1
1,4,1,-5,144,120,1
2,4,1,-4,144,121,1
1,4,2,-3,144,122,1
1,4,2,-5,144,123,1
1,2,2,-3,144,124,1
1,4,2,-2,144,125,1
2,4,2,-5,496,1,1
2,4,2,-3,496,2,1
2,4,2,0,496,3,1
2,4,2,1,496,4,1
1,4,2,1,496,5,1
1,2,2,-1,496,6,1
1,2,2,0,496,7,1
1,4,1,5,496,8,1
1,4,1,3,496,9,1
2,3,1,-2,496,10,1
1,4,2,2,496,11,1
1,4,1,4,496,12,1
1,2,1,-2,496,13,1
1,2,1,-4,496,14,1
1,4,1,4,496,15,1
1,4,1,3,496,16,1
1,4,1,2,496,17,1
1,2,2,2,496,18,1
1,4,2,-1,496,19,1
2,4,2,0,496,20,1
2,4,2,-3,496,21,1
1,2,2,3,496,22,1
1,4,1,-2,496,23,1
1,2,1,1,496,24,1
1,4,1,-4,496,25,1
1,4,2,-3,496,26,1
1,2,2,3,496,27,1
1,4,2,-3,496,28,1
1,4,2,-4,496,29,1
1,4,2,-4,496,30,1
1,2,2,2,496,31,1
1,4,2,2,496,32,1
1,4,1,4,496,33,1
1,2,2,0,496,34,1
1,4,2,3,496,35,1
1,4,2,4,496,36,1
1,4,2,4,496,37,1
1,4,2,3,496,38,1
1,4,1,4,496,39,1
1,4,2,4,496,40,1
1,4,2,1,496,41,1
1,2,2,3,496,42,1
1,2,1,-4,496,43,1
1,4,1,1,496,44,1
1,2,1,-4,496,45,1
1,4,1,1,496,46,1
1,4,1,2,496,47,1
1,4,1,0,496,48,1
1,4,1,-4,496,49,1
1,2,2,2,496,50,1
1,4,2,-1,496,51,1
1,4,1,-1,496,52,1
1,4,1,-1,496,53,1
1,2,2,-1,496,54,1
1,2,2,0,496,55,1
1,2,2,-3,496,56,1
1,2,2,-3,496,57,1
1,2,1,1,496,58,1
1,4,1,3,496,59,1
1,2,1,0,496,60,1
1,2,1,-2,496,61,1
1,4,2,4,496,62,1
1,2,2,2,496,63,1
1,2,2,1,496,64,1
1,4,2,2,496,65,1
1,4,2,-1,496,66,1
1,4,1,-2,496,67,1
1,2,2,1,496,68,1
1,2,2,-1,496,69,1
2,3,2,4,496,70,1
2,4,2,-3,496,71,1
2,3,2,-1,496,72,1
2,4,2,-3,496,73,1
2,4,2,0,496,74,1
2,3,2,-1,496,75,1
2,4,1,0,496,76,1
2,4,1,0,496,77,1
1,4,2,-1,496,78,1
2,4,2,-1,496,79,1
2,4,2,1,496,80,1
2,3,2,-3,496,81,1
2,3,2,-4,496,82,1
2,3,2,-4,496,83,1
2,3,2,-5,496,84,1
1,4,2,1,496,85,1
2,4,2,0,496,86,1
2,3,2,-3,496,87,1
1,2,1,0,496,88,1
1,4,2,0,496,89,1
1,4,1,1,496,90,1
2,3,1,-2,496,91,1
1,2,1,3,496,92,1
1,4,1,-1,496,93,1
1,4,1,1,496,94,1
1,2,1,-3,496,95,1
1,4,1,1,496,96,1
1,2,1,-2,496,97,1
1,4,1,5,496,98,1
1,4,1,3,496,99,1
1,2,1,-2,496,100,1
1,4,1,4,496,101,1
1,2,1,-2,496,102,1
1,4,2,1,496,103,1
1,4,2,2,496,104,1
1,4,1,4,496,105,1
1,4,1,4,496,106,1
1,4,2,2,496,107,1
1,2,2,3,496,108,1
2,3,2,3,496,109,1
2,4,1,5,496,110,1
2,4,1,3,496,111,1
1,2,1,-3,496,112,1
1,2,1,-3,496,113,1
1,4,1,4,496,114,1
1,4,1,3,496,115,1
1,2,1,0,496,116,1
1,2,2,5,496,117,1
1,2,1,-1,496,118,1
1,2,2,4,496,119,1
1,4,2,4,496,120,1
1,4,2,3,496,121,1
1,2,2,2,496,122,1
1,2,2,3,496,123,1
1,4,2,2,496,124,1
1,2,2,5,496,125,1
1,2,1,-1,211,1,1
1,4,2,-1,211,2,1
1,4,1,-3,211,3,1
1,4,1,-4,211,4,1
1,4,2,-2,211,5,1
1,4,2,-3,211,6,1
1,4,1,-2,211,7,1
1,4,1,-1,211,8,1
1,4,1,-2,211,9,1
2,3,2,0,211,10,1
2,3,2,-1,211,11,1
1,2,2,-4,211,12,1
2,4,1,4,211,13,1
2,3,2,2,211,14,1
1,4,1,4,211,15,1
1,4,2,5,211,16,1
2,3,2,-1,211,17,1
2,3,1,-5,211,18,1
1,2,1,3,211,19,1
1,2,1,1,211,20,1
2,3,2,-3,211,21,1
1,2,2,-4,211,22,1
2,3,2,-5,211,23,1
1,4,1,2,211,24,1
2,3,2,-2,211,25,1
1,2,1,2,211,26,1
1,2,1,2,211,27,1
1,2,1,1,211,28,1
1,2,1,0,211,29,1
1,4,2,2,211,30,1
1,2,1,-1,211,31,1
1,2,1,1,211,32,1
2,3,2,2,211,33,1
1,2,1,4,211,34,1
2,3,2,4,211,35,1
2,3,2,5,211,36,1
1,2,1,4,211,37,1
1,2,1,1,211,38,1
2,4,2,-3,211,39,1
2,4,1,-3,211,40,1
1,2,1,2,211,41,1
1,4,2,-4,211,42,1
1,2,1,4,211,43,1
2,4,2,-5,211,44,1
2,3,2,4,211,45,1
2,3,2,4,211,46,1
2,3,2,4,211,47,1
2,3,2,2,211,48,1
2,3,2,4,211,49,1
1,4,1,2,211,50,1
1,4,1,2,211,51,1
2,4,1,1,211,52,1
2,4,1,1,211,53,1
1,4,2,3,211,54,1
2,4,2,4,211,55,1
1,2,1,3,211,56,1
2,3,2,4,211,57,1
1,4,2,0,211,58,1
2,3,2,2,211,59,1
2,4,1,-3,211,60,1
2,4,2,-3,211,61,1
1,4,1,-4,211,62,1
1,4,1,-5,211,63,1
2,4,1,-2,211,64,1
2,3,2,0,211,65,1
1,4,2,2,211,66,1
1,4,2,-1,211,67,1
2,4,1,0,211,68,1
2,4,1,-2,211,69,1
2,3,2,-1,211,70,1
1,4,2,-3,211,71,1
1,4,2,1,211,72,1
1,4,2,1,211,73,1
2,3,2,-2,211,74,1
1,4,1,3,211,75,1
1,4,1,3,211,76,1
2,4,2,2,211,77,1
1,2,1,-3,211,78,1
2,4,1,2,211,79,1
1,4,2,4,211,80,1
1,2,1,-4,211,81,1
2,4,1,0,211,82,1
2,4,2,-1,211,83,1
1,4,2,-2,211,84,1
2,4,2,0,211,85,1
2,4,1,2,211,86,1
2,3,2,0,211,87,1
1,2,2,1,211,88,1
1,4,2,2,211,89,1
2,3,2,-2,211,90,1
2,3,2,-1,211,91,1
2,3,2,-2,211,92,1
1,4,1,0,211,93,1
2,3,2,-4,211,94,1
1,2,2,1,211,95,1
2,3,1,3,211,96,1
2,3,1,5,211,97,1
1,2,1,-5,211,98,1
1,4,1,4,211,99,1
2,3,1,3,211,100,1
1,4,1,3,211,101,1
2,4,2,2,211,102,1
1,4,2,3,211,103,1
2,3,1,-2,211,104,1
2,3,1,-2,211,105,1
1,2,2,-2,211,106,1
2,3,1,0,211,107,1
1,4,1,1,211,108,1
1,2,2,-2,211,109,1
2,3,1,4,211,110,1
2,3,1,1,211,111,1
1,2,2,1,211,112,1
1,2,2,1,211,113,1
2,3,1,4,211,114,1
2,4,1,0,211,115,1
2,4,2,-1,211,116,1
2,3,1,2,211,117,1
2,3,1,4,211,118,1
1,2,2,-2,211,119,1
2,3,1,4,211,120,1
2,3,1,5,211,121,1
1,2,2,-3,211,122,1
2,3,1,4,211,123,1
2,3,1,4,211,124,1
2,3,1,3,211,125,1
2,3,2,-3,14,1,1
2,3,2,-5,14,2,1
1,2,1,-1,14,3,1
1,2,1,-1,14,4,1
1,4,2,2,14,5,1
1,2,1,-1,14,6,1
1,4,1,1,14,7,1
1,4,1,2,14,8,1
1,2,1,2,14,9,1
1,4,1,4,14,10,1
1,4,2,5,14,11,1
1,4,1,3,14,12,1
1,4,1,4,14,13,1
1,4,1,4,14,14,1
1,4,1,4,14,15,1
1,4,1,2,14,16,1
1,4,2,0,14,17,1
1,4,1,0,14,18,1
1,4,1,0,14,19,1
1,4,1,-1,14,20,1
1,4,1,-1,14,21,1
1,2,1,1,14,22,1
1,2,1,4,14,23,1
2,3,2,-4,14,24,1
1,2,1,2,14,25,1
1,4,2,1,14,26,1
1,4,1,-1,14,27,1
1,4,1,-2,14,28,1
2,3,1,1,14,29,1
2,3,1,4,14,30,1
2,3,1,4,14,31,1
2,3,1,4,14,32,1
2,3,1,5,14,33,1
2,4,2,0,14,34,1
2,3,1,0,14,35,1
2,3,1,2,14,36,1
2,3,1,-1,14,37,1
2,3,1,-1,14,38,1
1,4,2,-1,14,39,1
1,2,1,2,14,40,1
1,4,2,-1,14,41,1
1,4,1,-1,14,42,1
1,4,1,0,14,43,1
1,2,1,2,14,44,1
1,4,1,-1,14,45,1
1,2,1,5,14,46,1
1,2,1,4,14,47,1
1,2,1,3,14,48,1
1,4,2,-4,14,49,1
2,3,2,1,14,50,1
1,2,1,0,14,51,1
1,2,1,-2,14,52,1
2,4,1,2,14,53,1
2,3,2,3,14,54,1
2,3,1,-5,14,55,1
2,3,1,-4,14,56,1
2,3,2,3,14,57,1
2,4,2,-1,14,58,1
2,4,2,-1,14,59,1
1,2,2,-3,14,60,1
2,4,1,-2,14,61,1
2,3,2,2,14,62,1
2,4,2,-1,14,63,1
2,4,2,-2,14,64,1
1,2,2,1,14,65,1
1,4,1,-4,14,66,1
2,4,1,-1,14,67,1
1,2,1,-3,14,68,1
1,2,1,-1,14,69,1
1,2,1,-2,14,70,1
1,4,2,0,14,71,1
2,4,2,0,14,72,1
2,4,2,2,14,73,1
1,4,1,3,14,74,1
1,2,1,0,14,75,1
2,3,2,1,14,76,1
1,2,2,1,14,77,1
2,4,1,4,14,78,1
2,3,2,-1,14,79,1
2,3,2,0,14,80,1
1,2,2,0,14,81,1
1,2,1,-5,14,82,1
1,2,1,-4,14,83,1
1,4,1,-4,14,84,1
2,3,1,-3,14,85,1
2,4,1,-3,14,86,1
2,3,2,1,14,87,1
2,4,1,-4,14,88,1
2,3,2,-2,14,89,1
2,3,2,-1,14,90,1
2,3,2,-2,14,91,1
2,3,1,4,14,92,1
1,4,2,0,14,93,1
1,4,2,0,14,94,1
1,4,1,2,14,95,1
2,3,1,4,14,96,1
1,2,2,2,14,97,1
1,2,2,2,14,98,1
