Action1,S2,Action2,Re,subject,round,rt2
1,2,2,-1,698,25,0
2,3,2,4,698,26,0
1,3,1,4,698,27,0
2,3,1,2,698,28,0
2,3,2,-4,698,29,1
2,3,1,0,698,30,1
2,2,1,-3,698,31,0
2,3,1,2,698,32,1
2,3,1,5,698,33,0
1,2,1,0,698,34,0
1,3,1,2,698,35,0
1,3,1,1,698,36,0
1,2,1,-4,698,37,0
2,3,1,0,698,38,0
2,3,2,4,698,39,0
2,3,2,3,698,40,1
2,2,1,-2,698,41,0
1,2,2,-4,698,42,0
1,3,1,0,698,43,0
2,3,1,0,698,44,0
1,2,2,0,698,45,0
1,2,1,1,698,46,0
2,3,2,2,698,47,1
1,2,1,5,698,48,1
1,2,1,4,698,49,0
1,3,2,0,698,50,0
1,2,1,2,698,51,0
1,2,1,2,698,52,0
2,3,2,3,698,53,1
2,3,2,5,698,54,1
2,3,2,4,698,55,0
2,3,2,5,698,56,0
2,3,2,2,698,57,0
2,3,2,3,698,58,1
1,2,1,-3,698,59,1
2,3,2,-1,698,60,1
2,2,2,-4,698,61,1
1,3,2,-4,698,62,0
1,2,2,-4,698,63,0
2,3,2,-1,698,64,0
2,3,2,-1,698,65,0
1,2,1,-2,698,66,0
1,2,2,0,698,67,0
1,2,2,2,698,68,0
2,2,1,-5,698,69,0
1,2,1,-4,698,70,0
2,3,1,-1,698,71,0
1,2,2,2,698,72,1
2,3,1,-2,698,73,0
2,3,2,-1,698,74,0
2,3,2,-2,698,75,1
1,3,2,-3,698,76,0
1,2,2,4,698,77,1
2,3,2,-1,698,78,1
1,2,1,-1,698,79,0
1,2,2,2,698,80,1
2,3,2,-2,698,81,0
1,3,1,-5,698,82,1
2,3,2,1,698,83,1
1,3,2,0,698,84,1
2,3,2,-1,698,85,0
1,2,1,-1,698,86,0
2,2,1,0,698,87,0
1,2,2,-4,698,88,1
2,3,1,-5,698,89,0
2,3,2,-5,698,90,1
2,2,2,-3,698,91,0
2,3,1,-3,698,92,1
1,2,1,2,698,93,0
1,2,1,2,698,94,1
1,2,2,-4,698,95,0
1,2,1,0,698,96,0
1,3,1,-3,698,97,0
1,2,1,2,698,98,1
1,3,1,-4,698,99,0
1,2,1,1,698,100,0
2,3,2,1,698,101,1
1,3,2,0,698,102,0
1,2,2,-1,698,103,0
2,2,2,1,698,104,0
2,3,2,1,698,105,0
1,2,1,0,698,106,1
2,2,2,4,698,107,1
1,2,1,-1,698,108,1
1,2,2,4,698,109,1
1,2,2,4,698,110,1
2,3,2,1,698,111,1
2,3,2,1,698,112,1
1,2,2,-2,698,113,1
2,3,2,-1,698,114,0
1,3,1,0,698,115,0
2,3,2,-4,698,116,0
1,2,2,-2,698,117,1
1,2,2,-1,698,118,0
2,3,1,2,698,119,0
2,3,1,4,698,120,0
1,2,2,0,698,121,0
2,3,2,-4,698,122,0
2,3,2,-5,698,123,0
2,3,1,2,698,124,0
1,2,2,-1,698,125,1
2,3,1,-3,271,1,0
2,3,2,-4,271,2,0
1,2,1,2,271,3,1
2,3,2,-5,271,4,1
1,2,1,-1,271,5,0
1,2,1,-1,271,6,0
1,2,1,0,271,7,0
1,2,1,-3,271,8,0
2,3,2,-4,271,9,0
2,3,1,5,271,10,1
2,3,1,4,271,11,0
2,2,1,-5,271,12,0
2,2,1,-2,271,13,1
2,2,1,-3,271,14,0
2,3,1,4,271,15,1
2,3,1,2,271,16,1
2,3,1,0,271,17,0
2,3,1,-1,271,18,1
2,3,1,-1,271,19,0
2,2,1,-5,271,20,0
2,3,2,-3,271,21,0
1,2,1,-4,271,22,0
2,3,2,-1,271,23,0
2,3,2,-3,271,24,0
2,3,1,-2,271,25,0
1,3,1,-2,271,26,1
2,2,2,2,271,27,0
2,2,1,3,271,28,0
1,2,1,1,271,29,1
1,3,2,1,271,30,1
2,3,1,-2,271,31,0
2,2,1,3,271,32,1
1,2,2,5,271,33,1
2,3,2,2,271,34,0
1,2,2,4,271,35,0
1,2,2,4,271,36,0
1,2,1,4,271,37,0
1,2,2,3,271,38,0
2,3,2,1,271,39,1
1,2,2,4,271,40,1
1,2,1,2,271,41,0
1,2,1,-1,271,42,0
2,3,2,1,271,43,0
1,2,2,4,271,44,1
1,2,2,4,271,45,0
2,2,2,1,271,46,0
2,3,2,0,271,47,0
1,2,2,-1,271,48,0
2,3,2,-3,271,49,1
1,2,2,2,271,50,0
1,2,2,5,271,51,0
2,3,1,0,271,52,0
2,3,2,-4,271,53,1
1,2,2,4,271,54,0
1,2,2,3,271,55,0
1,2,2,4,271,56,0
2,2,1,-5,271,57,0
1,2,2,2,271,58,0
1,3,1,3,271,59,1
1,2,2,0,271,60,1
1,2,2,-2,271,61,1
2,2,2,-5,271,62,1
1,2,1,-3,271,63,0
2,3,2,-1,271,64,1
2,3,1,2,271,65,1
2,2,1,-4,271,66,0
2,3,2,0,271,67,0
2,2,1,-5,271,68,1
2,3,2,0,271,69,1
2,2,2,-4,271,70,1
2,3,2,1,271,71,0
2,3,2,1,271,72,0
2,3,1,0,271,73,1
2,3,2,3,271,74,0
2,3,2,4,271,75,0
2,3,2,3,271,76,0
2,3,2,4,271,77,0
2,3,2,3,271,78,0
2,3,2,2,271,79,1
2,3,2,2,271,80,0
2,3,2,-1,271,81,0
1,2,1,5,271,82,0
2,3,1,4,271,83,1
2,3,1,4,271,84,0
2,2,1,5,271,85,0
2,2,1,5,271,86,1
2,3,1,2,271,87,1
2,3,1,3,271,88,1
1,2,1,4,271,89,0
1,3,1,2,271,90,1
2,3,2,-5,271,91,0
2,2,1,1,271,92,1
2,3,1,0,271,93,0
1,2,1,-2,271,94,1
1,2,1,-4,271,95,1
1,2,2,-1,271,96,0
2,2,1,-4,271,97,1
1,3,2,4,271,98,1
1,2,2,3,271,99,0
2,2,2,2,271,100,1
1,3,2,-1,271,101,1
2,3,1,2,271,102,1
1,2,2,5,271,103,1
1,2,2,5,271,104,0
1,2,2,5,271,105,1
1,2,2,5,271,106,1
1,3,1,3,271,107,1
1,2,2,5,271,108,0
1,2,1,-1,271,109,0
1,2,2,3,271,110,0
2,3,2,-3,271,111,0
2,3,1,4,271,112,0
2,3,1,3,271,113,0
1,2,1,1,271,114,0
2,3,1,4,271,115,0
2,3,1,5,271,116,1
1,2,1,4,271,117,0
1,2,1,3,271,118,0
2,3,1,3,271,119,0
1,2,1,2,271,120,0
1,2,1,5,271,121,0
2,3,1,-1,271,122,1
1,2,2,-3,271,123,0
1,2,1,4,271,124,1
1,2,1,4,271,125,0
2,3,2,-1,133,1,1
1,2,1,-1,133,2,0
1,2,2,5,133,3,0
2,3,2,0,133,4,0
1,2,2,1,133,5,1
2,2,2,0,133,6,0
2,3,2,0,133,7,1
1,2,1,2,133,8,1
2,2,2,-1,133,9,0
2,3,2,-4,133,10,0
1,2,1,0,133,11,0
1,3,2,-3,133,12,0
2,3,1,2,133,13,0
1,2,2,4,133,14,0
1,2,1,4,133,15,1
1,2,2,3,133,16,0
2,2,1,-1,133,17,1
1,2,2,0,133,18,0
1,2,1,3,133,19,1
1,2,2,-5,133,20,1
2,3,2,-2,133,21,0
1,3,1,3,133,22,0
1,3,2,-1,133,23,1
1,2,1,1,133,24,0
2,3,2,-2,133,25,0
2,3,1,1,133,26,1
2,3,1,2,133,27,0
2,2,1,3,133,28,0
1,3,2,-4,133,29,1
2,3,2,-4,133,30,0
1,2,1,0,133,31,1
2,3,2,-2,133,32,1
2,3,1,2,133,33,0
2,3,2,0,133,34,0
1,2,2,-4,133,35,0
1,2,1,5,133,36,0
1,3,1,-3,133,37,1
2,3,2,0,133,38,1
2,3,2,-1,133,39,0
2,3,2,-2,133,40,0
2,2,1,0,133,41,0
1,2,1,4,133,42,0
2,3,1,-2,133,43,1
1,3,1,-4,133,44,1
2,3,2,-3,133,45,1
1,2,1,5,133,46,0
1,3,2,-3,133,47,1
1,2,1,4,133,48,0
2,3,1,-4,133,49,0
1,2,1,2,133,50,0
1,2,1,1,133,51,1
1,2,1,-2,133,52,0
2,3,2,-1,133,53,1
2,3,1,-5,133,54,0
1,3,1,-5,133,55,0
1,2,2,-2,133,56,0
1,2,1,4,133,57,1
1,2,2,-5,133,58,0
2,3,1,-4,133,59,0
1,2,1,4,133,60,1
2,2,1,4,133,61,1
1,2,1,4,133,62,1
1,2,1,4,133,63,0
1,2,1,3,133,64,1
1,2,1,3,133,65,0
1,2,2,-3,133,66,1
2,3,2,1,133,67,1
1,2,1,4,133,68,0
2,3,2,2,133,69,0
1,3,2,3,133,70,0
2,3,1,-4,133,71,0
2,3,2,4,133,72,0
1,2,1,4,133,73,1
1,2,2,-3,133,74,1
1,2,1,4,133,75,1
2,3,2,1,133,76,1
2,2,1,4,133,77,1
2,3,2,2,133,78,0
1,3,2,3,133,79,1
2,3,2,2,133,80,0
1,2,1,4,133,81,1
2,3,1,0,133,82,0
2,3,2,-1,133,83,1
2,3,2,-1,133,84,0
1,2,1,4,133,85,0
2,2,1,2,133,86,0
2,3,2,1,133,87,1
1,2,1,5,133,88,0
2,3,1,-1,133,89,0
1,2,1,3,133,90,0
2,3,1,2,133,91,0
1,2,1,0,133,92,1
2,3,1,4,133,93,0
1,2,1,3,133,94,1
2,3,1,4,133,95,0
1,2,1,3,133,96,1
1,2,2,-5,133,97,0
2,3,1,3,133,98,0
2,3,2,1,133,99,0
1,2,1,1,133,100,0
2,3,2,5,133,101,1
2,2,2,-3,133,102,0
1,2,1,1,133,103,0
2,3,2,4,133,104,0
1,2,1,-1,133,105,0
2,3,2,3,133,106,1
2,2,1,1,133,107,0
2,2,2,2,133,108,0
2,3,1,4,133,109,1
2,3,1,4,133,110,0
2,3,2,1,133,111,1
2,3,2,3,133,112,0
2,2,1,1,133,113,1
1,3,2,3,133,114,1
1,2,2,3,133,115,0
2,3,1,1,133,116,0
1,2,2,-1,133,117,0
2,3,2,1,133,118,0
1,2,1,5,133,119,0
2,2,1,5,133,120,0
2,2,1,4,133,121,0
1,2,2,4,133,122,1
1,2,2,1,133,123,0
1,3,2,-4,133,124,1
1,2,1,3,133,125,0
1,3,1,-5,792,1,0
1,2,2,-4,792,2,0
1,2,2,-5,792,3,1
1,2,1,-5,792,4,0
1,2,2,-3,792,5,0
2,3,1,-2,792,6,1
2,3,1,-3,792,7,1
1,2,2,-5,792,8,0
1,2,2,-3,792,9,0
2,3,1,-4,792,10,1
1,2,2,0,792,11,1
1,3,2,2,792,12,0
1,2,2,-4,792,13,0
2,3,2,0,792,14,1
1,2,2,-4,792,15,1
2,3,2,-1,792,16,1
2,2,2,-1,792,17,0
2,3,2,-3,792,18,1
1,3,1,-5,792,19,1
2,2,2,1,792,20,1
2,2,2,1,792,21,1
1,2,2,-2,792,22,1
2,3,2,2,792,23,0
2,2,2,-3,792,24,0
2,3,2,0,792,25,1
2,3,2,1,792,26,0
1,3,2,1,792,27,1
2,3,2,-1,792,28,0
2,3,2,0,792,29,0
2,3,2,1,792,30,0
2,2,2,-3,792,31,1
1,2,2,-4,792,32,0
2,3,2,4,792,33,1
2,2,2,-2,792,34,0
2,3,2,1,792,35,1
2,3,2,1,792,36,0
2,3,2,0,792,37,1
2,3,2,0,792,38,1
2,3,2,-1,792,39,1
2,3,2,-2,792,40,0
1,3,2,-2,792,41,1
2,3,1,-3,792,42,0
1,2,2,-2,792,43,0
2,3,2,-3,792,44,0
1,2,2,0,792,45,1
1,2,2,2,792,46,1
1,3,2,-4,792,47,0
1,3,1,-3,792,48,1
1,2,2,1,792,49,0
1,3,1,-2,792,50,1
1,2,2,2,792,51,1
1,2,2,1,792,52,1
1,2,2,-2,792,53,1
1,2,2,0,792,54,0
1,2,2,-2,792,55,0
2,3,1,1,792,56,1
2,2,1,3,792,57,0
2,3,1,-3,792,58,0
1,2,2,-3,792,59,1
1,2,1,3,792,60,1
1,2,1,2,792,61,1
1,2,1,1,792,62,0
1,2,1,1,792,63,0
1,3,2,-1,792,64,1
2,3,1,-4,792,65,0
1,2,1,4,792,66,0
1,2,1,3,792,67,1
1,2,1,3,792,68,0
1,2,1,3,792,69,1
1,2,1,4,792,70,0
1,2,1,4,792,71,1
1,2,1,2,792,72,0
1,2,1,3,792,73,0
1,2,1,2,792,74,0
1,2,1,0,792,75,1
1,2,1,-2,792,76,0
1,2,2,5,792,77,0
1,2,1,-4,792,78,1
1,2,2,2,792,79,0
1,2,2,2,792,80,1
1,3,2,-2,792,81,0
1,2,2,3,792,82,1
1,2,2,3,792,83,0
1,2,2,2,792,84,1
1,2,2,3,792,85,0
1,2,2,2,792,86,0
1,2,2,1,792,87,1
1,2,2,1,792,88,0
1,2,2,1,792,89,1
1,2,2,0,792,90,1
1,2,2,-1,792,91,0
1,2,2,-3,792,92,1
2,3,1,-3,792,93,0
1,2,2,-5,792,94,0
1,2,1,3,792,95,1
1,2,1,1,792,96,0
1,2,1,0,792,97,1
1,3,1,4,792,98,0
1,2,1,-2,792,99,0
2,3,1,4,792,100,1
2,3,1,0,792,101,1
2,3,1,-2,792,102,0
1,2,2,-4,792,103,1
2,3,1,0,792,104,1
2,3,1,-1,792,105,1
1,2,1,4,792,106,0
1,2,1,1,792,107,0
1,2,1,4,792,108,1
1,3,1,-4,792,109,0
1,2,1,0,792,110,1
1,2,1,0,792,111,1
1,3,2,3,792,112,1
2,3,2,4,792,113,1
2,2,1,3,792,114,1
1,2,1,3,792,115,1
1,2,1,3,792,116,1
1,2,1,4,792,117,0
1,2,1,4,792,118,0
1,2,1,4,792,119,1
1,2,1,4,792,120,0
2,3,2,4,792,121,1
1,2,1,2,792,122,1
2,3,2,4,792,123,1
2,3,2,3,792,124,1
2,3,2,4,792,125,0
1,2,1,-4,270,1,0
1,2,2,4,270,2,0
2,2,1,-5,270,3,0
2,2,2,2,270,4,1
1,2,2,1,270,5,1
2,3,1,-2,270,6,0
1,3,2,-1,270,7,1
1,2,2,4,270,8,0
1,2,2,4,270,9,1
2,3,1,-1,270,10,1
2,2,2,5,270,11,0
1,2,2,3,270,12,1
2,3,1,-3,270,13,1
1,3,2,-5,270,14,0
1,3,1,-4,270,15,1
2,2,1,4,270,16,0
1,2,2,-3,270,17,1
2,3,2,-5,270,18,0
1,3,1,1,270,19,1
2,3,2,-1,270,20,1
2,2,1,1,270,21,0
2,3,2,2,270,22,1
1,3,2,1,270,23,0
2,3,1,3,270,24,1
2,3,2,-1,270,25,0
1,2,2,2,270,26,1
1,2,2,4,270,27,0
1,2,1,2,270,28,1
2,2,2,4,270,29,1
1,3,1,3,270,30,1
1,2,1,4,270,31,0
2,3,2,4,270,32,1
2,3,2,4,270,33,0
1,2,1,-2,270,34,1
1,2,1,-3,270,35,0
2,3,2,-2,270,36,0
1,3,1,-4,270,37,1
1,2,2,5,270,38,0
1,2,2,4,270,39,1
2,3,1,-5,270,40,0
1,2,2,4,270,41,1
2,2,2,2,270,42,0
1,2,1,2,270,43,0
1,2,2,0,270,44,1
1,2,2,-1,270,45,0
1,2,1,-4,270,46,0
2,3,2,1,270,47,0
1,2,1,-4,270,48,1
2,3,2,-5,270,49,0
1,2,2,-3,270,50,0
1,2,1,-2,270,51,0
2,3,2,-5,270,52,1
1,2,1,0,270,53,0
1,2,2,-2,270,54,1
1,2,2,-2,270,55,0
2,2,1,1,270,56,0
1,2,1,0,270,57,0
1,2,2,4,270,58,0
1,2,1,-1,270,59,0
2,3,2,-2,270,60,1
1,3,2,-3,270,61,0
2,3,1,4,270,62,0
2,3,1,1,270,63,1
1,2,2,0,270,64,0
1,2,1,2,270,65,1
2,3,2,-2,270,66,1
1,2,1,1,270,67,0
1,2,2,0,270,68,0
1,2,1,-2,270,69,0
2,2,2,0,270,70,0
1,2,1,-4,270,71,1
2,3,1,2,270,72,0
2,2,2,4,270,73,1
2,3,2,-5,270,74,0
1,2,2,-1,270,75,0
1,2,1,2,270,76,1
1,2,1,4,270,77,0
2,3,1,-1,270,78,1
1,3,1,-1,270,79,0
2,3,2,-1,270,80,0
2,3,1,-2,270,81,1
1,2,2,-4,270,82,0
1,2,1,1,270,83,0
1,2,1,2,270,84,1
2,3,1,2,270,85,1
2,3,1,0,270,86,1
2,3,1,-2,270,87,0
2,3,2,-1,270,88,1
1,2,2,-4,270,89,0
2,2,1,1,270,90,0
2,3,2,-2,270,91,0
1,2,1,-2,270,92,0
2,3,1,-3,270,93,0
1,2,2,-2,270,94,0
2,3,1,-4,270,95,0
2,3,2,-2,270,96,0
2,3,2,-4,270,97,0
1,2,2,-3,270,98,0
1,2,1,0,270,99,1
1,2,2,2,270,100,0
2,3,2,-4,270,101,0
1,2,1,0,270,102,0
1,2,2,-2,270,103,1
1,2,2,-4,270,104,0
1,2,1,-4,270,105,1
1,3,2,-5,270,106,0
2,3,2,-5,270,107,0
1,2,2,-3,270,108,0
1,2,1,-5,270,109,0
1,2,2,-4,270,110,1
2,3,1,0,270,111,0
2,3,1,0,270,112,1
2,3,1,1,270,113,0
1,3,1,2,270,114,1
2,3,1,2,270,115,0
1,2,1,-3,270,116,0
1,2,2,-3,270,117,0
1,2,1,-3,270,118,0
2,3,1,2,270,119,1
2,3,2,2,270,120,0
2,3,1,3,270,121,1
1,2,2,-2,270,122,1
2,3,1,5,270,123,1
2,3,2,1,270,124,0
1,2,2,-1,270,125,0
2,3,1,4,170,1,0
1,3,2,1,170,2,0
2,2,1,-2,170,3,0
1,2,2,-2,170,4,0
2,3,1,2,170,5,0
1,2,1,0,170,6,1
2,2,2,3,170,7,1
2,2,2,2,170,8,0
2,3,2,-5,170,9,0
2,3,1,1,170,10,0
2,3,2,-4,170,11,0
2,3,2,-4,170,12,1
2,3,2,-3,170,13,1
2,2,2,3,170,14,0
2,3,1,2,170,15,0
2,3,1,3,170,16,0
2,3,1,5,170,17,0
2,3,1,4,170,18,0
2,3,1,2,170,19,1
2,3,1,2,170,20,1
2,3,1,0,170,21,0
2,2,2,4,170,22,1
2,3,1,-1,170,23,1
2,3,1,2,170,24,1
2,3,1,1,170,25,1
2,3,1,0,170,26,1
2,3,1,1,170,27,1
1,2,2,5,170,28,1
1,2,2,3,170,29,1
1,3,1,2,170,30,1
1,2,2,4,170,31,1
1,2,2,3,170,32,1
1,3,1,-2,170,33,1
2,3,1,-2,170,34,0
1,2,2,4,170,35,0
2,3,1,1,170,36,1
2,3,1,1,170,37,1
2,2,2,5,170,38,1
1,2,2,3,170,39,0
1,3,1,2,170,40,1
1,2,1,-3,170,41,1
2,3,1,-1,170,42,1
1,2,2,3,170,43,0
1,2,2,4,170,44,1
1,2,2,3,170,45,1
1,2,2,5,170,46,0
1,2,2,5,170,47,0
1,2,2,5,170,48,0
2,3,1,0,170,49,0
2,3,2,0,170,50,0
1,2,2,5,170,51,0
1,2,2,2,170,52,1
1,2,2,1,170,53,0
1,3,2,-1,170,54,0
1,2,2,3,170,55,0
1,2,2,1,170,56,0
1,2,2,1,170,57,1
2,3,2,0,170,58,0
1,2,2,3,170,59,1
1,3,2,0,170,60,0
2,3,1,-5,170,61,1
2,3,1,-3,170,62,1
2,3,2,2,170,63,0
1,2,2,4,170,64,1
1,2,2,5,170,65,1
2,3,1,-4,170,66,1
1,2,2,4,170,67,1
2,3,2,-2,170,68,0
1,3,2,-4,170,69,1
1,2,2,4,170,70,1
1,3,2,-1,170,71,0
2,3,2,2,170,72,0
2,3,2,2,170,73,0
1,2,2,2,170,74,0
1,3,2,4,170,75,0
1,2,2,-2,170,76,1
1,2,2,2,170,77,0
1,2,2,1,170,78,0
2,3,2,4,170,79,1
2,3,2,4,170,80,1
1,2,2,1,170,81,1
1,2,2,1,170,82,1
2,3,2,4,170,83,0
2,2,2,4,170,84,0
2,3,2,4,170,85,0
2,3,2,3,170,86,1
1,2,2,2,170,87,0
1,2,2,4,170,88,0
1,2,2,5,170,89,1
1,2,2,4,170,90,1
1,2,2,3,170,91,1
1,2,2,4,170,92,0
2,2,2,3,170,93,0
2,3,2,1,170,94,0
2,3,2,4,170,95,0
1,2,2,3,170,96,0
1,2,2,4,170,97,0
2,3,2,2,170,98,1
2,3,2,2,170,99,1
2,2,2,2,170,100,1
1,2,2,4,170,101,1
2,3,1,-4,170,102,0
2,3,2,3,170,103,1
2,2,2,5,170,104,1
1,2,2,4,170,105,1
1,2,2,4,170,106,1
1,2,2,4,170,107,1
1,2,1,2,170,108,1
1,2,2,2,170,109,0
1,2,2,2,170,110,0
1,3,2,-4,170,111,1
1,2,2,1,170,112,1
1,2,2,0,170,113,1
1,2,2,0,170,114,1
1,2,2,-3,170,115,1
1,3,1,-3,170,116,0
2,3,2,-4,170,117,0
2,2,2,-3,170,118,0
1,2,2,-4,170,119,1
2,2,2,-4,170,120,0
2,3,2,-4,170,121,0
2,3,2,-1,170,122,0
2,2,2,-4,170,123,0
2,3,2,2,170,124,1
1,2,1,1,170,125,1
2,3,2,-1,33,1,1
2,3,2,-1,33,2,0
2,3,2,-1,33,3,0
2,3,2,1,33,4,0
2,2,2,4,33,5,0
2,3,2,0,33,6,0
2,3,2,1,33,7,0
2,3,2,-2,33,8,0
2,3,2,0,33,9,1
2,3,2,2,33,10,0
2,3,2,0,33,11,0
2,3,2,2,33,12,0
2,3,2,1,33,13,0
2,3,2,-2,33,14,0
2,3,2,1,33,15,1
1,2,2,-2,33,16,1
2,3,2,3,33,17,1
2,3,2,4,33,18,1
2,3,2,4,33,19,0
1,3,2,4,33,20,1
2,3,2,4,33,21,0
2,3,2,3,33,22,0
2,3,2,2,33,23,0
2,3,2,0,33,24,0
2,3,2,0,33,25,0
2,3,2,-1,33,26,1
1,2,2,-4,33,27,1
1,2,2,-5,33,28,1
2,3,2,3,33,29,0
2,3,2,1,33,30,0
2,3,2,-2,33,31,0
2,3,2,-2,33,32,1
2,3,2,-2,33,33,1
2,2,2,2,33,34,1
2,2,2,2,33,35,1
2,3,2,1,33,36,1
2,2,2,4,33,37,0
1,2,2,4,33,38,1
1,2,2,4,33,39,1
1,3,2,5,33,40,0
2,2,2,3,33,41,1
1,2,2,3,33,42,0
2,3,2,0,33,43,1
2,3,2,0,33,44,1
1,2,2,0,33,45,0
2,3,2,-4,33,46,1
1,2,2,3,33,47,0
1,2,2,2,33,48,0
1,3,2,-5,33,49,1
1,2,2,2,33,50,1
1,2,2,4,33,51,0
1,2,2,3,33,52,0
1,2,2,4,33,53,0
1,2,2,5,33,54,0
1,3,1,-1,33,55,1
1,2,2,3,33,56,1
1,2,2,2,33,57,0
1,2,2,5,33,58,1
1,2,2,4,33,59,0
1,2,2,4,33,60,0
1,2,2,5,33,61,0
1,2,2,4,33,62,0
1,2,2,5,33,63,0
2,3,1,-4,33,64,1
1,2,2,2,33,65,1
1,2,2,1,33,66,1
2,3,1,-3,33,67,1
1,2,2,4,33,68,1
1,2,2,5,33,69,1
1,2,2,3,33,70,1
1,2,2,4,33,71,0
1,3,1,-3,33,72,1
1,3,2,-1,33,73,0
1,2,2,2,33,74,0
1,2,2,2,33,75,0
1,2,2,2,33,76,0
2,3,1,2,33,77,1
2,3,1,1,33,78,0
2,3,1,3,33,79,0
1,2,2,3,33,80,1
1,2,2,4,33,81,0
1,2,2,2,33,82,1
1,2,2,1,33,83,1
1,2,2,1,33,84,1
1,2,2,4,33,85,1
1,2,2,2,33,86,1
1,2,2,5,33,87,1
1,2,2,4,33,88,1
1,2,2,4,33,89,0
1,2,2,3,33,90,0
1,2,2,2,33,91,0
2,3,1,4,33,92,1
2,3,1,5,33,93,1
1,2,2,2,33,94,1
1,2,2,1,33,95,1
2,3,1,2,33,96,1
2,3,1,2,33,97,1
