Action1,S2,Action2,Re,subject,round,rt2
1,2,1,1,213,91,1
1,3,1,2,213,92,1
1,3,1,4,213,93,0
1,2,1,1,213,94,0
1,2,1,-3,213,95,0
1,2,1,-2,213,96,0
1,3,1,5,213,97,0
1,3,1,5,213,98,0
1,2,1,-1,213,99,0
1,2,1,1,213,100,0
1,2,1,1,213,101,0
1,2,1,4,213,102,0
1,2,1,4,213,103,0
1,2,1,4,213,104,0
1,2,1,4,213,105,0
2,3,1,3,213,106,1
2,3,1,2,213,107,1
2,3,1,-1,213,108,1
2,2,1,3,213,109,1
2,2,1,3,213,110,0
2,3,1,-2,213,111,0
2,3,1,0,213,112,0
2,3,1,1,213,113,1
2,3,1,2,213,114,1
2,3,1,5,213,115,1
2,2,1,5,213,116,1
2,3,1,2,213,117,1
1,3,1,4,213,118,1
1,2,1,2,213,119,1
1,2,1,2,213,120,1
1,2,1,1,213,121,1
1,2,1,0,213,122,1
1,3,1,-1,213,123,1
1,2,1,-3,213,124,1
1,2,1,-3,213,125,1
2,2,2,5,260,1,1
2,3,1,-4,260,2,0
2,3,2,1,260,3,0
1,3,1,-3,260,4,1
2,3,2,1,260,5,1
2,3,1,-2,260,6,1
2,3,2,0,260,7,0
2,2,2,-5,260,8,1
1,2,1,-5,260,9,1
2,2,2,-5,260,10,1
2,2,2,-3,260,11,0
2,3,2,-2,260,12,0
1,2,2,2,260,13,1
1,2,2,1,260,14,0
1,2,1,-4,260,15,1
1,3,1,3,260,16,1
1,2,2,4,260,17,1
1,2,2,5,260,18,0
1,2,2,4,260,19,1
1,2,1,-4,260,20,1
1,2,2,1,260,21,0
1,2,2,3,260,22,1
2,2,2,3,260,23,0
2,3,2,-1,260,24,0
1,2,2,1,260,25,1
1,2,2,1,260,26,1
1,2,2,2,260,27,0
2,3,2,4,260,28,0
1,3,1,-2,260,29,1
2,3,2,4,260,30,1
1,2,2,0,260,31,0
1,3,1,-3,260,32,0
2,3,2,3,260,33,1
1,2,2,4,260,34,0
2,3,2,1,260,35,0
1,2,2,3,260,36,0
1,2,1,1,260,37,1
1,3,2,3,260,38,0
1,2,2,3,260,39,0
1,2,2,1,260,40,0
2,3,1,5,260,41,1
1,3,2,0,260,42,1
2,3,2,1,260,43,1
1,2,2,-5,260,44,1
2,3,2,3,260,45,0
1,2,2,2,260,46,1
2,3,2,-1,260,47,0
2,2,2,0,260,48,0
2,3,2,1,260,49,0
2,3,2,0,260,50,0
1,3,2,4,260,51,0
1,2,2,-2,260,52,0
1,2,2,1,260,53,0
2,3,2,3,260,54,0
1,2,2,2,260,55,0
2,3,1,-5,260,56,1
1,2,1,0,260,57,1
2,3,2,2,260,58,0
