"subject","version","age","sex","bonus","assignmentId","time_elapsed","reading_time","check1","check2","check3","belief1","belief2","belief3","stamp"
"A2ZRF4I5RTKN7G","dez_1b_fix_v2","39","f","0.86","3HL8HNGX452GQXCGPOLVFUETWFB9FH","1369844","101799","0","1","2","2","0","0","2017-08-16 15:18:27"
"A1BWR5RBQDZQ16","dez_1b_fix_v2","36","m","0.34","3QIYRE09Y3IAPKM2JZPF8T5J0U91N7","1598703","27210","-1","-1","2","1","1","1","2017-08-16 15:18:42"
"A266LNUJOVKCDS","dez_1b_fix_v2","31","f","1.17","3J4Q2Z4UTY4OTIFXWF6H5DQI1I4WQN","2609806","999264","3","1","2","2","0","0","2017-08-16 15:18:48"
"A1Y508FNU04ZLH","dez_1b_fix_v2","44","f","0.86","351SEKWQS0IYZXHENRUAWGHSK12MDI","3234868","1762008","2","1","2","3","0","0","2017-08-16 15:19:03"
"A1CFMY4CEYOM8Y","dez_1b_fix_v2","38","m","0.79","3WJEQKOXA83351SDAVKAMNLJ1NAA1W","1581377","141885","0","1","2","3","1","0","2017-08-16 15:19:17"
"A2CF2BD4Q0ZDJN","dez_1b_fix_v2","55","m","0.6","3ZQIG0FLQEHGYQBEIE0RB0PQIAJWVH","2750430","667236","0","1","2","2","0","0","2017-08-16 15:19:24"
"A8VFIXE5FL8C6","dez_1b_fix_v2","25","f","0.66","3SITXWYCNVAGECIYN25DC79QOK9XB5","1391575","106620","0","1","2","1","0","0","2017-08-16 15:19:41"
"A19WWXPWT25JD0","dez_1b_fix_v2","33","f","0.7","3XLBSAQ9Z4DIHVFNB3HI4Q35DUGZ7I","2798246","34617","3","0","2","1","0","0","2017-08-16 15:20:03"
"AU7A3QNJF3O00","dez_1b_fix_v2","28","m","1.11","3PPTZCWALQLSNDK272QO4HK0IK8ZQG","1765145","167950","1","1","2","2","0","0","2017-08-16 15:21:07"
"A19TL7AJ0FB1JG","dez_1b_fix_v2","27","f","0.63","3DZQRBDBSLG3F0SMEZKKVGUMLDV3SD","1291291","51783","0","1","3","2","0","0","2017-08-16 15:21:20"
"A3RXWX2HX0GU6T","dez_1b_fix_v2","27","m","1.07","3Z4AIRP3C6EF1E06L5CO6VWH28IX1M","1402463","101497","0","1","2","3","0","1","2017-08-16 15:22:11"
"A2K476TWLQ3T7T","dez_1b_fix_v2","35","f","0.8","33LK57MYLT640TZFZ6FTZHZ108TZS5","1413936","24645","0","1","2","2","0","1","2017-08-16 15:25:12"
"A1YM0IWPC72J7V","dez_1b_fix_v2","24","m","0.64","3JMSRU9HQIVMHQPNXE6LPUIQB6FEVK","1541845","268692","0","1","2","2","0","0","2017-08-16 15:25:23"
"A95RHRMLHT89M","dez_1b_fix_v2","23","m","0.69","3IX2EGZR7BK2ZZUY2VC2LD6FV8YJRH","3393950","1575417","0","1","1","2","0","0","2017-08-16 15:25:42"
"A3ITZNJQUTIZ4C","dez_1b_fix_v2","41","f","0.54","3BGYGHDBBXLLPJF5GKR9LOCQH5W22Y","1734866","198232","0","1","2","2","0","0","2017-08-16 15:25:53"
"A25CAT0W9W97Z8","dez_1b_fix_v2","30","m","0.85","3CCZ6YKWR7KOO0JRJC8MTING7LX95Y","3891150","95352","0","1","2","2","0","0","2017-08-16 15:26:29"
"A3NS1DN6J7Z3EU","dez_1b_fix_v2","33","m","1","3R9WASFE2ZHVWOUTTMFUSIGMBIZZFM","1873052","186714","0","1","2","2","0","0","2017-08-16 15:26:37"
"A3OVS1GP2W56FG","dez_1b_fix_v2","54","f","0.73","3SLE99ER0NE5J7IDOKTY9SP1WK7ZB4","1631192","73696","0","1","2","2","0","0","2017-08-16 15:29:55"
"A3RVYJNYREMTAH","dez_1b_fix_v2","27","m","0.91","3N1FSUEFL51IV7S8HNUEAM0SYAH4D5","1571222","12162","0","1","2","3","0","0","2017-08-16 15:30:26"
"A1B5KIQ8JLR2F7","dez_1b_fix_v2","28","f","0.45","31JLPPHS2UVOH80T7I3BBBKLOOS3OG","2246874","877962","3","1","2","2","0","0","2017-08-16 15:31:18"
"A341XKSRZ58FJK","dez_1b_fix_v2","43","m","0.86","30LB5CDZNCB4ZKF3Q4W9PBTI5GB0ZK","1425564","87326","0","1","2","3","0","0","2017-08-16 15:31:23"
"A1V2H0UF94ATWY","dez_1b_fix_v2","59","m","0.27","3TU5ZICBRD2D3HJFYCQBRXNWJB3Q84","1912139","457605","0","0","2","1","0","0","2017-08-16 15:31:58"
"AAASQIW3J32OL","dez_1b_fix_v2","57","f","0.49","304SM51WA358IVWZTSZQDZSY958BSC","1560069","125481","0","1","2","2","0","0","2017-08-16 15:32:09"
"AZOF6QSSWG98H","dez_1b_fix_v2","33","m","0.84","3WJEQKOXA83351SDAVKAMNLJ1NA1AN","1943269","453281","0","1","2","2","0","0","2017-08-16 15:32:22"
"A1KZAWC8OC4SZ5","dez_1b_fix_v2","36","m","0.65","354GIDR5ZB77XZ9DMAJHJCQWN9S00S","1741290","152806","-1","1","2","3","0","0","2017-08-16 15:32:44"
"AWTGJ45ZWUCHH","dez_1b_fix_v2","25","f","0.59","3IKZ72A5B4H1FZGAQY40XV9D14TFNN","1217867","23482","3","0","3","3","0","0","2017-08-16 15:32:56"
"A2XWD4PZM6JU0M","dez_1b_fix_v2","25","m","0.43","3NS0A6KXC491AOQO46LCA3GYCX0GZ3","3043255","23754","1","0","0","1","0","0","2017-08-16 15:33:12"
"AK3H5QRAROFGP","dez_1b_fix_v2","29","m","0.38","3ZPPDN2SLVXOKJCKUD1PXCTTKEW9EZ","1515825","202439","0","1","2","2","0","0","2017-08-16 15:33:25"
"A3U21K8PHW1ZIA","dez_1b_fix_v2","35","f","0.71","39DD6S19JPC3QAUXYBVOA0VMZHKZE4","1604834","54531","1","0","2","3","0","1","2017-08-16 15:33:29"
"AMA18W8F60Y2J","dez_1b_fix_v2","49","f","0.77","3DH6GAKTYYQ1WFBOYC7IH3N2HTPYZI","2995723","48792","0","0","1","2","0","1","2017-08-16 15:34:00"
"A351P2O6QGTCS","dez_1b_fix_v2","52","f","1.03","3PJUZCGDJ6H7BI2THAFP52X79BY980","1964889","624349","-1","0","2","4","0","1","2017-08-16 15:34:05"
"A2QDE9YZZ9FQ4O","dez_1b_fix_v2","34","m","0.76","3D8YOU6S9ELIRW78M6DIHKOUG1I6U2","4234478","121602","0","1","2","3","0","0","2017-08-16 15:34:21"
"A21H2UDDHN8ZF","dez_1b_fix_v2","33","f","0.82","37W3JXSD669X2K6JNPNBIZTK0RLYWS","2812190","126499","0","1","2","3","0","1","2017-08-16 15:34:46"
"A2WMYUGCQ4XIAL","dez_1b_fix_v2","49","m","0.83","3MH9DQ757WDKOPWEYJM4TB1JAFRUGY","1963619","224343","0","1","2","3","0","1","2017-08-16 15:35:02"
"A3G5IPGLH1IIZN","dez_1b_fix_v2","53","f","0.73","30BXRYBRP4YBGPGUDPJNWZYHAV8WHR","2791691","943966","0","1","2","2","0","1","2017-08-16 15:36:45"
"A22JBMOHQKHTSS","dez_1b_fix_v2","27","m","1","36NEMU28XFEX83H54MZ0O46DRH7WM0","1657580","210766","0","1","2","2","0","0","2017-08-16 15:37:27"
"A2JI5RNPPXE8QE","dez_1b_fix_v2","25","m","0.21","3DQQ64TANGM3T6EIW2RS5808WMIWPW","1796283","390190","0","1","2","0","0","0","2017-08-16 15:38:33"
"A3D2U4QF7821ZW","dez_1b_fix_v2","31","m","0","37Q970SNZE975XE7RV617NFPNTH1SJ","4162645","1253463","0","1","2","0","0","0","2017-08-16 15:38:41"
"A2RBF3IIJP15IH","dez_1b_fix_v2","32","m","0.75","3M0NZ3JDP1Z3UR14NA2L66P9MOLZ53","2577812","965147","2","1","2","2","0","0","2017-08-16 15:38:55"
"A3M0I9QQHXMBN0","dez_1b_fix_v2","27","m","0.37","3IRIK4HM3ALM52Q80FSINE2O91BC6Y","4829544","3406397","0","1","2","3","0","0","2017-08-16 15:40:41"
"A1JYOZ111S9MIR","dez_1b_fix_v2","25","f","0.56","3OS46CRSLF0I4BW8RWNND6QDU8R6VR","4856631","3437733","1","1","2","4","0","0","2017-08-16 15:40:45"
"A2W8ZV9DQWVHJK","dez_1b_fix_v2","28","f","0","3L0KT67Y8EH4V3PA3KDALAQZUEPYSD","2704425","592913","-1","2","1","1","1","1","2017-08-16 15:41:26"
"A1V6CSBT0WW2OF","dez_1b_fix_v2","44","f","0.47","3JAOYWH7VI52QPMCBZOTA7JDTB39LS","1755066","223189","1","1","2","2","0","0","2017-08-16 15:41:26"
"A3QS96739O5M6F
","dez_1b_fix_v2","28","m","1.07","37WLF8U1WPR4O02WSS9GBXFWEAK6K5","4948941","186302","0","1","2","3","0","0","2017-08-16 15:42:07"
"A3U74S280Z4B0","dez_1b_fix_v2","58","m","1.15","3OONKJ5DKCKTK346MBIHTUIXCG5BOF","1704961","334507","0","1","2","3","0","0","2017-08-16 15:42:35"
"A27CNO4K5K6V5R","dez_1b_fix_v2","24","m","0","3OF2M9AATGP6CAM7UX6R8V8RJEGZKO","1723756","114325","2","0","0","0","0","0","2017-08-16 15:43:08"
"A14NP6X071S7GK","dez_1b_fix_v2","30","m","0.43","3TUI152ZZBOVSHZUZRHWCN0O55W1QU","2680023","46707","0","1","2","1","0","0","2017-08-16 15:44:42"
"A1F34ZP6YNI98F","dez_1b_fix_v2","31","f","0.88","39GAF6DQWR1NXPVBLQB6IAZWMXB1VO","1529793","78406","0","1","2","2","0","0","2017-08-16 15:44:50"
"A2XUADP5L61HQ5","dez_1b_fix_v2","25","m","0.65","3X31TUMD7XNK1KJH7M90V11UVZ91L5","1595120","129195","1","1","2","0","0","0","2017-08-16 15:47:00"
"A16OH8XXYY0AAS","dez_1b_fix_v2","23","m","0.33","3SUWZRL0MYE120AMW6YDD22RUDO6EL","1487573","75378","1","1","2","3","0","0","2017-08-16 15:47:01"
"A2YGAEODJ5SSF6","dez_1b_fix_v2","40","m","0.22","3X73LLYYQ1FLTV7GLOS00GLQHJ5HNM","1616548","98457","0","1","2","0","0","0","2017-08-16 15:48:28"
"A26M997VYVK0E6","dez_1b_fix_v2","30","m","0.24","30IQTZXKAK7FUPFOPM8OSQD7XGD0XN","2651423","149261","3","1","2","0","0","0","2017-08-16 15:49:02"
"A3T9LVCYQIS4UT","dez_1b_fix_v2","38","m","0.33","3O7L7BFSHEQHVK5NY772A5SW34OEIS","3003102","274678","0","1","2","1","0","0","2017-08-16 15:49:23"
"A1SDNGUVPDDQ57","dez_1b_fix_v2","39","f","0.81","3YW4XOSQKQMNKA6BG011MOXD8Q21UZ","1525418","169063","0","1","2","2","0","0","2017-08-16 15:49:27"
"AC8IEBY696VJO","dez_1b_fix_v2","34","f","0.71","3R8YZBNQ9HJ933EWO7Y5DXR18R87Q9","1453142","85220","0","1","2","0","0","0","2017-08-16 15:49:57"
"A28HB7240OFGEW","dez_1b_fix_v2","25","m","1.09","31T4R4OBOSH5924DJPXATS2K4CV7CS","1337863","85918","0","1","2","3","0","0","2017-08-16 15:51:28"
"AYKZ9H4BNW810","dez_1b_fix_v2","29","m","0.72","34S6N1K2ZVKV5V4V9BCLNOH1CO5HLK","1592099","104318","0","1","2","2","0","0","2017-08-16 15:53:05"
"A2BZY06YRWGEDL","dez_1b_fix_v2","28","m","0.95","38F5OAUN5NDWQAFT5HBB4JZ0H40H7B","1417229","53797","2","0","2","3","0","1","2017-08-16 15:54:25"
"A3L0DCUXI7X3A9","dez_1b_fix_v2","45","m","1.24","3NL0RFNU0FOQ9DYI94G1EZVIIJPK49","1984121","395147","0","1","2","3","0","0","2017-08-16 15:55:00"
"AYPOAY43REHC8","dez_1b_fix_v2","50","f","0.11","3FIJLY1B6U51IKSN6DHS1KE81JUFPJ","1265273","19977","2","2","3","2","0","0","2017-08-16 15:55:47"
"AVQGY7FCU80XP","dez_1b_fix_v2","40","m","0.86","3ZGVPD4G6TI5FTCUO6KJ9MVN2R7ZTU","2867945","1507860","0","1","2","3","0","0","2017-08-16 15:55:50"
"AJNQ2PBD07FKE","dez_1b_fix_v2","30","f","0.62","33FOTY3KEMMRYGPBU9G1SIB71QVC10","1571437","164245","2","0","0","3","0","0","2017-08-16 15:55:59"
"A22051NK9RQ4FV","dez_1b_fix_v2","37","f","0.95","3W8CV64QJ2004T3MKE9VIFQ6CUOH9N","1492393","160161","0","1","2","2","0","0","2017-08-16 15:56:11"
"A610SH5RY1NG1","dez_1b_fix_v2","33","m","0.89","3HHRAGRYX86AWAP9OR4L2ON7OG29O3","1319131","57789","0","1","2","2","0","0","2017-08-16 15:56:32"
"A15JXW50UYKBGP
","dez_1b_fix_v2","27","f","0.53","3QFUFYSY9YGFTR648TP4YM3DANA4FT","1495734","64328","0","1","2","2","0","0","2017-08-16 15:56:56"
"A2XG3FPY0UDZIJ","dez_1b_fix_v2","30","f","1.15","32RIADZISS5OXWBQEDP35LMSZDR4SZ","4938107","3527057","-1","2","2","2","1","0","2017-08-16 15:57:33"
"A2QSAOQ838LIII","dez_1b_fix_v2","45","f","0.23","33SA9F9TRXVZWFPSNOBHBW14IFSWEN","2123453","124794","0","1","2","0","0","0","2017-08-16 15:57:36"
"A2EEL9YYUHL5SK","dez_1b_fix_v2","39","f","0.75","3E13VNJ1NNWIBJBBMJCN3L92EVF1IR","1486101","77176","0","1","2","2","0","0","2017-08-16 16:02:14"
"A2531UD0IGT731","dez_1b_fix_v2","33","f","0","3S3AMIZX3U6LQB5NA20WTKCGQNZDCS","2866720","312048","0","1","2","0","0","0","2017-08-16 16:02:55"
"A27K37YQZDPER6","dez_1b_fix_v2","45","f","0.21","3HPZF4IVNMUOOM0E6YNA65MH8B4CYY","2285334","283941","0","1","2","0","0","0","2017-08-16 16:03:04"
"A1WYDO7PQJ8UG","dez_1b_fix_v2","27","f","0.6","3XM0HYN6NK09C6SRB2XMJ2T8PIEEPZ","2299832","164371","0","1","2","0","0","0","2017-08-16 16:04:13"
"AT3C00TKZK13L","dez_1b_fix_v2","29","m","0.31","30IQTZXKAK7FUPFOPM8OSQD7XGCX0J","5180080","3757756","3","1","3","1","0","1","2017-08-16 16:06:13"
"ANQ0RLFEZ17W0","dez_1b_fix_v2","26","f","0.84","3S06PH7KSR5138VPU5BCCOTPMQ71DP","1470154","127078","0","1","2","3","0","0","2017-08-16 16:06:43"
"A2CHDWKAYZ3P3E","dez_1b_fix_v2","30","m","0.6","36WLNQG78ZB78CRHSXFLOIOJ8EZEBE","1376541","82555","0","1","2","3","0","0","2017-08-16 16:08:32"
"AJFVK3O1D7SPE","dez_1b_fix_v2","36","f","0.98","3L70J4KAZGNXXW8PQO45NPMSQKEDAQ","2790861","189546","0","1","2","3","0","0","2017-08-16 16:08:55"
"A3K2VLUT3MU9H2","dez_1b_fix_v2","26","m","0.12","32UTUBMZ7GXOAND3NN4VOMC5892BVH","2787536","1070183","2","1","0","2","0","1","2017-08-16 16:09:43"
"A8TK3JACM5EM","dez_1b_fix_v2","26","m","0.52","3RXPCZQMQPC4FS5GWVCKI9WMZIN1GZ","1831289","188068","0","1","2","2","0","1","2017-08-16 16:10:21"
"A2DXEPC4QFV4R1","dez_1b_fix_v2","53","f","0.71","3IQ1VMJRYTLLU6V8E8Z31T32ZZY9A4","1782616","181973","0","1","2","2","0","0","2017-08-16 16:11:31"
"AUAN582MLI96N","dez_1b_fix_v2","38","m","0.48","39ZSFO5CA8XUFRMF6P77QOTZ271UJV","5842841","1595336","1","1","2","1","0","0","2017-08-16 16:11:59"
"A1ZZ7YO3YASNIP","dez_1b_fix_v2","25","f","0.23","33PPUNGG386SZEZ2KHFO97U5E6AZRH","6739632","3925210","0","1","2","1","0","0","2017-08-16 16:12:26"
"A12HZGOZQD5YK7","dez_1b_fix_v2","36","f","1.15","3IO1LGZLK9YKTZ0VJ3CDLS65JAQ68M","1674239","231794","0","1","2","3","0","0","2017-08-16 16:12:39"
"A1AHYAWHM0ML7H","dez_1b_fix_v2","29","f","0.9","3OONKJ5DKCKTK346MBIHTUIXCGGOB3","1481233","79352","1","1","2","2","0","0","2017-08-16 16:12:55"
"A10M3SP9DJ1QNL","dez_1b_fix_v2","25","m","0.77","3O7L7BFSHEQHVK5NY772A5SW34JEIN","1622184","227263","0","1","2","2","0","0","2017-08-16 16:14:54"
"A1IQV3QUWRA8G1","dez_1b_fix_v2","51","f","0.11","3TR2532VIPV9DGWEA794AIFJZLK6J6","1627308","14262","0","1","0","1","0","0","2017-08-16 16:16:55"
"A18G2CLYSTENK","dez_1b_fix_v2","28","m","0","34PGFRQONOC77VBK1PM88CEWNNCWJW","1179673","10252","1","2","3","0","0","0","2017-08-16 16:18:12"
"A3BJTC39BU7R4V","dez_1b_fix_v2","27","m","0.8","3NAPMVF0ZWGSBKCBMW84HFTYSLI72J","1615580","110894","0","1","2","2","0","1","2017-08-16 16:19:49"
"A3G5FY6NGZWIY7","dez_1b_fix_v2","31","f","0.14","39JEC7537U27KS591N0QZ6INQU2CVP","1851701","274787","2","1","2","0","0","1","2017-08-16 16:22:48"
"A1VIP6S8H2XXH7","dez_1b_fix_v2","28","m","0.55","35GCEFQ6I5P0GCE09RESR9RP8SV3ZI","1531217","59353","1","1","0","2","0","0","2017-08-16 16:24:33"
"AKCH7EGJBNV43","dez_1b_fix_v2","39","f","0.81","3GNCZX450IO6MTBFVXV0NJ3H43RAPB","2060055","251936","0","1","2","2","0","0","2017-08-16 16:25:14"
"A3GO2JCV966XGE","dez_1b_fix_v2","27","m","0","3R0T90IZ1SDO2VFECS14Z5FD3FECG0","4997226","317918","0","1","2","0","0","1","2017-08-16 16:29:07"
"A3TMUAPCRFG63N","dez_1b_fix_v2","28","m","0.99","3SLE99ER0NE5J7IDOKTY9SP1WK8BZH","1487637","63711","0","1","2","3","0","0","2017-08-16 16:30:46"
"AB1X97ASE626Q","dez_1b_fix_v2","37","m","1.09","39RP059MEHU5K0JU9V341QTSHG1BMB","1685068","201842","0","1","2","3","0","0","2017-08-16 16:32:58"
"A2W8ZODKKQ7RYP","dez_1b_fix_v2","48","f","1.07","3O6CYIULED2GLBMEDOQMFEN743AWUS","1607165","196149","0","1","2","2","0","0","2017-08-16 16:35:28"
"A1TGV7LT6LTIQU","dez_1b_fix_v2","38","m","0.46","3570Y55XZPK15YGJ8KJTWW7W637YG5","1466448","110098","0","1","2","1","0","0","2017-08-16 16:36:27"
"A2TYLR23CHRULH","dez_1b_fix_v2","39","m","1.33","3H0W84IWBK3UOJ86OU1BOXTNQ02ERR","1692124","244900","0","1","2","3","0","0","2017-08-16 16:36:35"
"A3NQ988D43B0JW","dez_1b_fix_v2","24","m","0.19","3KAKFY4PGU3ELMPQ9NQ6REOZCGDI3M","1214158","12218","-1","0","2","2","0","1","2017-08-16 16:42:14"
"A23KAJRDVCVGOE","dez_1b_fix_v2","38","m","0.99","3Z7EFSHGN9FZOHA41218NRF866UCXE","1400248","43838","0","1","1","3","0","0","2017-08-16 16:42:41"
"A3UPZ88FI1EJC","dez_1b_fix_v2","29","f","0.95","3GM6G9ZBKNY5GMDB9HUP1KZENOAMTN","1492473","106766","0","1","2","3","0","0","2017-08-16 16:42:49"
"A2W6APZ4SBCJXA","dez_1b_fix_v2","22","m","0.42","3EICBYG644XYTX5FKYM7WI7TV7VCJ4","1478172","170698","0","1","2","1","0","0","2017-08-16 16:42:59"
"A1FSPD1LIOXCN1","dez_1b_fix_v2","32","f","0.91","3MH9DQ757WDKOPWEYJM4TB1JAFLGUE","1614016","274680","0","1","2","2","0","0","2017-08-16 16:43:34"
"A1F9KLZGHE9DTA","dez_1b_fix_v2","42","m","0.61","3LOTDFNYA70R2TPOIZVNTEM4UHGFWZ","1471108","202588","0","1","2","2","0","0","2017-08-16 16:43:45"
"A3908297ZI3LES","dez_1b_fix_v2","55","f","0.59","374TNBHA8BWSINAXBGO5QABYCQ4YQO","1680220","176068","0","1","2","2","0","0","2017-08-16 16:43:45"
"A1AQQFJAF8CI4H","dez_1b_fix_v2","32","m","0.39","323Q6SJS8IH953UZN09NSBCHFSJHFF","1555121","116098","1","2","2","2","0","0","2017-08-16 16:44:59"
"A1HKCTDOTL6C9I","dez_1b_fix_v2","41","m","1.32","3TPWUS5F892KZH5ERX5ML811X4OCWL","1544151","184160","0","1","2","3","0","0","2017-08-16 16:45:15"
"A1KSJZHZHJ20AX","dez_1b_fix_v2","32","f","0.81","3YT88D1N08Z5RHFE9QBI4U3C4JI3KW","1722121","298268","0","1","2","3","0","0","2017-08-16 16:45:26"
"AMNMG3DCCC166","dez_1b_fix_v2","44","f","0.74","3LRKMWOKB5IBVUIH5R0N8ZMX2EUZ22","1919958","431593","0","1","2","2","0","0","2017-08-16 16:46:33"
"AA9V4NE8SOA4I","dez_1b_fix_v2","47","m","0.66","3NKQQ8O39Y6HC5MNWTLWNQYMXOPUD4","1706404","220746","0","1","2","2","0","0","2017-08-16 16:49:09"
"AJSS6PQTQSS8D","dez_1b_fix_v2","52","f","0.47","3AZHRG4CU4L3ER8A5X10LAO3QLC03N","1763775","278361","3","1","2","1","0","0","2017-08-16 16:50:32"
"AZJEGHE4605S5","dez_1b_fix_v2","28","m","1.21","3Z7ISHFUH0WMH9K6L89OIQZ0OEN8ZF","1576609","80209","0","1","2","3","0","0","2017-08-16 16:54:21"
"AR75XTT2KAUL2","dez_1b_fix_v2","33","m","0.12","386CSBG1OZNQZ30R5XTD7JR5DGC6QX","1608079","174602","0","0","2","1","0","0","2017-08-16 16:54:55"
"A21ZMR7O42OSMI","dez_1b_fix_v2","36","f","0.91","3X31TUMD7XNK1KJH7M90V11UVZF1LB","1387644","165528","1","1","2","2","0","0","2017-08-16 16:55:07"
"A35C12CR628WKD","dez_1b_fix_v2","21","m","0.17","392CY0QWG1SZ3I8U91VP1JG5QG9I47","1251152","27996","0","1","1","1","0","0","2017-08-16 16:59:21"
"A25H7HFOG5D9B4","dez_1b_fix_v2","28","f","1.06","3EO896NRAWWFFE7Q6KHXLS7XJUBJTC","1603921","130206","2","1","2","3","0","1","2017-08-16 17:00:14"
"A1Z3X76CPRU9OT","dez_1b_fix_v2","40","m","0.67","35GCEFQ6I5P0GCE09RESR9RP8SUZ3D","1542731","195061","0","1","2","2","0","0","2017-08-16 17:00:34"
"A1MM8TSLCHVMNK","dez_1b_fix_v2","27","f","1.21","3U0SRXB7CD6YIPLJHT4UEKNW4TNRNF","1461534","157474","0","1","2","3","0","0","2017-08-16 17:02:19"
"A3PC7DYXJW4I2Z","dez_1b_fix_v2","22","m","1.21","3SNVL38CI4TT4HBX2JMJXX76AXFKCX","1459640","40698","0","1","2","3","0","0","2017-08-16 17:02:53"
"A110JYKWR9T6H8","dez_1b_fix_v2","32","f","0.21","31IBVUNM9S0EN4PJSPQR7C3QN8EFVP","2694994","1208394","0","1","2","2","0","0","2017-08-16 17:02:57"
"A39XQI36EWJLDJ","dez_1b_fix_v2","51","f","1.07","3QY5DC2MXRLEAP0JNZGMBQ17915FU0","1791613","140945","0","1","2","2","0","0","2017-08-16 17:03:53"
"A2VXIWQ7WRR962","dez_1b_fix_v2","28","m","0.9","3K3R2QNK8B459F96KDGU1UFW621U9C","2432458","457680","1","1","3","2","0","1","2017-08-16 17:03:56"
"ASTR3EPUOKEXV","dez_1b_fix_v2","27","m","0.66","3QY5DC2MXRLEAP0JNZGMBQ1790KUFS","1823193","123047","0","1","2","3","0","0","2017-08-16 17:04:23"
"ABNTDXT618WJQ","dez_1b_fix_v2","34","f","0.61","3LRLIPTPEQA5B2EZI5QSR2HIAUUKAV","1621777","203713","0","1","2","2","0","0","2017-08-16 17:04:25"
"A7KLTVEIASF4J","dez_1b_fix_v2","25","m","0.08","3COPXFW7XBDCY6K17O8PHX6D9GUPKG","2866696","28485","0","1","0","0","1","1","2017-08-16 17:05:14"
"A1K8QNLYYYX21W","dez_1b_fix_v2","29","m","0","30H4UDGLT2J7OUK4S0L5WAYHYLLMPE","1993074","779055","3","1","0","1","1","1","2017-08-16 17:09:14"
"AZJVAP536DY13","dez_1b_fix_v2","33","m","0.05","304SM51WA358IVWZTSZQDZSY95JBSN","1754515","104921","0","1","2","2","0","0","2017-08-16 17:11:11"
"A193FEHCOS0E2J","dez_1b_fix_v2","24","m","0.95","3TR2532VIPV9DGWEA794AIFJZLK6J6","1452500","137365","0","1","2","3","0","0","2017-08-16 17:11:41"
"A317L37U2W6R4P","dez_1b_fix_v2","26","m","1.39","3HPZF4IVNMUOOM0E6YNA65MH8COCYK","1286568","69003","0","1","2","3","1","0","2017-08-16 17:12:00"
"A1DKVUTOBPQH11","dez_1b_fix_v2","33","m","0.66","3CFJTT4SXTRWM5QDBZTW4V0FHIZI7R","3268132","420129","0","1","2","2","0","0","2017-08-16 17:12:30"
"AUF09PDKT2WLP","dez_1b_fix_v2","41","f","0.97","37TD41K0AHARS0O57SVLOJYGRRSCS6","1420213","25416","3","0","1","2","0","1","2017-08-16 17:13:29"
"A24Z9RP5YZZ2TY","dez_1b_fix_v2","28","m","0.63","3TMFV4NEP8FINEF1ALPHJM5I7CJ8WP","1500127","200337","0","1","2","2","0","0","2017-08-16 17:13:59"
"A39Q4SNT7SRK94","dez_1b_fix_v2","27","m","0.19","3TXWC2NHNZRPU2H2V8LUMTX8L559S0","1990923","58558","2","0","1","2","0","0","2017-08-16 17:17:28"
"A16G6PPH1INQL8","dez_1b_fix_v2","49","f","1.05","3E1QT0TDFPA0MJVWL4L2IVWAS25I8E","1810628","461944","0","1","2","3","0","0","2017-08-16 17:19:59"
"A2VX8B1CJXRN2","dez_1b_fix_v2","53","f","0.24","30BXRYBRP4YBGPGUDPJNWZYHAWPHWV","1895836","283286","0","1","2","1","0","0","2017-08-16 17:21:42"
"A2MUCL20GTQJA0","dez_1b_fix_v2","30","m","0.48","3VNL7UK1XFKZACLUNUQC6UF5QNYFT9","1660528","207398","1","1","2","1","0","0","2017-08-16 17:24:10"
"AN9MVFWRCF2OP","dez_1b_fix_v2","26","m","0.79","3JAOYWH7VI52QPMCBZOTA7JDTBX9LM","1369946","53260","0","1","2","2","0","0","2017-08-16 17:24:11"
"A1AQK667NBERJ1","dez_1b_fix_v2","35","m","0.78","3QFUFYSY9YGFTR648TP4YM3DANXF4R","1320287","70595","-1","1","2","2","0","1","2017-08-16 17:27:42"
"A24DYXCGZQUZUQ","dez_1b_fix_v2","33","m","0.7","39U1BHVTDLS4U0513ZPA5LQ8NW93T2","1478410","114429","3","0","2","0","0","1","2017-08-16 17:31:57"
"A38IMMFKB2JJQK","dez_1b_fix_v2","47","f","0.61","3CFVK00FWLMF86KEDSLHQXSB3AP6L8","1508441","93388","0","1","2","3","0","0","2017-08-16 17:39:40"
"A26RO8GGTQAXGG","dez_1b_fix_v2","54","f","1.09","3X31TUMD7XNK1KJH7M90V11UVZF1LB","1490704","123226","0","1","2","3","0","0","2017-08-16 17:42:53"
"A2WCXJZEXXR60A","dez_1b_fix_v2","60","m","1.24","3S4AW7T80BJ1TJG0U4S2TZ8X7JJ4LL","1644653","286455","0","1","2","3","0","0","2017-08-16 17:47:06"
"A2E3TO92MCQ9XU","dez_1b_fix_v2","35","m","0.46","37UQDCYH6XW18BADA6SFJKQ9PJCV7G","4696544","2533513","0","1","2","2","0","0","2017-08-16 17:48:02"
"A5N6QK76RTR7R","dez_1b_fix_v2","48","f","1.04","34YB12FSQYP1BHR5PHVI21KPXU2MGE","1559051","126589","0","1","2","2","0","1","2017-08-16 17:48:20"
"APR6H3HAOE9OU","dez_1b_fix_v2","42","m","0.53","3TDXMTX3CBVDI5C8SPO4YH0JM7FI6S","1480725","115103","0","1","2","1","0","0","2017-08-16 17:53:22"
"AGVIHLR1DX7","dez_1b_fix_v2","32","m","0.82","31QTRG6Q2TE7IB9IB39GQ5LO7UIYPX","1509661","126427","0","1","2","2","0","0","2017-08-16 17:55:27"
