"subject","version","age","sex","bonus","assignmentId","time_elapsed","reading_time","check1","check2","check3","belief1","belief2","belief3","stamp"
"A1IXH2QLUU5BKZ","dez_1b_fix_v3_pilot2","27","m","0.81","3P1L2B7AD1Q5XCQIDO7B7XE2OF1OL7","1670599","497044","0","1","2","2","0","0","2017-08-17 14:42:26"
"AIK9IRPT4M848","dez_1b_fix_v3_pilot2","44","m","0.85","32Q90QCQ1SM81FVBYASENL79VDQKEW","1417442","236737","0","1","2","2","0","0","2017-08-17 14:52:42"
"A2WT6FV92737W6","dez_1b_fix_v3_pilot2","44","m","1.17","35L9RVQFCOJYOLRPIP4MEBDKPKGHU6","1259018","138070","0","1","2","3","0","0","2017-08-17 15:16:31"
