Action1,S2,Action2,Re,subject,round,rt2
2,3,1,4,320,94,0
1,2,1,1,320,95,1
1,2,1,1,320,96,0
1,2,1,2,320,97,1
2,3,1,4,320,98,1
2,3,1,1,320,99,1
1,3,1,-3,320,100,1
1,3,2,3,320,101,0
1,2,1,1,320,102,1
1,3,2,2,320,103,0
1,2,2,2,320,104,0
1,3,2,3,320,105,0
2,2,1,0,320,106,0
2,2,1,0,320,107,0
1,2,2,2,320,108,0
1,2,1,-1,320,109,0
1,2,2,-1,320,110,0
1,2,2,0,320,111,1
1,3,2,2,320,112,1
2,3,2,4,320,113,1
1,2,2,5,320,114,1
2,3,2,1,320,115,1
2,3,2,1,320,116,1
2,3,2,2,320,117,1
2,3,2,2,320,118,1
1,2,2,4,320,119,0
1,2,2,5,320,120,0
1,3,2,-1,320,121,0
1,2,2,5,320,122,0
1,2,2,2,320,123,1
1,2,2,1,320,124,1
1,2,1,-3,320,125,0
1,2,2,5,122,1,0
1,2,1,3,122,2,1
2,3,2,-2,122,3,0
1,2,2,0,122,4,0
2,2,1,2,122,5,0
1,2,1,2,122,6,0
1,2,2,4,122,7,0
2,3,1,1,122,8,0
2,2,2,3,122,9,0
2,3,2,-4,122,10,0
2,3,1,1,122,11,0
1,2,1,4,122,12,1
1,2,2,4,122,13,0
1,2,1,3,122,14,0
1,3,2,-1,122,15,0
1,2,1,2,122,16,1
1,3,1,4,122,17,1
1,2,1,2,122,18,0
1,2,1,3,122,19,1
1,3,2,0,122,20,1
1,2,2,-2,122,21,0
2,3,1,4,122,22,0
1,3,1,4,122,23,0
1,2,2,1,122,24,1
1,2,1,-5,122,25,0
1,2,1,-4,122,26,0
2,3,1,4,122,27,0
2,3,1,2,122,28,1
2,3,1,2,122,29,0
2,3,1,2,122,30,1
2,3,1,2,122,31,0
2,3,2,3,122,32,0
1,2,2,-2,122,33,1
2,3,1,3,122,34,1
1,3,2,1,122,35,0
2,3,2,3,122,36,0
2,3,1,5,122,37,1
2,3,1,3,122,38,0
1,3,2,4,122,39,0
1,3,2,2,122,40,0
2,3,2,2,122,41,0
2,3,2,1,122,42,1
2,2,1,1,122,43,0
2,2,2,3,122,44,1
1,2,1,3,122,45,0
1,2,2,5,122,46,0
1,2,2,4,122,47,0
2,3,2,3,122,48,0
1,3,1,4,122,49,1
2,3,1,0,122,50,1
2,3,1,0,122,51,0
1,2,2,3,122,52,0
1,3,1,2,122,53,0
2,3,2,3,122,54,1
1,2,2,4,122,55,0
2,3,1,5,122,56,1
2,2,2,2,122,57,0
2,2,2,2,122,58,0
1,2,2,2,122,59,0
1,2,1,1,122,60,1
1,2,1,-1,122,61,0
1,3,1,1,122,62,1
2,2,2,2,122,63,1
2,3,1,2,122,64,1
2,3,2,-2,122,65,0
1,2,2,-1,122,66,1
1,2,2,2,122,67,0
2,3,2,-4,122,68,0
2,3,1,3,122,69,0
2,3,1,0,122,70,1
1,2,2,1,122,71,1
2,3,1,-2,122,72,1
1,2,1,5,122,73,0
1,3,1,-3,122,74,0
1,2,1,4,122,75,0
1,2,1,3,122,76,0
1,2,2,0,122,77,0
1,2,1,3,122,78,0
2,3,1,-4,122,79,0
1,2,2,-3,122,80,0
1,2,1,4,122,81,1
1,2,2,-4,122,82,0
1,2,1,4,122,83,0
1,3,2,0,122,84,1
2,2,2,-3,122,85,0
1,2,1,2,122,86,0
1,2,1,0,122,87,1
1,2,1,-4,122,88,0
1,2,2,-3,122,89,0
2,3,2,-3,122,90,1
1,3,2,-3,122,91,1
2,3,1,-4,122,92,0
2,3,2,-5,122,93,0
1,2,1,1,122,94,1
1,2,1,1,122,95,0
1,3,1,-3,122,96,0
2,3,1,-3,122,97,0
1,2,1,5,122,98,1
1,2,2,-2,122,99,0
1,2,1,5,122,100,0
1,2,2,-1,122,101,1
1,2,1,2,122,102,0
1,2,1,4,122,103,1
1,2,2,1,122,104,0
1,2,1,3,122,105,0
1,2,1,5,122,106,0
2,3,1,-3,122,107,0
1,2,1,4,122,108,1
1,2,1,3,122,109,0
1,2,1,3,122,110,1
1,2,1,1,122,111,0
1,2,1,1,122,112,0
1,3,2,-2,122,113,1
1,2,1,2,122,114,0
2,3,1,2,122,115,1
1,3,1,4,122,116,0
1,2,2,0,122,117,1
2,3,1,5,122,118,1
2,3,1,5,122,119,1
2,3,1,4,122,120,0
1,2,2,-5,122,121,1
2,3,1,4,122,122,1
2,3,1,4,122,123,0
1,3,2,2,122,124,1
1,2,1,-3,122,125,0
2,3,1,3,156,1,1
2,3,1,2,156,2,1
2,2,1,-2,156,3,1
1,2,1,-2,156,4,0
1,3,1,-3,156,5,1
2,3,1,-4,156,6,0
1,2,1,-3,156,7,0
1,2,2,-3,156,8,0
1,2,2,-1,156,9,0
2,2,1,-5,156,10,1
1,2,2,-1,156,11,0
1,2,2,-1,156,12,0
1,2,2,-2,156,13,0
2,2,2,-4,156,14,1
1,2,1,-5,156,15,0
1,3,2,-4,156,16,1
2,3,1,-3,156,17,0
1,3,2,-4,156,18,1
1,2,1,1,156,19,0
2,3,1,1,156,20,0
2,3,1,1,156,21,1
2,3,2,-4,156,22,1
2,3,1,1,156,23,0
1,2,2,-1,156,24,1
1,2,2,-4,156,25,1
1,2,1,3,156,26,1
1,3,1,-5,156,27,0
1,3,1,-5,156,28,0
1,2,2,-4,156,29,1
2,3,1,-4,156,30,0
1,3,1,-2,156,31,0
1,2,1,-2,156,32,0
2,3,2,1,156,33,1
2,3,1,0,156,34,0
1,2,1,0,156,35,1
2,2,2,-2,156,36,0
2,2,1,-1,156,37,0
1,2,1,-5,156,38,1
1,2,1,-2,156,39,0
2,2,1,-2,156,40,0
1,2,1,1,156,41,0
2,3,1,3,156,42,0
2,3,2,-4,156,43,1
2,3,1,1,156,44,1
2,3,2,-3,156,45,0
2,2,1,3,156,46,0
2,3,1,1,156,47,1
2,3,1,2,156,48,1
2,3,1,3,156,49,1
1,2,1,3,156,50,0
2,3,1,5,156,51,0
2,3,1,3,156,52,0
2,3,1,1,156,53,1
1,2,1,3,156,54,0
1,2,2,-2,156,55,0
2,3,1,2,156,56,0
2,3,1,1,156,57,0
1,2,1,-4,156,58,1
2,3,1,1,156,59,0
2,3,1,1,156,60,0
1,2,1,-3,156,61,0
2,2,1,-2,156,62,0
2,3,1,3,156,63,0
2,3,1,2,156,64,0
1,2,1,-4,156,65,0
1,2,1,-5,156,66,0
2,3,1,5,156,67,0
2,3,1,4,156,68,0
2,3,1,5,156,69,1
1,2,1,-4,156,70,0
2,3,1,4,156,71,1
2,3,1,5,156,72,1
2,3,1,4,156,73,0
2,3,1,5,156,74,1
2,3,1,5,156,75,1
2,3,1,2,156,76,0
1,2,2,4,156,77,1
2,3,2,-2,156,78,0
1,3,1,1,156,79,0
2,3,1,1,156,80,1
2,3,1,2,156,81,0
2,2,2,-1,156,82,0
1,2,2,0,156,83,0
2,3,1,-1,156,84,1
2,3,1,-4,156,85,0
2,2,2,3,156,86,0
1,2,2,4,156,87,1
1,2,2,3,156,88,0
2,2,1,1,156,89,1
1,2,2,2,156,90,1
1,2,2,4,156,91,0
1,2,2,4,156,92,0
1,2,2,4,156,93,1
2,3,2,-4,156,94,0
1,2,1,-2,156,95,0
2,3,1,5,156,96,0
2,3,2,0,156,97,0
2,3,2,-1,156,98,1
2,3,1,-1,156,99,1
1,2,2,-2,156,100,1
2,3,1,-3,156,101,1
1,2,2,-4,156,102,1
1,2,2,-3,156,103,0
1,2,2,-4,156,104,0
2,3,2,5,156,105,1
1,3,1,-3,156,106,0
2,3,1,-4,156,107,0
1,2,1,5,156,108,0
1,2,1,3,156,109,0
1,2,1,3,156,110,0
1,2,1,2,156,111,1
2,2,2,-4,156,112,0
2,3,2,-2,156,113,1
1,3,2,-3,156,114,0
1,2,1,0,156,115,0
2,3,2,-3,156,116,0
2,2,1,-2,156,117,1
1,2,1,-1,156,118,0
2,3,1,2,156,119,0
2,2,1,0,156,120,0
1,2,2,3,156,121,1
1,2,1,3,156,122,0
1,2,2,0,156,123,0
1,3,1,-3,156,124,1
1,2,1,5,156,125,0
1,2,1,3,130,1,0
1,3,1,3,130,2,1
1,2,1,5,130,3,0
1,2,1,4,130,4,0
2,3,1,2,130,5,1
1,2,1,4,130,6,1
1,3,1,-2,130,7,0
1,2,1,5,130,8,1
1,2,1,2,130,9,1
2,3,1,-4,130,10,1
2,2,2,2,130,11,0
1,2,1,4,130,12,1
1,3,1,-4,130,13,0
1,2,1,2,130,14,1
2,2,2,-2,130,15,0
2,3,1,-5,130,16,0
2,2,2,-3,130,17,0
1,2,1,3,130,18,1
2,3,1,-4,130,19,1
1,2,1,1,130,20,1
2,3,2,-2,130,21,0
2,3,2,-3,130,22,0
1,2,1,1,130,23,0
1,2,1,1,130,24,0
1,2,2,-2,130,25,0
1,2,1,4,130,26,0
1,2,1,2,130,27,1
1,2,1,0,130,28,0
2,3,2,4,130,29,1
2,3,1,4,130,30,0
1,2,1,-1,130,31,1
1,3,1,5,130,32,0
2,2,2,4,130,33,0
2,3,2,3,130,34,0
1,2,2,3,130,35,1
1,2,1,3,130,36,0
1,2,2,-4,130,37,1
2,3,1,-2,130,38,1
1,3,1,0,130,39,0
1,2,1,3,130,40,1
1,2,1,3,130,41,0
2,3,2,-3,130,42,0
2,3,1,-4,130,43,0
1,2,2,-1,130,44,0
1,2,1,3,130,45,1
1,2,1,5,130,46,0
2,3,2,0,130,47,1
1,3,1,-4,130,48,0
2,3,2,0,130,49,0
1,2,1,4,130,50,0
2,3,2,2,130,51,0
1,3,2,0,130,52,0
1,2,1,4,130,53,0
2,3,1,-1,130,54,0
1,2,1,2,130,55,1
1,3,2,2,130,56,1
1,3,1,1,130,57,1
2,3,1,1,130,58,1
1,3,2,-2,130,59,1
1,2,1,4,130,60,0
1,2,1,3,130,61,0
2,3,2,-1,130,62,1
2,2,1,1,130,63,0
2,2,1,2,130,64,0
1,2,1,1,130,65,0
2,3,2,-1,130,66,0
1,2,1,1,130,67,0
1,2,1,1,130,68,0
1,2,1,-2,130,69,1
1,2,2,-1,130,70,0
2,3,2,-4,130,71,0
2,3,1,0,130,72,0
1,2,1,3,130,73,1
1,2,1,2,130,74,0
2,2,1,3,130,75,1
1,3,2,-3,130,76,1
2,3,1,-2,130,77,0
1,2,1,5,130,78,1
1,2,1,5,130,79,1
1,2,1,5,130,80,1
1,2,1,2,130,81,1
1,2,1,1,130,82,0
1,2,2,2,130,83,0
1,2,1,-2,130,84,0
1,3,1,3,130,85,1
1,2,1,-2,130,86,0
1,2,2,3,130,87,0
1,2,1,0,130,88,1
1,3,2,1,130,89,0
1,3,2,-1,130,90,0
1,3,1,-1,130,91,1
2,3,2,-4,130,92,1
2,3,1,-2,130,93,0
1,2,1,1,130,94,0
2,3,1,-2,130,95,0
1,2,2,2,130,96,0
1,3,2,-3,130,97,0
1,3,2,-1,130,98,0
1,2,1,4,130,99,0
2,2,1,5,130,100,0
1,2,1,4,130,101,1
1,2,1,3,130,102,0
1,2,2,4,130,103,1
1,2,1,1,130,104,0
1,2,2,2,130,105,0
2,2,1,1,130,106,0
1,2,2,4,130,107,0
1,2,1,3,130,108,0
1,2,2,4,130,109,0
1,3,1,-4,130,110,1
2,3,1,-3,130,111,0
1,2,1,5,130,112,0
1,2,2,2,130,113,1
1,2,2,2,130,114,0
1,2,1,5,130,115,0
1,3,1,-5,130,116,0
1,2,2,4,130,117,0
2,3,1,-4,130,118,0
1,2,2,2,130,119,0
1,3,2,-4,130,120,1
1,2,2,0,130,121,0
2,3,2,-3,130,122,1
1,3,1,-2,130,123,0
1,2,2,1,130,124,1
1,2,1,-4,130,125,1
1,3,2,-1,285,1,0
2,3,1,4,285,2,0
2,3,1,3,285,3,0
2,3,1,1,285,4,0
1,2,1,-1,285,5,1
1,2,1,4,285,6,1
1,2,1,1,285,7,1
1,2,2,-4,285,8,1
1,2,1,2,285,9,1
1,2,1,1,285,10,0
2,3,2,-3,285,11,0
2,3,2,-1,285,12,0
2,3,1,-2,285,13,0
2,3,1,-2,285,14,0
2,3,1,-3,285,15,1
2,3,1,-4,285,16,1
2,3,1,-1,285,17,1
2,2,2,-3,285,18,1
2,3,1,-4,285,19,1
2,2,1,-5,285,20,1
1,3,2,2,285,21,0
2,3,2,-1,285,22,0
2,3,2,2,285,23,0
1,2,1,-1,285,24,0
1,2,1,0,285,25,0
1,2,1,0,285,26,0
2,3,1,1,285,27,0
1,2,1,0,285,28,0
2,2,1,0,285,29,1
2,2,1,-2,285,30,1
2,2,1,0,285,31,1
1,2,1,-1,285,32,1
1,2,1,-2,285,33,1
2,3,1,0,285,34,0
2,3,2,2,285,35,0
1,3,1,-1,285,36,0
1,2,1,-2,285,37,0
1,2,1,-2,285,38,0
1,2,1,-4,285,39,0
2,3,1,3,285,40,0
2,3,2,1,285,41,1
2,3,2,5,285,42,1
1,2,2,3,285,43,0
1,2,2,2,285,44,0
1,2,2,2,285,45,1
1,2,2,2,285,46,1
1,2,2,3,285,47,1
2,2,1,-5,285,48,0
2,3,1,0,285,49,0
2,3,1,1,285,50,1
2,3,1,0,285,51,1
2,3,1,1,285,52,1
2,3,2,5,285,53,1
2,3,2,4,285,54,1
2,3,2,4,285,55,1
1,2,2,-1,285,56,0
1,2,2,-3,285,57,0
2,3,2,4,285,58,1
2,2,2,-3,285,59,1
2,3,2,5,285,60,1
1,2,2,-5,285,61,1
1,2,2,-5,285,62,1
2,3,2,3,285,63,0
2,2,2,-2,285,64,0
2,3,2,3,285,65,0
2,2,2,-3,285,66,0
2,3,2,0,285,67,0
1,2,1,-2,285,68,0
2,3,2,-1,285,69,0
2,3,2,3,285,70,0
2,2,2,2,285,71,0
2,3,2,3,285,72,0
2,2,2,-2,285,73,0
2,3,2,4,285,74,0
1,2,2,-3,285,75,1
2,3,2,5,285,76,0
2,3,2,3,285,77,0
2,3,2,0,285,78,1
2,2,2,-4,285,79,1
2,3,2,1,285,80,1
2,3,2,3,285,81,1
2,3,2,5,285,82,1
2,3,2,3,285,83,1
2,3,2,2,285,84,1
1,2,1,2,285,85,1
2,3,1,-2,285,86,1
2,3,2,2,285,87,0
2,3,2,4,285,88,0
2,3,2,3,285,89,0
2,3,2,2,285,90,0
2,3,2,1,285,91,0
2,3,2,0,285,92,0
2,2,2,0,285,93,0
1,2,1,5,285,94,1
1,2,1,4,285,95,0
2,2,1,2,285,96,1
2,2,1,-1,285,97,1
1,2,1,-1,285,98,0
1,2,1,-3,285,99,0
1,2,1,-4,285,100,0
2,2,2,3,285,101,0
2,3,2,3,285,102,0
1,2,1,-5,285,103,1
1,2,1,-4,285,104,1
1,2,2,1,285,105,1
2,3,2,2,285,106,0
2,3,2,2,285,107,0
2,3,2,2,285,108,0
2,3,2,0,285,109,0
2,3,2,0,285,110,0
2,3,2,1,285,111,0
2,3,2,2,285,112,1
1,2,2,-3,285,113,1
1,2,2,-2,285,114,1
1,2,2,1,285,115,1
1,2,2,1,285,116,1
1,3,2,2,285,117,1
1,2,2,0,285,118,1
1,2,2,2,285,119,0
2,3,2,0,285,120,1
2,3,2,-2,285,121,1
2,3,2,-2,285,122,1
2,3,2,-2,285,123,1
2,2,2,2,285,124,1
2,3,1,-2,285,125,0
2,3,2,-3,224,1,0
2,2,2,2,224,2,0
1,2,2,-3,224,3,0
1,2,2,0,224,4,0
1,2,2,2,224,5,0
2,3,2,-4,224,6,1
1,2,2,-5,224,7,0
1,3,2,-4,224,8,0
2,3,2,-2,224,9,1
2,2,1,-5,224,10,0
2,3,1,1,224,11,0
1,3,1,2,224,12,1
2,3,2,-1,224,13,0
2,3,1,-1,224,14,0
1,2,2,-2,224,15,0
2,2,2,-2,224,16,0
2,3,1,-3,224,17,0
1,3,1,-1,224,18,0
1,2,1,-4,224,19,0
1,3,1,-3,224,20,0
1,2,1,-2,224,21,1
2,3,1,-3,224,22,0
1,3,2,4,224,23,0
1,3,2,2,224,24,0
2,3,2,2,224,25,0
2,3,2,0,224,26,0
2,3,2,-1,224,27,0
2,3,2,-1,224,28,0
1,3,2,-1,224,29,0
1,2,2,-3,224,30,0
1,2,2,-4,224,31,0
2,3,2,-3,224,32,1
2,3,2,-3,224,33,0
2,3,2,-5,224,34,0
1,2,2,2,224,35,0
1,2,2,3,224,36,0
1,2,2,3,224,37,0
1,2,2,3,224,38,0
2,3,2,-1,224,39,1
2,3,1,4,224,40,1
1,2,2,-2,224,41,0
1,2,2,-3,224,42,0
2,3,2,-3,224,43,1
1,2,2,1,224,44,1
2,2,1,-3,224,45,0
2,2,1,-3,224,46,0
1,2,2,0,224,47,0
1,2,1,-5,224,48,0
2,3,1,1,224,49,1
1,2,1,-4,224,50,1
1,3,2,4,224,51,0
1,2,2,-2,224,52,0
1,2,2,1,224,53,1
1,2,2,1,224,54,1
1,2,2,1,224,55,1
1,2,2,1,224,56,0
1,3,2,1,224,57,0
1,2,1,0,224,58,0
1,3,2,2,224,59,0
2,3,1,-2,224,60,1
1,2,2,5,224,61,0
1,2,2,5,224,62,0
1,2,2,5,224,63,0
1,2,1,-2,224,64,0
1,2,2,5,224,65,0
1,2,2,4,224,66,0
1,2,2,3,224,67,0
1,2,2,4,224,68,0
2,3,1,-1,224,69,0
1,2,2,3,224,70,0
1,2,2,3,224,71,0
1,3,1,-3,224,72,1
1,3,2,-1,224,73,0
1,2,2,-1,224,74,1
2,3,2,4,224,75,1
2,3,2,1,224,76,0
1,3,2,2,224,77,1
2,2,2,-4,224,78,0
2,3,1,-1,224,79,0
1,2,2,-2,224,80,0
1,2,2,-3,224,81,0
1,2,1,0,224,82,0
2,3,2,0,224,83,0
2,3,2,0,224,84,0
2,3,1,-3,224,85,1
1,2,2,1,224,86,0
1,2,2,0,224,87,0
1,2,2,-3,224,88,0
2,3,2,-3,224,89,0
1,3,1,-1,224,90,0
1,2,2,-4,224,91,0
2,3,2,-1,224,92,1
1,2,2,0,224,93,0
1,2,1,-3,224,94,0
2,3,2,0,224,95,0
1,2,2,0,224,96,0
2,3,2,4,224,97,0
1,2,2,1,224,98,0
2,3,1,-1,224,99,0
2,3,2,-5,224,100,1
1,2,2,5,224,101,1
2,2,2,5,224,102,0
2,3,2,-4,224,103,0
2,2,2,5,224,104,0
1,2,2,3,224,105,0
2,3,2,0,224,106,0
2,3,2,3,224,107,0
1,2,2,0,224,108,0
1,2,2,-1,224,109,0
1,3,2,3,224,110,0
1,2,2,-2,224,111,0
2,3,2,0,224,112,0
1,3,1,-1,224,113,0
2,3,1,0,224,114,0
1,2,2,0,224,115,0
1,2,2,0,224,116,0
1,2,1,1,224,117,0
2,3,2,2,224,118,0
2,3,2,2,224,119,0
2,2,2,5,224,120,0
1,2,1,-2,224,121,0
2,3,2,3,224,122,0
2,3,2,5,224,123,0
2,2,2,3,224,124,1
2,3,2,0,224,125,1
2,2,2,1,459,1,1
2,3,2,4,459,2,1
2,3,2,3,459,3,1
1,2,2,4,459,4,1
1,2,2,4,459,5,1
1,3,2,0,459,6,0
2,3,2,-3,459,7,0
1,2,2,4,459,8,0
1,2,2,5,459,9,0
1,3,2,-5,459,10,0
1,2,2,2,459,11,1
1,2,2,0,459,12,1
1,2,1,2,459,13,0
1,2,1,2,459,14,0
2,3,2,-5,459,15,0
2,3,2,-2,459,16,1
2,3,1,4,459,17,1
2,3,1,4,459,18,1
2,3,1,3,459,19,1
1,2,1,4,459,20,1
2,3,1,0,459,21,1
2,3,1,1,459,22,1
2,2,2,-5,459,23,0
1,2,1,2,459,24,1
1,2,1,-1,459,25,1
1,2,1,-2,459,26,1
2,3,1,-1,459,27,0
2,3,1,-1,459,28,0
2,3,1,-3,459,29,0
1,2,2,-1,459,30,1
1,2,1,-4,459,31,0
1,2,1,-5,459,32,1
1,2,2,-1,459,33,0
1,2,1,-3,459,34,0
1,2,2,-2,459,35,0
1,2,2,-5,459,36,0
2,3,1,-3,459,37,0
2,3,1,-3,459,38,0
1,3,1,1,459,39,0
1,2,2,-3,459,40,1
1,3,2,0,459,41,1
1,2,2,-4,459,42,1
1,2,1,-2,459,43,1
1,2,2,-4,459,44,0
1,3,2,3,459,45,0
1,2,1,-4,459,46,0
2,3,2,4,459,47,1
2,3,2,3,459,48,1
2,3,2,3,459,49,1
2,3,2,3,459,50,0
2,3,2,2,459,51,0
2,3,1,4,459,52,0
2,2,2,1,459,53,0
2,3,2,4,459,54,0
2,3,2,3,459,55,1
2,2,2,-2,459,56,0
2,3,2,2,459,57,0
2,3,2,0,459,58,0
2,3,2,3,459,59,0
2,2,2,-5,459,60,0
2,3,2,2,459,61,0
2,3,2,1,459,62,0
2,3,2,1,459,63,0
2,3,2,1,459,64,1
1,2,1,-3,459,65,1
1,2,1,-5,459,66,0
1,2,1,-3,459,67,0
1,2,1,-5,459,68,0
1,3,1,2,459,69,0
1,2,1,-5,459,70,0
2,2,1,-3,459,71,0
2,3,1,0,459,72,0
1,2,2,1,459,73,0
2,3,2,-4,459,74,1
2,3,1,4,459,75,1
1,3,1,2,459,76,0
2,2,1,-2,459,77,0
1,3,2,-4,459,78,0
1,3,2,-5,459,79,0
2,3,1,5,459,80,1
1,2,2,1,459,81,0
1,3,2,-4,459,82,0
2,2,2,5,459,83,1
2,2,1,-3,459,84,0
2,3,1,5,459,85,0
2,3,1,5,459,86,0
1,2,2,5,459,87,1
1,2,2,5,459,88,1
1,2,2,4,459,89,0
2,3,2,-2,459,90,0
2,2,2,2,459,91,0
1,2,2,-2,459,92,0
2,3,1,3,459,93,0
2,3,1,2,459,94,0
1,2,2,-1,459,95,0
2,3,1,0,459,96,1
1,2,2,-5,459,97,0
2,2,1,1,459,98,0
2,3,1,-3,459,99,0
2,3,2,-5,459,100,0
2,3,2,-4,459,101,1
2,3,2,-4,459,102,0
2,3,1,-4,459,103,0
2,3,1,-5,459,104,0
1,3,1,-4,459,105,1
1,2,2,-1,459,106,1
1,2,2,-3,459,107,1
1,2,2,-4,459,108,1
1,2,1,4,459,109,1
1,2,1,2,459,110,1
1,2,1,4,459,111,1
1,2,1,4,459,112,0
1,2,1,4,459,113,0
1,2,1,4,459,114,0
1,2,1,4,459,115,0
1,2,1,5,459,116,0
2,3,2,2,459,117,0
2,3,1,0,459,118,0
2,2,2,4,459,119,0
1,2,2,4,459,120,1
1,3,1,3,459,121,0
2,2,2,0,459,122,0
1,2,1,3,459,123,0
1,2,1,1,459,124,0
1,2,2,1,459,125,1
1,2,1,3,447,1,0
1,2,1,4,447,2,0
1,2,1,4,447,3,1
1,2,1,3,447,4,1
2,2,2,3,447,5,0
1,3,1,-4,447,6,0
1,3,1,-2,447,7,1
2,3,2,3,447,8,0
1,3,2,5,447,9,0
1,2,2,1,447,10,0
2,3,2,2,447,11,0
2,3,2,0,447,12,0
1,2,2,5,447,13,1
1,2,2,4,447,14,1
1,2,2,5,447,15,0
1,2,2,5,447,16,0
1,2,2,4,447,17,1
2,3,2,-3,447,18,0
1,2,2,1,447,19,0
1,2,2,1,447,20,0
1,2,2,-1,447,21,0
1,3,2,-3,447,22,1
1,2,2,3,447,23,1
1,3,2,-4,447,24,1
1,2,2,1,447,25,1
1,3,2,-3,447,26,1
1,3,1,5,447,27,1
1,3,1,4,447,28,1
1,2,1,3,447,29,0
1,2,2,4,447,30,0
2,3,1,3,447,31,1
2,2,1,1,447,32,1
2,3,1,3,447,33,1
2,3,1,5,447,34,1
2,3,1,4,447,35,1
2,2,1,3,447,36,1
2,3,1,-1,447,37,1
1,3,1,-1,447,38,0
1,3,1,-2,447,39,0
1,2,1,2,447,40,1
1,2,1,3,447,41,0
2,3,2,1,447,42,0
1,2,1,4,447,43,1
2,3,1,1,447,44,0
1,2,1,3,447,45,0
1,2,2,2,447,46,0
2,3,1,1,447,47,0
1,2,1,5,447,48,0
1,3,2,1,447,49,1
1,2,1,3,447,50,1
1,3,2,4,447,51,0
1,2,2,-4,447,52,0
2,3,1,5,447,53,0
2,3,1,4,447,54,0
1,2,1,3,447,55,0
1,2,1,2,447,56,0
1,2,1,0,447,57,0
2,3,1,1,447,58,0
2,2,1,-1,447,59,1
2,2,1,-1,447,60,1
2,3,1,-1,447,61,1
1,2,1,3,447,62,1
1,2,1,0,447,63,0
1,2,1,1,447,64,0
1,2,1,3,447,65,0
1,2,1,2,447,66,0
1,2,2,0,447,67,0
1,2,1,2,447,68,0
2,3,1,4,447,69,0
2,3,2,-3,447,70,1
1,2,2,-3,447,71,0
2,3,1,2,447,72,1
1,2,1,3,447,73,1
2,3,1,4,447,74,0
1,2,1,4,447,75,1
1,3,1,2,447,76,0
1,2,1,4,447,77,0
2,2,1,1,447,78,1
1,2,1,-2,447,79,1
1,2,1,-1,447,80,0
1,2,1,1,447,81,0
2,3,1,2,447,82,1
2,3,1,2,447,83,1
2,3,1,0,447,84,1
2,3,1,1,447,85,0
2,3,2,-2,447,86,0
2,3,2,-4,447,87,0
1,2,1,-3,447,88,0
2,2,1,-2,447,89,0
2,2,1,-3,447,90,1
1,2,1,-3,447,91,1
2,3,2,-3,447,92,1
1,3,2,-3,447,93,0
2,2,2,2,447,94,0
1,2,2,1,447,95,1
