Action1,S2,Action2,rt2,Re,subject,round
1,2,2,0,0,401,71
1,4,2,0,0,401,72
1,2,2,0,0,401,73
1,2,2,0,0,401,74
1,2,2,0,-2,401,75
1,4,2,0,5,401,76
1,2,2,0,5,401,77
1,2,2,0,4,401,78
1,2,2,0,5,401,79
1,2,2,0,3,401,80
1,2,2,0,3,401,81
1,2,2,0,3,401,82
1,4,2,0,5,401,83
1,2,2,0,4,401,84
1,2,2,0,2,401,85
1,4,2,0,-2,401,86
1,2,2,0,2,401,87
1,2,2,0,2,401,88
1,2,2,0,2,401,89
1,2,2,0,5,401,90
1,2,2,0,2,401,91
1,4,2,0,-3,401,92
1,4,2,0,-4,401,93
1,2,2,0,-2,401,94
1,2,2,0,-3,401,95
1,4,2,1,-4,401,96
2,3,1,0,5,401,97
2,3,1,0,3,401,98
2,3,1,0,5,401,99
2,3,1,0,5,401,100
2,4,1,0,0,401,101
2,3,1,0,3,401,102
2,3,1,0,0,401,103
2,3,1,0,-2,401,104
2,3,1,0,-4,401,105
1,2,1,0,0,401,106
1,2,1,0,2,401,107
1,2,1,0,2,401,108
1,4,1,0,-2,401,109
1,2,1,0,0,401,110
1,2,1,0,0,401,111
1,2,1,0,0,401,112
1,2,1,0,0,401,113
1,2,1,0,0,401,114
1,4,1,0,-3,401,115
1,2,1,0,-4,401,116
1,2,1,0,-3,401,117
2,3,1,1,-2,401,118
2,3,1,1,-3,401,119
2,3,1,1,-5,401,120
2,3,1,1,-3,401,121
2,3,1,1,-4,401,122
2,3,2,0,0,401,123
2,4,2,0,0,401,124
2,3,2,0,-3,401,125
2,3,2,0,-4,401,126
2,3,1,0,-2,401,127
2,3,1,0,-3,401,128
2,3,1,0,-4,401,129
1,2,1,0,-5,401,130
2,3,1,0,-5,401,131
1,2,2,0,-4,401,132
1,2,2,0,-4,401,133
1,4,2,0,3,401,134
1,2,2,0,2,401,135
1,2,2,0,2,401,136
1,4,2,0,-2,401,137
1,4,2,0,-2,401,138
1,2,2,0,-5,401,139
1,2,2,1,-4,401,140
2,3,1,1,3,401,141
2,4,1,1,0,401,142
2,4,1,1,4,401,143
2,3,1,1,2,401,144
2,3,1,1,3,401,145
2,4,1,1,2,401,146
2,3,1,0,2,401,147
2,3,1,0,3,401,148
2,3,1,0,4,401,149
2,4,1,0,2,401,150
2,3,1,1,4,401,151
2,3,1,1,2,401,152
2,3,1,0,4,401,153
2,4,1,0,0,401,154
2,4,1,0,0,401,155
2,3,1,0,0,401,156
2,3,1,1,-4,401,157
2,3,1,1,2,401,158
2,3,1,1,-3,401,159
2,3,2,0,-3,401,160
2,4,2,0,0,401,161
2,3,2,0,-5,401,162
2,4,1,0,2,401,163
2,3,1,1,-2,401,164
2,3,1,1,0,401,165
2,3,1,0,4,401,166
2,3,1,0,3,401,167
2,3,1,0,0,401,168
2,4,1,0,-5,401,169
2,3,1,0,0,401,170
2,3,1,0,0,401,171
2,4,1,0,-4,401,172
2,3,1,0,-5,401,173
2,4,1,1,-4,401,174
2,3,1,1,-5,401,175
1,2,2,0,3,390,1
1,2,2,1,4,390,2
2,4,2,1,0,390,3
1,4,1,0,2,390,4
2,3,2,0,4,390,5
1,2,2,0,2,390,6
1,2,2,0,0,390,7
2,3,2,0,0,390,8
1,2,2,0,4,390,9
1,2,2,0,5,390,10
1,2,2,0,0,390,11
1,2,1,1,5,390,12
1,4,1,1,-3,390,13
2,3,2,0,-4,390,14
1,2,2,1,-2,390,15
1,2,2,0,-4,390,16
1,2,1,0,2,390,17
1,4,1,0,-2,390,18
1,2,2,0,3,390,19
2,3,1,1,4,390,20
2,3,1,0,2,390,21
1,2,1,0,5,390,22
1,4,2,1,0,390,23
1,4,1,1,-2,390,24
1,2,1,1,2,390,25
2,3,1,0,4,390,26
1,4,1,0,-5,390,27
1,2,1,0,4,390,28
1,4,2,0,-4,390,29
1,2,2,0,3,390,30
1,2,1,0,0,390,31
1,4,1,0,0,390,32
1,2,1,1,2,390,33
2,3,1,0,-2,390,34
1,2,1,0,-3,390,35
2,3,2,0,4,390,36
2,3,1,0,-5,390,37
1,2,1,0,-3,390,38
2,3,1,1,-2,390,39
1,2,1,0,-4,390,40
1,4,2,0,-3,390,41
2,4,1,1,0,390,42
1,2,1,0,0,390,43
1,2,1,0,0,390,44
2,3,2,0,0,390,45
2,3,2,0,-4,390,46
2,3,1,1,-2,390,47
1,2,1,1,0,390,48
1,4,1,0,0,390,49
1,4,1,1,0,390,50
1,2,1,1,5,390,51
2,3,1,1,5,390,52
1,2,1,1,5,390,53
1,2,1,0,5,390,54
1,2,1,1,3,390,55
1,2,1,0,4,390,56
1,2,1,1,2,390,57
1,4,1,1,4,390,58
1,2,2,1,3,390,59
1,2,1,1,4,390,60
1,2,2,1,3,390,61
1,2,1,1,3,390,62
1,2,2,0,3,390,63
1,2,2,1,2,390,64
1,4,2,1,0,390,65
2,3,2,0,2,390,66
1,2,1,0,0,390,67
2,3,1,0,0,390,68
1,2,1,1,-2,390,69
1,2,2,0,4,390,70
1,2,2,0,2,390,71
1,2,1,1,-2,390,72
1,2,1,1,0,390,73
1,2,2,0,3,390,74
2,3,1,1,-2,390,75
1,2,1,1,0,390,76
1,4,1,0,-3,390,77
1,4,1,1,-4,390,78
1,2,1,1,-2,390,79
1,2,1,1,0,390,80
1,4,1,1,0,390,81
1,2,1,0,3,390,82
1,4,2,0,0,390,83
1,2,2,0,-4,390,84
1,2,2,1,-3,390,85
1,2,2,1,-5,390,86
2,4,1,0,4,390,87
1,2,1,0,-2,390,88
2,4,1,1,-3,390,89
2,3,2,0,0,390,90
1,2,1,1,2,390,91
1,2,2,0,-5,390,92
1,2,1,0,0,390,93
1,2,1,0,-2,390,94
2,3,2,1,-4,390,95
1,2,2,1,-3,390,96
1,2,1,0,-5,390,97
2,3,2,0,-5,390,98
2,4,1,0,-3,390,99
1,4,1,0,-5,390,100
1,2,2,0,-4,390,101
1,2,1,1,0,390,102
1,4,1,1,-2,390,103
1,2,1,1,0,390,104
1,2,1,0,0,390,105
2,4,1,1,-5,390,106
1,4,1,1,-5,390,107
1,2,2,0,2,390,108
2,3,1,1,5,390,109
2,3,1,1,3,390,110
1,2,1,0,-4,390,111
1,2,1,0,0,390,112
1,4,1,0,-3,390,113
1,4,1,0,-2,390,114
1,2,2,0,4,390,115
2,3,2,1,5,390,116
2,3,1,0,-2,390,117
2,3,2,0,4,390,118
1,2,1,1,-3,390,119
2,4,1,0,-3,390,120
1,2,1,0,-5,390,121
2,3,2,0,2,390,122
1,2,1,1,3,390,123
2,3,1,1,2,390,124
2,3,2,1,-5,390,125
1,2,2,0,-4,390,126
1,2,2,0,-4,390,127
2,3,1,1,3,390,128
2,3,1,1,0,390,129
2,4,1,1,5,390,130
2,3,1,1,-2,390,131
2,3,1,0,-5,390,132
2,3,1,1,-3,390,133
1,2,1,1,4,390,134
2,4,1,1,0,390,135
1,2,2,0,0,390,136
1,2,1,0,4,390,137
1,2,1,0,3,390,138
2,3,2,1,-3,390,139
1,4,1,0,-4,390,140
2,3,1,1,3,390,141
2,3,1,1,4,390,142
1,2,2,0,3,390,143
2,3,1,0,4,390,144
1,2,2,0,0,390,145
2,3,2,0,3,390,146
2,3,2,1,5,390,147
2,3,2,1,3,390,148
2,3,2,1,2,390,149
2,3,2,1,0,390,150
2,3,2,0,0,390,151
1,2,1,0,-2,390,152
2,4,2,1,0,390,153
2,4,2,1,0,390,154
2,3,2,1,2,390,155
2,3,2,1,2,390,156
2,4,2,0,0,390,157
2,3,1,1,-2,390,158
1,2,2,0,-3,390,159
2,3,2,1,3,390,160
2,3,1,1,0,390,161
2,3,1,1,-4,390,162
2,3,1,1,-3,390,163
2,4,2,1,-3,390,164
1,2,1,0,-3,390,165
2,3,1,1,-5,390,166
2,3,2,1,0,390,167
1,2,2,0,0,390,168
1,2,1,1,0,390,169
1,4,1,0,-4,390,170
2,3,2,1,0,390,171
2,4,2,1,0,390,172
2,3,2,1,4,390,173
2,4,2,0,0,390,174
2,4,2,1,0,390,175
2,3,1,1,4,478,1
2,4,1,0,-4,478,2
2,3,1,0,3,478,3
1,4,2,0,-4,478,4
2,3,1,1,-4,478,5
1,2,1,0,3,478,6
1,2,1,0,0,478,7
1,2,1,0,2,478,8
1,4,1,0,0,478,9
1,2,1,1,0,478,10
1,4,2,1,0,478,11
2,3,2,1,-4,478,12
1,2,1,1,-2,478,13
1,2,2,1,2,478,14
1,2,2,0,2,478,15
1,2,2,0,2,478,16
1,2,2,0,3,478,17
1,2,2,0,3,478,18
1,2,2,0,4,478,19
1,2,2,0,5,478,20
1,4,2,0,-2,478,21
1,2,2,0,2,478,22
1,2,2,0,2,478,23
1,4,2,0,-3,478,24
1,4,2,0,-2,478,25
1,2,2,0,4,478,26
1,2,2,0,3,478,27
1,4,2,0,0,478,28
1,4,2,0,0,478,29
1,2,2,0,0,478,30
1,2,2,0,4,478,31
1,2,2,0,5,478,32
1,2,2,0,3,478,33
1,4,2,0,-4,478,34
1,4,2,0,-3,478,35
1,2,2,0,3,478,36
1,2,2,0,4,478,37
1,4,2,0,0,478,38
1,4,2,0,4,478,39
1,2,2,0,-3,478,40
1,4,2,0,4,478,41
1,2,2,1,0,478,42
1,2,2,1,0,478,43
1,4,1,0,0,478,44
1,2,1,0,5,478,45
1,2,1,0,2,478,46
1,2,1,0,2,478,47
1,2,1,0,3,478,48
1,2,1,0,2,478,49
1,4,1,0,4,478,50
1,2,1,0,2,478,51
1,2,1,0,3,478,52
1,2,1,1,0,478,53
1,2,1,1,0,478,54
1,2,1,1,0,478,55
1,4,2,1,3,478,56
1,2,1,1,0,478,57
1,4,1,1,5,478,58
1,4,1,1,3,478,59
1,4,1,1,3,478,60
1,2,1,0,0,478,61
1,2,1,0,0,478,62
1,4,1,1,3,478,63
1,2,1,1,-2,478,64
1,2,2,0,-2,478,65
1,2,2,0,-2,478,66
1,2,2,1,0,478,67
1,2,2,1,0,478,68
1,4,2,1,-3,478,69
1,4,2,1,-2,478,70
1,2,2,1,0,478,71
1,2,2,1,-3,478,72
1,2,2,0,-2,478,73
1,4,2,0,0,478,74
1,2,2,0,-4,478,75
1,4,1,1,0,478,76
1,2,1,1,0,478,77
1,2,1,1,0,478,78
1,2,1,1,-2,478,79
1,4,1,1,0,478,80
1,4,1,1,0,478,81
1,2,1,1,-5,478,82
1,4,1,1,0,478,83
2,3,1,1,0,478,84
2,3,1,0,0,478,85
2,3,1,1,0,478,86
2,4,1,0,2,478,87
2,3,1,0,0,478,88
2,4,1,0,0,478,89
2,3,1,0,2,478,90
2,3,1,0,3,478,91
2,4,1,1,0,478,92
2,4,1,1,0,478,93
2,3,1,1,2,478,94
2,4,1,1,0,478,95
2,3,1,1,-2,478,96
2,3,1,1,-2,478,97
2,4,1,1,-2,478,98
2,3,1,0,-2,478,99
2,3,2,0,-3,478,100
2,3,2,0,-2,478,101
2,4,2,0,-4,478,102
2,3,2,0,-2,478,103
2,3,2,0,-4,478,104
2,3,1,0,-2,478,105
2,3,1,0,-3,478,106
2,3,1,0,0,478,107
2,3,1,0,0,478,108
2,4,1,0,0,478,109
2,3,1,0,0,478,110
2,3,1,0,0,478,111
2,3,1,0,2,478,112
2,3,1,0,0,478,113
2,3,1,0,3,478,114
2,3,1,0,3,478,115
2,4,1,1,0,478,116
2,3,1,1,0,478,117
2,3,1,0,0,478,118
2,3,1,0,0,478,119
2,4,1,0,0,478,120
2,4,1,0,4,478,121
2,3,1,0,0,478,122
2,4,1,0,3,478,123
2,3,1,0,-4,478,124
2,3,1,1,-4,478,125
2,3,2,0,0,478,126
2,3,2,0,0,478,127
2,3,2,0,0,478,128
2,4,2,0,0,478,129
2,3,2,0,-4,478,130
2,3,2,1,-4,478,131
2,3,1,1,0,478,132
2,3,1,1,0,478,133
2,3,1,1,0,478,134
2,3,1,1,3,478,135
2,3,1,1,3,478,136
2,4,1,1,0,478,137
2,4,1,1,0,478,138
2,3,1,1,4,478,139
2,3,1,1,4,478,140
2,3,1,1,2,478,141
2,3,1,1,0,478,142
2,3,1,1,-2,478,143
2,3,1,1,-4,478,144
2,3,1,1,-4,478,145
2,3,1,1,-2,478,146
2,4,1,1,3,478,147
2,3,1,1,0,478,148
2,3,1,1,0,478,149
2,3,1,1,0,478,150
1,2,2,0,3,478,151
1,2,2,1,0,478,152
1,2,2,1,0,478,153
1,2,2,0,-4,478,154
2,4,2,1,4,478,155
2,3,1,1,3,478,156
2,3,1,1,2,478,157
2,3,1,1,3,478,158
2,3,1,1,5,478,159
2,4,1,0,4,478,160
2,3,1,0,0,478,161
2,3,1,0,3,478,162
2,3,1,1,2,478,163
2,3,1,1,0,478,164
2,4,1,0,3,478,165
2,3,1,0,2,478,166
2,4,1,0,3,478,167
2,4,1,0,2,478,168
2,3,1,0,0,478,169
2,3,1,0,0,478,170
2,3,1,1,0,478,171
2,3,1,1,-2,478,172
2,3,1,1,-4,478,173
1,2,2,0,-2,478,174
1,4,2,1,0,478,175
2,3,1,1,-3,833,1
1,2,1,1,4,833,2
1,4,1,1,2,833,3
1,2,1,0,3,833,4
1,2,1,0,0,833,5
1,2,2,0,-5,833,6
1,2,1,1,0,833,7
1,2,1,0,0,833,8
1,4,1,0,4,833,9
1,2,1,0,5,833,10
1,2,1,0,0,833,11
1,2,1,1,2,833,12
1,2,1,1,5,833,13
1,4,1,1,0,833,14
1,2,1,0,3,833,15
1,2,1,0,-3,833,16
1,2,1,1,-5,833,17
2,3,2,0,-4,833,18
1,2,1,0,-4,833,19
1,2,2,0,3,833,20
1,2,2,0,0,833,21
1,2,2,0,0,833,22
1,2,2,0,0,833,23
2,4,1,0,0,833,24
1,2,2,0,0,833,25
1,2,2,0,0,833,26
1,2,2,0,3,833,27
1,2,2,0,0,833,28
1,2,2,0,2,833,29
1,2,2,0,0,833,30
1,2,2,0,0,833,31
1,2,2,0,0,833,32
1,4,2,0,-3,833,33
1,2,2,0,-2,833,34
1,2,2,0,0,833,35
1,2,2,0,2,833,36
1,4,2,0,0,833,37
1,2,2,0,4,833,38
1,2,2,0,2,833,39
1,2,2,0,0,833,40
1,4,2,0,0,833,41
1,2,2,0,2,833,42
1,4,2,0,2,833,43
1,4,2,0,3,833,44
1,2,2,0,0,833,45
1,2,2,0,5,833,46
1,4,2,0,3,833,47
1,2,2,0,4,833,48
1,2,2,0,3,833,49
1,2,2,0,3,833,50
1,2,2,0,5,833,51
1,4,2,0,2,833,52
1,2,2,0,4,833,53
1,2,2,0,3,833,54
1,2,2,0,3,833,55
1,2,2,0,4,833,56
1,2,2,0,0,833,57
1,2,2,0,2,833,58
1,2,2,0,0,833,59
1,2,2,0,0,833,60
1,2,2,0,0,833,61
1,2,2,0,-2,833,62
1,2,2,0,-2,833,63
2,3,1,0,4,833,64
2,3,1,0,5,833,65
2,3,1,0,4,833,66
2,3,1,0,0,833,67
2,3,1,0,0,833,68
2,3,2,1,-4,833,69
2,3,1,0,0,833,70
2,3,1,0,0,833,71
2,3,1,0,0,833,72
2,3,1,0,0,833,73
2,4,1,0,-3,833,74
2,3,1,0,0,833,75
2,3,1,0,-4,833,76
2,3,1,1,-3,833,77
1,2,2,0,-2,833,78
1,4,2,0,0,833,79
1,2,2,0,-3,833,80
1,4,2,0,0,833,81
2,4,2,1,2,833,82
2,4,2,1,2,833,83
2,4,2,1,0,833,84
2,3,1,1,-2,833,85
2,3,1,0,-4,833,86
2,3,2,0,4,833,87
2,3,2,0,2,833,88
2,3,2,0,0,833,89
2,3,2,0,-2,833,90
2,3,2,0,0,833,91
2,3,2,0,0,833,92
2,4,2,0,4,833,93
2,3,2,0,0,833,94
2,3,2,0,0,833,95
2,4,2,0,-3,833,96
2,4,2,0,0,833,97
2,3,2,0,-4,833,98
1,4,1,0,2,833,99
1,2,1,0,-2,833,100
1,2,1,0,0,833,101
1,4,1,0,-2,833,102
1,4,1,0,-2,833,103
2,3,1,0,-4,833,104
1,2,1,0,-2,833,105
2,3,1,1,-2,833,106
2,3,1,1,-2,833,107
2,3,1,1,-2,833,108
2,4,1,1,-3,833,109
2,4,1,0,-2,833,110
1,4,1,0,0,833,111
1,2,1,0,-2,833,112
1,2,1,0,-3,833,113
1,2,2,0,-3,833,114
1,2,2,0,-5,833,115
2,3,1,1,0,833,116
2,4,1,1,-4,833,117
2,3,1,0,3,833,118
2,3,1,0,0,833,119
2,3,1,1,-3,833,120
2,3,1,1,-4,833,121
1,2,1,0,5,833,122
1,2,1,0,2,833,123
1,2,1,0,3,833,124
1,2,1,0,2,833,125
1,4,1,0,2,833,126
1,2,1,0,2,833,127
1,2,1,0,3,833,128
1,2,1,0,0,833,129
1,2,1,0,-3,833,130
1,2,1,0,-5,833,131
2,3,1,0,0,833,132
2,3,1,0,0,833,133
2,3,1,0,3,833,134
2,3,1,0,2,833,135
2,3,1,0,4,833,136
2,3,1,0,4,833,137
2,3,1,0,4,833,138
2,3,1,0,5,833,139
2,3,1,0,2,833,140
2,3,1,0,4,833,141
2,3,1,0,5,833,142
2,3,1,0,5,833,143
2,3,1,0,4,833,144
2,3,1,0,3,833,145
2,4,1,0,4,833,146
2,4,1,0,3,833,147
2,4,1,0,0,833,148
2,3,1,0,3,833,149
2,3,1,0,4,833,150
2,4,1,0,-3,833,151
2,3,1,0,3,833,152
2,3,1,0,0,833,153
2,3,1,0,-3,833,154
1,2,2,0,0,833,155
1,4,2,0,-2,833,156
1,2,2,0,-2,833,157
1,2,2,0,0,833,158
1,4,2,0,-3,833,159
1,2,2,1,0,833,160
1,2,2,1,4,833,161
1,2,2,1,4,833,162
1,2,2,1,5,833,163
1,4,2,1,2,833,164
1,2,2,0,3,833,165
1,2,2,0,5,833,166
1,4,2,0,3,833,167
1,2,2,0,0,833,168
1,2,2,0,-4,833,169
1,2,2,1,-2,833,170
1,2,2,0,0,833,171
1,4,2,0,4,833,172
1,2,2,0,3,833,173
1,2,2,0,0,833,174
2,4,1,0,3,833,175
1,2,2,0,2,497,1
2,3,2,0,0,497,2
1,2,2,0,-2,497,3
1,2,1,1,3,497,4
1,4,1,0,0,497,5
1,4,1,0,0,497,6
1,2,1,0,0,497,7
1,2,1,1,3,497,8
1,2,1,0,4,497,9
1,4,1,1,0,497,10
1,2,1,0,0,497,11
2,3,2,1,3,497,12
2,3,2,1,0,497,13
1,2,1,1,4,497,14
1,2,1,1,5,497,15
1,4,1,1,-4,497,16
1,2,1,0,4,497,17
1,2,1,0,4,497,18
1,2,1,0,4,497,19
1,2,1,0,4,497,20
1,2,1,0,0,497,21
1,2,1,0,0,497,22
1,2,1,0,-2,497,23
2,3,1,0,3,497,24
2,3,1,0,3,497,25
2,3,1,0,3,497,26
2,3,1,1,0,497,27
2,3,2,1,2,497,28
2,3,2,1,0,497,29
2,3,2,1,0,497,30
2,3,1,1,-2,497,31
2,3,2,1,-2,497,32
2,4,2,0,-4,497,33
2,4,2,0,-4,497,34
1,2,2,0,5,497,35
1,2,2,0,5,497,36
1,4,2,0,-4,497,37
1,4,2,0,-4,497,38
1,2,2,0,3,497,39
1,4,2,0,-5,497,40
1,2,2,0,0,497,41
1,2,2,0,3,497,42
1,2,2,0,4,497,43
1,2,2,0,3,497,44
1,2,2,0,4,497,45
1,2,2,0,4,497,46
1,4,2,0,-4,497,47
1,4,2,0,-3,497,48
1,2,2,0,2,497,49
1,4,2,0,-2,497,50
1,2,2,0,3,497,51
1,2,2,0,3,497,52
1,2,2,0,0,497,53
1,4,2,0,0,497,54
1,4,1,0,0,497,55
1,2,2,0,0,497,56
1,2,2,0,-2,497,57
2,3,1,0,0,497,58
2,3,1,0,2,497,59
2,3,1,0,0,497,60
1,2,2,0,0,497,61
1,2,2,0,0,497,62
2,3,1,0,2,497,63
2,3,1,0,0,497,64
2,4,1,0,3,497,65
2,3,2,0,-5,497,66
1,2,2,0,0,497,67
2,3,1,0,-2,497,68
2,3,1,0,-4,497,69
1,2,2,0,0,497,70
1,2,2,0,0,497,71
1,4,2,0,3,497,72
1,4,2,0,0,497,73
1,2,2,0,0,497,74
1,2,2,0,0,497,75
1,2,2,0,3,497,76
1,4,2,0,0,497,77
1,2,2,0,3,497,78
1,2,2,0,5,497,79
1,2,2,0,5,497,80
1,2,2,0,3,497,81
1,4,2,0,0,497,82
1,4,2,0,-3,497,83
1,2,2,0,-3,497,84
1,2,1,0,-5,497,85
1,2,2,0,0,497,86
1,2,2,0,0,497,87
1,2,2,0,2,497,88
1,2,2,0,3,497,89
1,4,2,0,0,497,90
1,2,2,0,0,497,91
1,2,2,0,0,497,92
1,2,2,0,0,497,93
1,2,2,0,0,497,94
2,3,2,1,0,497,95
1,2,2,0,2,497,96
1,4,2,0,0,497,97
1,2,2,0,0,497,98
2,3,2,0,-4,497,99
1,2,2,0,-2,497,100
1,2,2,0,0,497,101
1,2,2,0,0,497,102
1,4,2,0,0,497,103
2,4,1,0,0,497,104
1,2,2,0,-3,497,105
1,4,2,0,0,497,106
2,4,2,1,-2,497,107
2,4,2,1,0,497,108
2,3,1,1,-2,497,109
2,4,1,1,0,497,110
2,3,1,1,-2,497,111
2,3,1,1,-3,497,112
2,3,2,1,4,497,113
2,3,2,1,4,497,114
2,3,2,1,0,497,115
2,3,2,1,0,497,116
2,4,2,1,-2,497,117
2,3,2,0,5,497,118
2,4,2,0,-5,497,119
2,3,2,0,5,497,120
2,4,2,0,-2,497,121
2,3,2,0,4,497,122
2,3,2,0,3,497,123
2,3,2,0,4,497,124
2,3,2,0,0,497,125
2,3,2,0,-2,497,126
2,3,2,0,-3,497,127
2,4,2,1,0,497,128
2,3,2,1,-3,497,129
1,2,2,0,4,497,130
1,2,2,0,4,497,131
1,2,2,0,4,497,132
1,2,2,0,3,497,133
1,2,2,0,0,497,134
1,2,2,0,0,497,135
1,2,2,0,0,497,136
1,2,2,0,2,497,137
1,4,2,0,-2,497,138
1,2,2,0,-2,497,139
2,3,2,0,2,497,140
2,3,2,0,3,497,141
2,4,2,0,0,497,142
2,3,1,0,0,497,143
2,3,2,0,2,497,144
2,3,2,0,4,497,145
2,3,2,0,4,497,146
2,3,2,0,3,497,147
2,3,2,0,2,497,148
2,3,2,0,4,497,149
2,3,2,0,2,497,150
2,3,2,0,0,497,151
2,3,2,0,0,497,152
2,4,2,0,-2,497,153
2,3,1,0,0,497,154
2,3,1,0,0,497,155
2,3,2,0,-3,497,156
2,4,1,0,3,497,157
2,3,1,0,3,497,158
2,4,1,0,5,497,159
2,3,1,0,0,497,160
2,3,1,0,0,497,161
2,3,1,0,-2,497,162
2,4,1,0,5,497,163
1,2,2,0,-3,497,164
1,2,2,0,-4,497,165
2,3,1,0,-2,497,166
2,4,1,0,0,497,167
2,4,1,0,3,497,168
2,3,1,0,0,497,169
2,4,1,0,2,497,170
2,3,1,0,0,497,171
2,4,1,0,5,497,172
2,4,1,0,4,497,173
2,4,1,0,0,497,174
2,3,1,0,-2,497,175
1,2,2,0,3,675,1
1,4,1,0,-3,675,2
1,2,2,0,4,675,3
2,4,1,0,4,675,4
1,4,2,0,2,675,5
2,3,1,1,0,675,6
1,2,2,1,-3,675,7
1,4,2,1,0,675,8
2,3,1,0,-2,675,9
2,3,2,0,0,675,10
2,4,2,0,0,675,11
2,3,2,0,0,675,12
2,4,2,1,0,675,13
1,2,1,0,2,675,14
1,2,1,0,3,675,15
1,4,1,1,-3,675,16
2,3,2,1,-4,675,17
1,2,1,0,2,675,18
2,3,1,0,3,675,19
2,3,1,0,2,675,20
1,4,1,0,-4,675,21
2,3,1,0,0,675,22
2,4,1,0,0,675,23
1,4,1,1,2,675,24
1,2,1,1,3,675,25
2,3,1,0,0,675,26
1,2,1,0,0,675,27
1,2,1,1,0,675,28
1,2,1,1,0,675,29
1,2,1,1,0,675,30
1,4,2,0,0,675,31
1,2,2,0,-4,675,32
1,2,1,1,4,675,33
1,2,1,0,3,675,34
1,2,1,1,4,675,35
1,4,1,0,-2,675,36
1,4,1,1,0,675,37
1,2,1,1,5,675,38
1,2,1,1,5,675,39
1,4,1,1,4,675,40
1,4,1,0,4,675,41
1,4,1,0,4,675,42
1,2,1,0,-4,675,43
2,3,1,1,-3,675,44
2,4,2,1,0,675,45
2,3,1,0,0,675,46
2,4,2,1,2,675,47
2,3,1,1,-3,675,48
1,2,1,0,0,675,49
1,4,1,0,0,675,50
1,2,1,1,3,675,51
1,4,1,1,0,675,52
1,2,1,0,2,675,53
1,2,1,0,0,675,54
1,2,1,1,-2,675,55
1,2,2,1,4,675,56
1,2,2,1,4,675,57
1,2,2,1,4,675,58
1,2,2,0,4,675,59
1,2,2,0,4,675,60
1,2,2,0,5,675,61
1,2,2,1,2,675,62
1,2,2,0,4,675,63
1,4,2,0,-4,675,64
1,4,2,1,-4,675,65
1,2,2,0,2,675,66
1,2,2,0,0,675,67
1,4,2,0,0,675,68
1,4,2,0,-2,675,69
1,4,2,0,-3,675,70
1,2,2,1,-3,675,71
1,4,1,0,0,675,72
1,2,1,0,3,675,73
1,4,1,0,0,675,74
1,4,1,0,0,675,75
1,2,1,1,-4,675,76
2,4,2,0,0,675,77
2,3,2,0,5,675,78
2,4,2,0,-5,675,79
2,3,2,0,4,675,80
2,3,2,0,5,675,81
2,4,2,0,-5,675,82
2,3,2,0,3,675,83
2,3,2,0,4,675,84
2,3,2,0,3,675,85
2,4,2,0,-2,675,86
2,3,2,0,3,675,87
2,3,2,0,4,675,88
2,3,2,0,4,675,89
2,3,2,0,3,675,90
2,3,2,0,4,675,91
2,4,2,0,0,675,92
2,3,2,1,3,675,93
2,4,2,0,3,675,94
1,4,2,0,2,675,95
2,3,2,0,3,675,96
2,3,2,0,5,675,97
2,3,2,0,4,675,98
2,3,2,0,4,675,99
2,3,2,0,5,675,100
2,3,2,1,3,675,101
2,3,2,1,0,675,102
2,3,2,1,0,675,103
1,2,2,0,4,675,104
1,2,2,0,5,675,105
1,2,2,0,5,675,106
1,2,2,0,4,675,107
1,4,2,0,-4,675,108
2,3,2,0,0,675,109
1,2,2,1,0,675,110
1,2,2,1,-2,675,111
2,3,1,0,0,675,112
1,4,1,1,-4,675,113
1,2,2,0,-2,675,114
2,3,2,1,-2,675,115
2,3,2,1,-2,675,116
1,2,1,1,2,675,117
1,4,1,1,0,675,118
1,4,1,1,2,675,119
1,2,1,0,5,675,120
1,4,1,0,4,675,121
2,3,2,1,3,675,122
1,4,1,0,4,675,123
1,2,1,0,5,675,124
1,4,1,0,2,675,125
2,3,1,1,-3,675,126
2,4,1,1,0,675,127
1,2,1,0,3,675,128
1,2,1,0,0,675,129
1,4,1,0,0,675,130
2,3,2,1,-2,675,131
1,2,1,0,-2,675,132
1,2,1,0,-3,675,133
2,3,2,0,0,675,134
2,3,2,0,0,675,135
2,4,1,1,0,675,136
2,3,2,1,-5,675,137
2,4,1,0,2,675,138
2,3,2,0,-4,675,139
2,3,1,0,-2,675,140
1,2,1,1,4,675,141
1,2,1,1,4,675,142
1,4,1,0,3,675,143
1,2,1,0,0,675,144
1,4,1,0,3,675,145
1,2,1,0,-2,675,146
2,4,1,0,0,675,147
1,2,1,1,-4,675,148
2,3,1,0,4,675,149
2,3,1,0,3,675,150
2,3,1,0,2,675,151
2,3,1,0,0,675,152
2,3,1,0,2,675,153
1,2,2,0,5,675,154
2,3,1,1,4,675,155
2,3,1,1,4,675,156
2,3,1,1,4,675,157
1,2,2,0,4,675,158
2,3,1,1,4,675,159
2,3,1,1,5,675,160
2,3,1,0,5,675,161
2,3,1,0,0,675,162
1,2,2,0,4,675,163
1,4,2,0,5,675,164
1,4,1,1,0,675,165
1,4,2,0,0,675,166
2,3,1,1,4,675,167
2,3,1,1,5,675,168
2,3,1,1,4,675,169
2,3,1,1,3,675,170
1,4,1,1,0,675,171
1,2,2,0,2,675,172
1,2,2,0,3,675,173
