Action1,S2,Action2,rt2,Re,subject,round
1,2,2,1,4,193,25
1,3,1,0,4,193,26
2,3,2,0,-5,193,27
1,2,1,0,-2,193,28
1,2,1,1,-1,193,29
2,3,2,0,0,193,30
2,2,1,0,0,193,31
2,3,1,0,3,193,32
2,3,1,0,3,193,33
2,2,1,0,1,193,34
2,3,1,0,2,193,35
2,3,1,0,2,193,36
2,2,1,0,-3,193,37
1,2,1,0,-3,193,38
1,3,1,0,1,193,39
2,2,2,0,-3,193,40
2,3,2,0,-3,193,41
1,2,2,0,-3,193,42
1,2,2,1,-4,193,43
1,2,2,1,-4,193,44
1,2,2,0,-4,193,45
2,3,1,1,4,193,46
2,3,1,0,2,193,47
2,3,1,0,3,193,48
2,3,1,1,4,193,49
2,3,1,1,3,193,50
1,2,1,1,-3,193,51
2,3,1,0,5,193,52
2,3,1,0,4,193,53
2,3,1,0,1,193,54
2,2,1,0,-3,193,55
1,2,1,1,-2,193,56
2,3,1,0,-1,193,57
1,3,1,1,-5,193,58
2,2,1,0,-3,193,59
2,3,1,0,-4,193,60
1,2,1,1,-1,193,61
2,3,1,0,-3,193,62
2,3,1,1,-4,193,63
2,3,1,0,-3,193,64
1,3,2,0,-5,193,65
1,3,2,0,-3,193,66
2,3,2,1,-5,193,67
2,3,1,1,-4,193,68
2,3,2,0,-2,193,69
1,2,1,0,2,193,70
1,3,1,1,-3,193,71
1,2,2,0,0,193,72
1,2,2,1,1,193,73
1,2,1,0,2,193,74
1,2,1,0,0,193,75
2,3,1,0,-1,193,76
1,2,1,1,-2,193,77
2,3,1,1,-3,193,78
1,2,1,1,-3,193,79
1,2,1,0,-2,193,80
1,2,1,0,-1,193,81
1,3,1,1,-3,193,82
2,3,1,1,0,193,83
1,2,1,1,-3,193,84
2,3,1,1,-1,193,85
1,2,1,1,0,193,86
1,2,1,1,-1,193,87
2,2,1,1,1,193,88
2,2,1,1,1,193,89
1,2,1,0,1,193,90
2,3,1,0,-4,193,91
1,2,1,0,3,193,92
1,3,1,0,1,193,93
1,2,1,0,3,193,94
1,2,1,1,3,193,95
2,3,2,1,3,193,96
2,3,2,1,1,193,97
2,2,2,1,-3,193,98
2,3,1,1,-2,193,99
1,2,2,0,-4,193,100
1,3,2,1,3,193,101
1,2,1,0,3,193,102
1,2,1,0,2,193,103
2,3,2,1,4,193,104
1,2,2,1,-1,193,105
2,3,2,1,3,193,106
2,3,2,1,5,193,107
2,3,1,0,-3,193,108
1,3,2,1,2,193,109
1,2,1,1,0,193,110
1,2,1,0,-1,193,111
1,2,1,1,-4,193,112
1,2,2,0,-2,193,113
1,2,1,1,-4,193,114
2,3,2,0,-1,193,115
1,2,2,0,-5,193,116
2,2,1,1,2,193,117
1,2,1,0,5,193,118
2,2,2,0,-4,193,119
2,3,2,0,4,193,120
1,2,1,0,1,193,121
1,3,1,0,-2,193,122
2,3,1,0,-2,193,123
2,3,1,0,-5,193,124
1,2,2,0,-2,193,125
2,3,1,0,-1,193,126
1,2,1,0,2,193,127
2,3,1,0,1,193,128
2,3,1,1,0,193,129
2,3,2,1,-5,193,130
2,2,1,1,4,193,131
2,3,1,1,4,193,132
1,2,1,1,3,193,133
1,2,2,0,-3,193,134
2,3,1,0,5,193,135
2,3,1,1,4,193,136
2,2,2,0,-5,193,137
2,3,2,0,-1,193,138
2,3,1,0,3,193,139
1,2,1,0,1,193,140
1,2,1,0,3,193,141
1,2,1,0,4,193,142
1,3,1,0,0,193,143
1,3,1,0,0,193,144
1,2,1,0,5,193,145
2,3,1,1,5,193,146
1,2,1,0,3,193,147
1,2,1,1,5,193,148
1,2,1,1,4,193,149
1,2,1,1,3,193,150
1,3,1,1,1,193,151
1,3,1,0,0,193,152
1,2,1,1,4,193,153
1,2,1,1,5,193,154
1,2,1,0,4,193,155
2,3,1,0,5,193,156
2,3,1,0,4,193,157
1,3,2,0,3,193,158
2,3,2,1,3,193,159
1,2,1,1,1,193,160
1,2,1,1,2,193,161
1,3,1,0,4,193,162
1,2,1,1,3,193,163
2,3,1,1,1,193,164
2,2,2,1,-3,193,165
1,2,1,1,4,193,166
2,2,1,0,4,193,167
2,3,1,0,-3,193,168
2,3,2,0,0,193,169
2,2,1,0,0,193,170
1,3,1,0,0,193,171
1,2,1,0,-1,193,172
1,2,1,0,1,193,173
2,3,1,1,-4,193,174
2,3,2,1,-3,193,175
2,3,2,0,-3,424,1
1,2,1,0,0,424,2
1,2,2,1,4,424,3
2,3,1,0,-2,424,4
1,2,2,0,5,424,5
1,2,1,1,1,424,6
1,2,2,1,1,424,7
1,2,2,1,0,424,8
1,2,2,1,1,424,9
1,2,1,1,3,424,10
1,2,2,0,0,424,11
1,2,2,0,1,424,12
1,3,2,0,0,424,13
2,3,2,0,0,424,14
1,2,2,0,-1,424,15
1,2,2,0,-2,424,16
1,2,1,1,-2,424,17
1,2,1,1,-2,424,18
2,3,2,0,-3,424,19
2,3,1,0,4,424,20
2,2,1,0,-4,424,21
1,2,1,0,-5,424,22
2,3,1,0,4,424,23
2,2,1,0,-3,424,24
2,3,1,0,2,424,25
2,2,1,0,-2,424,26
1,2,2,0,0,424,27
1,2,2,1,1,424,28
2,3,1,0,-2,424,29
1,2,1,1,1,424,30
1,2,2,0,0,424,31
1,3,2,0,-2,424,32
1,2,2,0,-4,424,33
1,3,1,0,-4,424,34
1,2,1,0,5,424,35
1,2,1,0,3,424,36
1,2,1,0,3,424,37
1,3,1,1,-1,424,38
1,2,1,1,5,424,39
1,3,1,1,0,424,40
1,2,1,1,0,424,41
1,2,1,1,3,424,42
1,2,1,0,2,424,43
1,2,1,0,2,424,44
2,2,1,0,1,424,45
2,3,1,0,-1,424,46
2,3,1,0,-3,424,47
2,3,2,1,-5,424,48
1,2,1,0,0,424,49
1,2,1,0,0,424,50
2,3,1,0,-2,424,51
2,2,1,0,-4,424,52
2,2,1,0,-4,424,53
2,3,1,0,-3,424,54
2,3,1,0,-4,424,55
1,2,2,0,-2,424,56
2,2,1,0,0,424,57
1,2,1,0,1,424,58
1,2,1,1,2,424,59
1,2,1,1,4,424,60
1,2,2,0,0,424,61
1,2,2,0,0,424,62
1,2,2,0,0,424,63
1,2,1,0,3,424,64
1,2,1,0,4,424,65
1,2,1,0,3,424,66
1,3,1,0,-4,424,67
1,2,1,1,1,424,68
1,2,1,1,-2,424,69
1,2,1,0,-4,424,70
1,2,1,0,-2,424,71
1,2,2,0,-3,424,72
1,2,1,0,0,424,73
1,2,1,0,-3,424,74
1,2,1,0,-4,424,75
1,2,1,0,-3,424,76
1,2,2,0,-1,424,77
1,2,2,0,2,424,78
1,2,2,0,2,424,79
1,2,2,0,2,424,80
1,3,2,1,0,424,81
1,2,2,0,0,424,82
1,2,2,0,1,424,83
1,2,2,0,3,424,84
1,3,1,1,-1,424,85
1,2,2,1,1,424,86
1,3,2,1,-1,424,87
1,2,2,1,1,424,88
1,2,2,0,0,424,89
1,2,2,0,0,424,90
1,2,2,0,1,424,91
1,2,2,0,4,424,92
1,2,2,1,5,424,93
1,2,2,0,4,424,94
2,2,2,1,1,424,95
1,2,2,0,0,424,96
1,2,2,0,1,424,97
2,3,2,0,1,424,98
2,3,2,0,1,424,99
1,2,2,1,2,424,100
1,2,2,0,3,424,101
1,2,2,0,2,424,102
2,3,2,0,0,424,103
1,2,2,1,4,424,104
1,2,2,1,2,424,105
1,2,2,1,3,424,106
1,2,2,1,3,424,107
1,2,2,0,4,424,108
1,2,2,0,4,424,109
1,2,2,0,5,424,110
1,2,2,1,2,424,111
1,3,2,0,1,424,112
1,2,2,0,4,424,113
1,2,2,1,1,424,114
1,2,2,1,-2,424,115
1,3,2,1,2,424,116
1,2,2,1,3,424,117
1,2,2,0,0,424,118
2,2,2,0,-3,424,119
1,2,2,0,-4,424,120
1,2,1,0,-4,424,121
2,3,2,0,-1,424,122
2,2,2,0,-3,424,123
2,3,2,0,-2,424,124
2,3,1,0,-2,424,125
2,3,1,0,-3,424,126
2,3,2,1,-2,424,127
1,2,2,0,-1,424,128
1,2,2,1,1,424,129
1,2,2,1,4,424,130
1,2,2,1,4,424,131
1,2,2,0,5,424,132
1,2,2,0,4,424,133
1,2,2,0,2,424,134
1,2,2,0,2,424,135
1,2,2,0,1,424,136
1,3,2,0,5,424,137
1,3,2,1,0,424,138
1,2,2,0,3,424,139
2,3,2,1,0,424,140
2,3,2,1,0,424,141
1,2,2,0,4,424,142
2,2,2,1,2,424,143
1,2,2,0,4,424,144
1,2,2,0,4,424,145
1,3,2,0,-5,424,146
1,2,2,0,1,424,147
1,2,2,1,0,424,148
1,2,2,1,-2,424,149
1,2,2,1,-3,424,150
1,2,2,1,-3,424,151
1,2,1,1,1,424,152
1,2,1,1,1,424,153
1,2,1,1,3,424,154
1,2,1,1,5,424,155
2,3,2,1,-3,424,156
1,2,1,0,2,424,157
1,3,2,0,-4,424,158
2,2,2,0,1,424,159
1,2,2,0,-1,424,160
1,3,1,0,0,424,161
1,3,1,0,-2,424,162
1,2,1,0,4,424,163
1,2,1,1,2,424,164
1,2,1,0,1,424,165
1,2,1,1,0,424,166
1,2,1,1,3,424,167
1,3,1,0,-3,424,168
1,3,1,0,-2,424,169
1,2,1,0,1,424,170
1,2,1,0,1,424,171
1,2,2,0,4,424,172
1,2,2,1,4,424,173
1,2,1,1,0,424,174
1,2,2,0,2,424,175
2,2,2,0,-4,269,1
2,3,2,0,2,269,2
1,2,1,1,3,269,3
1,2,1,1,0,269,4
1,3,1,1,-3,269,5
1,2,1,1,0,269,6
2,3,2,1,5,269,7
2,2,1,1,0,269,8
2,3,2,1,2,269,9
2,2,2,1,0,269,10
2,3,2,1,1,269,11
2,3,2,1,0,269,12
2,2,1,1,-1,269,13
2,3,2,0,1,269,14
2,3,2,1,2,269,15
2,3,2,1,2,269,16
2,2,1,1,3,269,17
2,3,2,1,4,269,18
2,3,2,1,5,269,19
2,3,2,1,4,269,20
2,3,2,1,5,269,21
2,3,2,1,2,269,22
2,3,2,1,3,269,23
2,2,1,1,2,269,24
2,3,2,1,2,269,25
2,3,2,1,3,269,26
2,3,2,1,4,269,27
2,3,2,1,5,269,28
2,3,2,0,4,269,29
2,3,2,0,5,269,30
2,3,2,0,5,269,31
2,3,2,0,4,269,32
2,3,2,1,4,269,33
2,3,2,1,5,269,34
2,3,2,1,4,269,35
2,3,2,1,3,269,36
2,3,2,1,3,269,37
2,3,2,1,-3,269,38
1,3,1,0,5,269,39
2,3,1,0,3,269,40
2,2,1,1,-3,269,41
2,3,1,1,5,269,42
2,3,1,1,3,269,43
2,2,1,1,-3,269,44
2,3,1,0,3,269,45
2,3,1,0,3,269,46
2,2,2,1,-3,269,47
2,3,1,1,-2,269,48
2,2,1,1,-3,269,49
2,3,1,0,-4,269,50
2,3,2,0,-2,269,51
2,3,2,0,1,269,52
1,2,2,0,-4,269,53
2,2,2,0,-3,269,54
2,3,2,1,2,269,55
2,3,2,1,4,269,56
2,2,1,1,-4,269,57
2,3,2,1,5,269,58
2,3,2,1,4,269,59
2,3,2,1,5,269,60
2,3,2,1,4,269,61
2,3,2,1,5,269,62
2,3,2,1,4,269,63
2,3,2,1,5,269,64
2,2,1,1,-4,269,65
2,3,2,1,2,269,66
2,3,2,1,1,269,67
2,3,2,1,2,269,68
2,3,2,1,4,269,69
2,3,2,1,5,269,70
2,3,2,0,2,269,71
2,3,2,1,2,269,72
2,3,2,1,2,269,73
2,3,2,1,3,269,74
2,3,2,1,4,269,75
2,3,2,1,2,269,76
2,3,2,0,-2,269,77
2,2,2,1,5,269,78
1,2,2,0,4,269,79
1,2,2,0,4,269,80
1,2,2,0,4,269,81
1,2,2,0,4,269,82
1,2,2,0,2,269,83
2,3,2,0,-3,269,84
1,3,2,0,-3,269,85
1,2,2,0,4,269,86
1,2,2,1,5,269,87
1,2,2,1,5,269,88
1,2,2,0,4,269,89
1,2,2,0,3,269,90
1,2,2,0,5,269,91
1,2,2,0,4,269,92
1,2,2,0,3,269,93
1,2,2,0,0,269,94
1,2,2,1,-2,269,95
1,2,2,1,-2,269,96
1,2,2,1,-3,269,97
1,2,2,1,-3,269,98
2,3,1,0,-1,269,99
2,2,1,0,-3,269,100
1,2,1,0,-1,269,101
1,2,1,0,-3,269,102
1,2,1,0,-2,269,103
1,2,1,1,-3,269,104
2,3,2,0,1,269,105
2,3,2,0,0,269,106
2,3,2,0,2,269,107
2,3,2,0,2,269,108
2,3,2,1,5,269,109
2,2,1,1,1,269,110
2,3,2,1,4,269,111
2,3,2,1,3,269,112
2,2,1,1,1,269,113
2,2,1,1,-1,269,114
2,3,2,0,-1,269,115
2,3,2,0,-4,269,116
2,3,2,0,-5,269,117
1,2,1,0,-1,269,118
2,3,1,1,-2,269,119
2,3,1,1,-2,269,120
2,3,1,1,-2,269,121
1,2,1,1,-1,269,122
1,2,1,1,1,269,123
1,2,1,0,4,269,124
1,3,1,1,1,269,125
1,2,1,0,2,269,126
1,2,1,0,2,269,127
1,3,1,0,3,269,128
1,2,1,0,2,269,129
1,2,1,1,3,269,130
1,2,1,1,-2,269,131
1,2,1,1,-3,269,132
2,3,1,1,4,269,133
2,3,1,1,2,269,134
2,3,1,1,4,269,135
2,3,1,1,2,269,136
2,3,1,1,4,269,137
1,2,1,1,0,269,138
1,2,1,1,3,269,139
2,3,1,1,3,269,140
2,2,1,1,3,269,141
2,2,1,1,2,269,142
2,3,1,1,5,269,143
2,3,1,0,4,269,144
2,3,1,0,1,269,145
2,3,1,0,2,269,146
2,3,1,0,1,269,147
2,3,1,1,3,269,148
2,3,1,1,4,269,149
2,2,1,0,2,269,150
2,3,1,0,2,269,151
2,3,1,1,1,269,152
1,2,1,0,3,269,153
2,3,1,0,-4,269,154
1,2,1,1,3,269,155
1,3,1,1,-4,269,156
1,2,1,1,4,269,157
1,3,1,0,-2,269,158
1,2,1,0,3,269,159
1,3,1,0,2,269,160
1,2,1,0,0,269,161
1,2,1,0,3,269,162
1,3,1,0,1,269,163
1,2,1,0,3,269,164
1,2,1,1,3,269,165
1,2,1,0,4,269,166
1,2,1,1,4,269,167
1,2,1,1,4,269,168
1,2,1,0,2,269,169
1,3,1,0,3,269,170
1,2,1,0,3,269,171
2,3,1,0,5,269,172
2,3,1,1,4,269,173
2,3,1,1,4,269,174
2,3,1,1,1,269,175
2,2,1,0,-4,70,1
2,3,1,0,0,70,2
2,2,1,0,-4,70,3
2,3,2,0,-2,70,4
2,3,2,0,-1,70,5
2,3,2,0,-4,70,6
2,3,1,0,-2,70,7
1,2,2,0,-3,70,8
1,2,2,0,-3,70,9
2,3,1,1,-3,70,10
2,3,1,1,-5,70,11
2,3,2,0,-3,70,12
2,3,2,1,-5,70,13
2,3,2,1,-3,70,14
2,2,2,1,-2,70,15
2,3,2,1,-2,70,16
2,3,2,0,0,70,17
2,3,2,0,-3,70,18
1,2,2,0,0,70,19
1,2,2,0,3,70,20
1,2,2,0,4,70,21
1,2,2,0,1,70,22
1,2,2,0,0,70,23
1,2,2,0,5,70,24
1,2,2,1,3,70,25
1,3,2,1,-1,70,26
1,3,2,0,1,70,27
1,2,2,1,1,70,28
1,2,2,1,-2,70,29
1,2,2,1,0,70,30
1,2,2,1,3,70,31
1,2,2,1,4,70,32
1,3,2,1,-4,70,33
1,2,2,0,4,70,34
1,2,2,0,2,70,35
1,2,2,0,1,70,36
1,2,2,1,-1,70,37
1,2,2,1,-3,70,38
1,2,2,0,-3,70,39
2,2,2,0,-4,70,40
2,3,2,0,0,70,41
2,3,2,0,1,70,42
2,3,2,0,3,70,43
2,3,2,1,-1,70,44
2,3,2,0,1,70,45
2,2,2,0,4,70,46
2,3,2,0,2,70,47
2,3,2,0,0,70,48
1,2,2,1,5,70,49
1,2,2,1,5,70,50
1,2,2,1,5,70,51
1,2,2,0,5,70,52
1,2,2,1,4,70,53
1,2,2,1,4,70,54
1,3,2,1,-2,70,55
1,2,2,1,0,70,56
1,2,2,1,1,70,57
1,3,2,1,-3,70,58
1,2,2,1,-3,70,59
2,3,2,1,2,70,60
2,2,2,1,-4,70,61
2,3,2,0,-1,70,62
2,3,2,0,-2,70,63
2,3,2,0,0,70,64
2,3,2,0,0,70,65
2,3,2,0,1,70,66
2,3,2,0,-3,70,67
2,2,2,1,-3,70,68
1,2,2,1,-3,70,69
2,3,2,0,2,70,70
2,3,2,0,4,70,71
2,2,2,0,1,70,72
2,3,2,0,1,70,73
2,3,2,0,0,70,74
2,3,2,0,1,70,75
2,3,2,0,-1,70,76
2,2,2,1,3,70,77
2,2,2,0,1,70,78
1,2,2,1,0,70,79
1,2,2,1,0,70,80
1,2,2,1,0,70,81
1,3,2,1,-4,70,82
1,2,2,1,0,70,83
2,2,2,0,-2,70,84
1,2,2,0,-1,70,85
1,2,2,0,-1,70,86
1,3,2,1,-3,70,87
1,2,2,1,-1,70,88
1,2,2,1,-1,70,89
1,2,2,1,-2,70,90
1,3,2,1,-2,70,91
1,3,2,1,-1,70,92
2,3,2,0,0,70,93
1,2,2,1,-2,70,94
2,3,2,0,0,70,95
2,2,2,0,-5,70,96
2,3,2,1,-3,70,97
2,2,1,1,-5,70,98
2,3,2,1,-2,70,99
2,2,2,1,1,70,100
1,2,2,0,-1,70,101
1,2,2,1,-3,70,102
1,2,2,1,-1,70,103
2,3,2,0,1,70,104
2,3,2,0,1,70,105
1,3,2,1,0,70,106
1,2,2,0,-2,70,107
2,3,2,0,1,70,108
2,2,2,0,0,70,109
2,3,2,0,0,70,110
1,2,2,0,1,70,111
1,2,2,0,2,70,112
1,2,2,0,-1,70,113
2,3,2,0,-4,70,114
1,2,2,0,3,70,115
1,2,2,0,0,70,116
1,3,2,0,-2,70,117
1,2,2,0,0,70,118
1,2,2,0,1,70,119
1,2,2,1,4,70,120
1,2,2,1,2,70,121
1,2,2,0,2,70,122
1,2,2,1,0,70,123
1,2,2,1,2,70,124
1,2,2,1,-1,70,125
1,2,2,1,-3,70,126
1,2,2,0,-3,70,127
1,3,2,0,-1,70,128
1,2,2,0,1,70,129
1,2,2,0,0,70,130
1,2,2,0,0,70,131
2,3,2,1,0,70,132
1,3,2,1,3,70,133
1,2,2,1,-2,70,134
2,3,2,1,3,70,135
2,3,2,0,4,70,136
2,3,2,0,5,70,137
2,3,2,0,3,70,138
2,3,2,0,-2,70,139
2,2,2,0,5,70,140
1,2,2,1,4,70,141
1,3,2,0,-5,70,142
1,3,2,0,-3,70,143
1,2,2,0,-1,70,144
1,3,2,1,-3,70,145
1,2,2,1,1,70,146
1,3,2,1,0,70,147
1,2,2,1,-1,70,148
1,2,2,1,-1,70,149
1,2,2,0,1,70,150
1,2,2,0,3,70,151
1,3,2,0,-3,70,152
1,2,2,0,0,70,153
1,2,2,0,-2,70,154
2,3,1,1,4,70,155
2,3,1,1,2,70,156
2,3,1,1,-1,70,157
1,2,2,1,0,70,158
2,3,1,0,-2,70,159
1,2,2,1,3,70,160
1,2,2,1,5,70,161
1,2,2,1,3,70,162
1,2,2,0,4,70,163
1,3,1,1,3,70,164
1,3,1,1,5,70,165
2,3,1,1,3,70,166
2,2,2,1,5,70,167
1,2,2,1,2,70,168
2,3,1,1,3,70,169
2,3,1,0,4,70,170
2,3,1,1,4,70,171
1,2,2,1,4,70,172
2,2,2,1,4,70,173
1,2,2,1,4,70,174
2,3,1,1,5,70,175
2,3,1,0,5,985,1
2,3,1,0,1,985,2
2,3,1,0,3,985,3
1,2,2,0,-2,985,4
2,3,1,0,3,985,5
2,3,1,0,4,985,6
2,2,1,1,3,985,7
2,3,1,1,4,985,8
2,3,1,1,1,985,9
2,3,1,1,3,985,10
2,3,1,0,2,985,11
2,3,1,0,4,985,12
2,3,1,1,-1,985,13
1,2,1,1,2,985,14
1,3,1,1,-3,985,15
1,3,1,0,-4,985,16
1,3,1,0,-2,985,17
1,2,1,0,0,985,18
1,3,2,0,-2,985,19
2,3,2,0,-1,985,20
2,3,1,1,-5,985,21
2,3,1,1,-5,985,22
1,2,1,0,1,985,23
2,3,1,1,-5,985,24
1,2,1,0,-3,985,25
1,2,1,0,-3,985,26
1,2,2,1,1,985,27
1,2,2,0,3,985,28
2,3,2,1,-2,985,29
1,2,2,1,0,985,30
1,3,1,1,-2,985,31
1,3,1,1,-4,985,32
1,2,2,0,2,985,33
1,2,2,1,2,985,34
2,3,2,0,-4,985,35
2,3,2,0,-3,985,36
1,2,2,0,4,985,37
1,2,2,0,2,985,38
1,2,2,1,4,985,39
2,3,2,1,-3,985,40
1,3,2,1,-3,985,41
1,2,2,1,4,985,42
1,2,2,1,5,985,43
1,3,2,0,-5,985,44
1,2,2,1,1,985,45
1,2,2,1,0,985,46
1,2,2,1,2,985,47
1,2,1,1,-3,985,48
1,3,1,1,3,985,49
1,2,1,1,-2,985,50
1,2,2,0,0,985,51
1,3,1,0,5,985,52
1,2,1,0,-1,985,53
1,2,2,1,3,985,54
1,2,2,0,3,985,55
1,2,2,1,1,985,56
1,3,2,0,0,985,57
2,3,1,1,1,985,58
1,2,2,0,2,985,59
1,2,1,0,-2,985,60
2,3,2,1,-4,985,61
1,3,2,0,-5,985,62
1,3,2,1,-3,985,63
2,2,1,0,-4,985,64
2,3,1,1,4,985,65
1,2,2,1,0,985,66
1,2,2,0,-2,985,67
2,3,2,1,0,985,68
2,3,1,1,5,985,69
2,3,1,0,4,985,70
1,2,1,1,4,985,71
2,3,1,1,1,985,72
2,3,1,1,3,985,73
2,3,1,1,5,985,74
2,3,1,1,4,985,75
2,3,1,1,1,985,76
2,3,1,1,1,985,77
1,2,2,1,-1,985,78
1,2,2,1,-1,985,79
2,2,1,0,4,985,80
2,3,1,0,-2,985,81
2,3,1,0,-4,985,82
2,2,1,0,-3,985,83
1,2,2,0,0,985,84
2,3,1,1,-4,985,85
2,3,1,1,-5,985,86
2,2,1,1,2,985,87
1,2,1,1,0,985,88
1,2,1,1,3,985,89
1,2,1,1,3,985,90
1,2,1,1,4,985,91
2,2,1,1,3,985,92
2,3,1,0,-2,985,93
1,2,1,0,0,985,94
1,2,1,0,3,985,95
