Action1,S2,Action2,Re,subject,round,rt2
2,3,2,0,616,1,0
1,2,1,1,616,2,1
1,2,2,0,616,3,0
1,2,1,0,616,4,0
2,3,1,0,616,5,0
1,2,2,1,616,6,0
2,3,2,0,616,7,0
1,3,1,0,616,8,0
1,2,2,0,616,9,0
2,2,1,1,616,10,0
1,3,2,0,616,11,0
1,2,1,0,616,12,1
2,3,1,0,616,13,0
1,2,2,1,616,14,0
2,3,1,1,616,15,1
2,2,1,0,616,16,0
1,3,1,0,616,17,0
1,2,2,1,616,18,1
1,2,2,1,616,19,0
1,2,1,0,616,20,1
1,2,2,1,616,21,0
1,2,2,1,616,22,1
1,2,2,1,616,23,0
1,2,2,1,616,24,1
1,2,2,1,616,25,0
1,2,2,0,616,26,1
1,2,2,0,616,27,0
2,3,2,1,616,28,0
2,3,2,0,616,29,0
1,3,2,0,616,30,0
1,2,2,0,616,31,1
2,2,2,1,616,32,0
1,2,2,0,616,33,0
2,2,2,0,616,34,0
2,3,1,0,616,35,0
2,3,2,1,616,36,0
2,3,2,0,616,37,1
2,2,1,0,616,38,0
2,2,2,1,616,39,1
2,3,1,1,616,40,0
1,2,2,0,616,41,1
2,3,1,1,616,42,1
2,3,1,1,616,43,0
2,3,1,0,616,44,1
2,2,2,1,616,45,0
2,3,2,0,616,46,0
1,2,1,1,616,47,1
2,3,1,0,616,48,1
1,3,2,1,616,49,1
1,2,1,1,616,50,1
2,3,2,1,616,51,1
2,3,2,0,616,52,1
1,3,1,1,616,53,1
1,2,1,1,616,54,0
1,2,1,0,616,55,0
1,2,2,1,616,56,0
1,2,1,1,616,57,0
2,3,2,1,616,58,1
1,2,1,0,616,59,1
1,2,2,0,616,60,0
2,2,2,1,616,61,1
2,3,2,1,616,62,0
1,2,2,1,616,63,0
2,3,1,1,616,64,1
2,2,2,0,616,65,0
1,2,2,1,616,66,0
1,2,1,1,616,67,1
2,3,2,1,616,68,1
1,3,1,1,616,69,1
2,3,2,0,616,70,1
1,2,2,1,616,71,0
1,2,2,1,616,72,0
1,2,2,1,616,73,1
1,2,1,1,616,74,0
1,3,2,1,616,75,1
2,3,2,1,616,76,1
1,2,2,0,616,77,1
1,2,1,1,616,78,0
2,2,1,0,616,79,1
1,2,2,0,616,80,0
2,3,2,1,616,81,0
2,2,1,0,616,82,1
1,2,1,0,616,83,0
2,3,1,0,616,84,1
1,2,2,1,616,85,0
2,2,2,1,616,86,0
2,3,2,1,616,87,0
2,3,2,1,616,88,1
1,2,1,0,616,89,0
2,3,1,0,616,90,1
2,3,2,1,616,91,0
2,2,2,0,616,92,1
1,2,1,1,616,93,1
2,3,2,1,616,94,0
1,2,1,0,616,95,0
2,3,2,1,616,96,1
1,2,2,1,616,97,0
2,3,2,1,616,98,1
2,3,2,0,616,99,1
1,3,1,1,616,100,1
1,3,2,0,616,101,1
2,3,2,0,616,102,1
1,2,1,0,616,103,0
1,2,2,1,616,104,0
1,2,1,0,616,105,1
1,2,2,0,616,106,0
2,3,1,1,616,107,1
1,2,1,0,616,108,0
2,3,1,0,616,109,0
2,3,2,1,616,110,0
2,3,2,1,616,111,1
2,3,1,0,616,112,0
2,3,2,1,616,113,0
2,3,1,0,616,114,1
2,3,2,1,616,115,0
2,3,2,1,616,116,1
2,3,2,1,616,117,0
2,2,2,1,616,118,1
2,3,2,1,616,119,1
2,3,2,0,616,120,0
1,2,2,1,616,121,1
1,3,2,1,616,122,0
2,3,1,1,616,123,1
2,3,1,1,616,124,0
2,3,2,0,616,125,1
2,2,1,1,397,1,0
1,2,2,1,397,2,0
2,3,2,0,397,3,0
2,3,1,1,397,4,1
2,3,1,1,397,5,1
2,3,2,1,397,6,1
1,2,2,1,397,7,1
2,3,1,0,397,8,1
2,3,1,0,397,9,1
2,3,2,1,397,10,0
2,3,1,0,397,11,0
2,2,2,1,397,12,0
2,3,1,1,397,13,0
1,2,2,0,397,14,1
2,2,1,1,397,15,1
2,3,1,0,397,16,1
1,2,1,0,397,17,0
1,2,1,0,397,18,1
2,3,1,0,397,19,0
2,3,1,0,397,20,0
2,3,2,0,397,21,1
2,3,2,1,397,22,1
2,3,2,0,397,23,0
1,2,1,0,397,24,1
2,2,2,1,397,25,0
2,2,2,0,397,26,1
2,3,1,1,397,27,1
2,2,1,0,397,28,1
2,3,1,0,397,29,0
2,3,2,1,397,30,0
2,3,2,0,397,31,1
2,3,2,0,397,32,0
1,2,2,0,397,33,0
2,3,2,0,397,34,0
2,2,1,1,397,35,1
1,2,2,0,397,36,0
1,2,1,0,397,37,1
1,2,2,1,397,38,0
2,3,2,0,397,39,0
1,2,2,0,397,40,1
2,3,1,0,397,41,0
2,3,1,0,397,42,1
1,2,1,0,397,43,1
1,3,1,1,397,44,0
1,2,2,1,397,45,0
1,3,2,1,397,46,0
1,2,2,1,397,47,1
1,2,1,0,397,48,1
1,2,1,1,397,49,1
1,3,2,0,397,50,1
1,2,2,1,397,51,0
1,2,2,0,397,52,0
1,3,2,1,397,53,1
2,2,1,0,397,54,0
1,3,2,1,397,55,1
1,2,2,1,397,56,1
1,2,1,0,397,57,1
1,2,2,1,397,58,1
1,3,2,1,397,59,0
2,3,2,1,397,60,1
1,2,2,1,397,61,1
2,3,1,1,397,62,1
1,2,2,0,397,63,0
2,3,1,0,397,64,1
1,2,1,0,397,65,1
2,2,2,0,397,66,1
1,3,2,0,397,67,0
2,2,2,0,397,68,1
1,2,2,1,397,69,1
2,3,2,1,397,70,1
2,2,1,0,397,71,1
2,3,2,0,397,72,0
1,3,2,0,397,73,0
2,2,2,1,397,74,1
2,3,2,1,397,75,0
2,3,2,0,397,76,0
1,3,2,0,397,77,1
1,2,2,1,397,78,1
1,2,1,0,397,79,0
2,3,2,0,397,80,0
1,2,2,1,397,81,1
1,2,1,1,397,82,0
2,2,2,1,397,83,1
2,3,1,1,397,84,1
1,2,2,1,397,85,0
1,2,2,1,397,86,1
1,2,1,0,397,87,0
2,3,2,0,397,88,0
1,3,1,1,397,89,1
1,2,1,0,397,90,0
2,3,1,0,397,91,1
1,2,2,1,397,92,1
1,2,2,0,397,93,0
2,3,1,1,397,94,0
2,3,1,1,397,95,0
1,2,1,1,397,96,1
1,2,2,1,397,97,0
1,2,1,1,397,98,0
1,3,1,1,397,99,1
2,3,1,0,397,100,0
1,2,2,1,397,101,1
1,2,2,0,397,102,0
2,3,1,0,397,103,0
1,3,2,1,397,104,0
2,3,2,1,397,105,1
2,3,1,0,397,106,0
1,2,1,1,397,107,1
2,2,2,1,397,108,1
1,2,2,1,397,109,0
2,2,1,0,397,110,1
2,3,2,1,397,111,1
2,3,2,1,397,112,0
2,3,2,1,397,113,1
1,2,2,1,397,114,1
2,3,1,1,397,115,0
1,2,2,1,397,116,0
2,2,2,1,397,117,0
1,2,1,0,397,118,0
1,2,2,0,397,119,0
1,2,1,1,397,120,1
2,2,1,1,397,121,1
2,3,2,1,397,122,0
1,3,1,0,397,123,0
2,3,1,1,397,124,0
2,3,2,1,397,125,0
1,2,2,0,109,1,0
2,3,2,0,109,2,0
1,3,2,1,109,3,1
1,2,1,0,109,4,0
2,3,2,1,109,5,0
2,3,1,1,109,6,1
1,2,2,1,109,7,1
1,2,2,1,109,8,0
1,2,2,0,109,9,1
2,3,1,0,109,10,0
2,3,2,1,109,11,1
2,3,1,1,109,12,0
1,2,2,0,109,13,1
1,2,1,0,109,14,1
2,3,1,0,109,15,0
2,3,1,0,109,16,1
2,3,2,1,109,17,0
2,3,2,1,109,18,1
2,3,2,0,109,19,0
2,3,2,1,109,20,1
2,3,1,1,109,21,0
2,3,2,1,109,22,1
1,3,2,0,109,23,0
2,2,1,1,109,24,0
1,2,2,0,109,25,0
2,2,1,0,109,26,1
1,2,2,1,109,27,0
2,2,2,0,109,28,0
1,2,1,1,109,29,1
2,2,2,1,109,30,1
2,3,2,0,109,31,0
1,2,1,1,109,32,1
2,2,2,0,109,33,0
1,2,2,1,109,34,0
2,3,1,0,109,35,0
2,3,1,1,109,36,1
1,2,1,0,109,37,0
1,2,2,1,109,38,0
2,2,1,1,109,39,1
1,2,2,0,109,40,0
1,2,1,1,109,41,0
1,2,1,1,109,42,0
1,2,1,0,109,43,0
1,2,2,1,109,44,0
1,3,2,0,109,45,0
2,2,1,1,109,46,1
2,2,2,1,109,47,0
1,2,1,1,109,48,1
2,3,1,0,109,49,0
1,2,1,1,109,50,0
2,3,1,1,109,51,0
1,2,2,1,109,52,1
2,3,1,0,109,53,0
1,2,1,1,109,54,0
