Action1,S2,Action2,Re,subject,round,rt2
1,2,1,1,664,63,1
1,2,1,1,664,64,1
1,2,1,1,664,65,1
1,2,1,0,664,66,1
1,2,1,1,664,67,1
1,2,1,0,664,68,1
1,2,1,1,664,69,1
1,2,1,0,664,70,1
1,2,1,1,664,71,1
1,3,2,0,664,72,1
1,2,1,0,664,73,1
1,3,1,1,664,74,1
1,2,1,1,664,75,1
1,2,1,1,664,76,1
1,2,1,1,664,77,1
1,2,1,1,664,78,1
1,2,1,0,664,79,1
1,3,1,1,664,80,1
1,2,1,0,664,81,1
1,2,1,0,664,82,1
1,3,1,0,664,83,1
1,2,1,1,664,84,1
1,2,1,0,664,85,1
2,2,1,1,664,86,1
2,2,1,1,664,87,1
2,3,1,0,664,88,1
1,2,1,1,664,89,1
1,2,1,1,664,90,1
1,3,2,0,664,91,1
1,2,1,1,664,92,1
1,2,1,1,664,93,1
1,2,1,0,664,94,1
1,3,1,0,664,95,1
2,3,1,1,664,96,1
2,3,1,1,664,97,1
2,3,1,1,664,98,1
2,3,1,1,664,99,1
2,3,1,1,664,100,1
2,3,1,1,664,101,1
2,3,1,0,664,102,1
2,3,1,1,664,103,1
2,3,1,1,664,104,1
2,3,1,0,664,105,1
1,2,1,1,664,106,1
1,3,1,0,664,107,1
2,3,1,0,664,108,1
1,2,1,1,664,109,1
1,3,1,1,664,110,1
1,2,1,0,664,111,1
2,3,1,1,664,112,1
2,3,1,1,664,113,1
2,3,1,0,664,114,1
2,3,1,1,664,115,1
2,3,1,1,664,116,1
2,3,1,0,664,117,1
2,3,1,0,664,118,1
1,2,1,0,664,119,1
2,2,1,1,664,120,1
2,3,1,1,664,121,1
2,2,1,1,664,122,1
2,3,1,1,664,123,1
2,3,1,0,664,124,1
2,3,1,0,664,125,1
1,2,2,0,37,1,1
1,3,2,0,37,2,1
1,2,2,0,37,3,1
1,2,2,0,37,4,1
1,2,1,0,37,5,1
1,2,2,1,37,6,1
1,2,2,0,37,7,1
