"subject","version","rt1","key1","Action1","rt2","key2","Action2","Re","common","S2","score","practice","reverse_mapping_1","reverse_mapping_2","timeouts","vals","trial_index","time_elapsed","stamp","rews1a1","rews1a2","rews2a1","rews2a2"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","473","74","2","508","70","1","-2","1","3","37","0","0","0","0","3,-3,-2,1,3,3","21","0","2017-08-15 17:46:49","0","0","0","0"
"A2VRDE2FHCBMF8","dez_1b_fix_v2_pilot1","299","70","1","652","70","1","3","1","2","301","0","0","0","0","3,4,0,1,-3,-3","168","0","2017-08-15 17:46:53","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","467","74","2","539","74","2","0","1","3","37","0","0","0","0","5,-4,-2,0,3,3","22","0","2017-08-15 17:46:55","0","0","0","0"
"A2VRDE2FHCBMF8","dez_1b_fix_v2_pilot1","423","74","2","299","74","2","1","1","3","302","0","0","0","0","2,4,-1,1,-4,-4","169","0","2017-08-15 17:46:59","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","641","70","1","893","74","2","-2","1","2","35","0","0","0","0","3,-2,-1,0,-1,-1","23","0","2017-08-15 17:47:01","0","0","0","0"
"A2VRDE2FHCBMF8","dez_1b_fix_v2_pilot1","521","74","2","309","70","1","-2","1","3","300","0","0","0","0","-1,3,-2,1,1,1","170","0","2017-08-15 17:47:04","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","491","74","2","612","70","1","0","1","3","35","0","0","0","0","2,0,0,3,-2,-2","24","0","2017-08-15 17:47:07","0","0","0","0"
"A2VRDE2FHCBMF8","dez_1b_fix_v2_pilot1","369","70","1","753","70","1","-1","1","2","299","0","0","0","0","-1,4,-1,1,1,1","171","0","2017-08-15 17:47:10","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","458","70","1","722","74","2","-4","1","2","31","0","0","0","0","-2,-4,2,5,1,1","25","0","2017-08-15 17:47:13","0","0","0","0"
"A2VRDE2FHCBMF8","dez_1b_fix_v2_pilot1","272","70","1","500","74","2","5","1","2","304","0","0","0","0","-1,5,-3,2,-2,-2","172","0","2017-08-15 17:47:16","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","700","70","1","427","70","1","-2","1","2","29","0","0","0","0","-2,-3,2,4,3,3","26","0","2017-08-15 17:47:19","0","0","0","0"
"A2VRDE2FHCBMF8","dez_1b_fix_v2_pilot1","374","70","1","624","74","2","4","1","2","308","0","0","0","0","-2,4,-4,2,-1,-1","173","0","2017-08-15 17:47:21","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","584","74","2","598","74","2","4","1","3","33","0","0","0","0","-4,-5,2,4,5,5","27","0","2017-08-15 17:47:24","0","0","0","0"
"A2VRDE2FHCBMF8","dez_1b_fix_v2_pilot1","840","70","1","257","74","2","4","1","2","312","0","0","0","0","-1,4,-2,2,3,3","174","0","2017-08-15 17:47:27","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","605","74","2","515","74","2","3","1","3","36","0","0","0","0","-2,-4,1,3,3,3","28","0","2017-08-15 17:47:30","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","790","74","2","377","74","2","2","1","3","38","0","0","0","0","-3,-1,2,2,4,4","29","0","2017-08-15 17:47:36","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","456","74","2","331","74","2","4","1","3","42","0","0","0","0","-5,-1,3,4,3,3","30","0","2017-08-15 17:47:41","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","362","74","2","372","74","2","1","1","3","43","0","0","0","0","-4,0,3,1,3,3","31","0","2017-08-15 17:47:47","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","368","70","1","554","74","2","3","0","4","46","0","0","0","0","-2,2,4,1,3,3","32","0","2017-08-15 17:47:52","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","444","70","1","661","70","1","-2","1","2","44","0","0","0","0","-2,2,5,-1,4,4","33","0","2017-08-15 17:47:58","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","766","70","1","424","74","2","3","1","2","47","0","0","0","0","-5,3,5,-1,3,3","34","0","2017-08-15 17:48:04","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","651","70","1","436","74","2","2","1","2","49","0","0","0","0","-4,2,3,-2,4,4","35","0","2017-08-15 17:48:10","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","395","70","1","552","74","2","2","1","2","51","0","0","0","0","-2,2,4,1,2,2","36","0","2017-08-15 17:48:15","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","369","70","1","445","74","2","2","1","2","53","0","0","0","0","-2,2,4,0,5,5","37","0","2017-08-15 17:48:21","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","464","70","1","472","74","2","-2","1","2","51","0","0","0","0","-4,-2,4,1,5,5","38","0","2017-08-15 17:48:27","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","393","70","1","595","74","2","5","0","4","56","0","0","0","0","-4,2,5,-2,5,5","39","0","2017-08-15 17:48:32","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","462","70","1","651","70","1","0","1","2","56","0","0","0","0","0,2,4,-3,5,5","40","0","2017-08-15 17:48:38","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","446","70","1","480","74","2","2","1","2","58","0","0","0","0","0,2,4,-2,3,3","41","0","2017-08-15 17:48:44","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","459","74","2","713","74","2","-3","1","3","55","0","0","0","0","-2,2,4,-3,5,5","42","0","2017-08-15 17:48:49","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","429","74","2","384","70","1","4","1","3","59","0","0","0","0","-2,0,4,-2,5,5","43","0","2017-08-15 17:48:55","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","581","74","2","424","70","1","5","1","3","64","0","0","0","0","-2,0,5,1,4,4","44","0","2017-08-15 17:49:01","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","565","74","2","572","70","1","5","1","3","69","0","0","0","0","-4,-1,5,0,5,5","45","0","2017-08-15 17:49:06","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","420","74","2","681","70","1","4","1","3","73","0","0","0","0","-3,-1,4,-2,3,3","46","0","2017-08-15 17:49:12","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","571","74","2","523","70","1","4","1","3","77","0","0","0","0","0,-2,4,-2,2,2","47","0","2017-08-15 17:49:18","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","768","74","2","419","70","1","5","1","3","82","0","0","0","0","0,-5,5,-5,4,4","48","0","2017-08-15 17:49:24","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","494","74","2","396","70","1","5","1","3","87","0","0","0","0","0,-5,5,-4,5,5","49","0","2017-08-15 17:49:29","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","448","74","2","408","70","1","5","1","3","92","0","0","0","0","0,-3,5,-3,4,4","50","0","2017-08-15 17:49:35","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","448","74","2","597","70","1","5","1","3","97","0","0","0","0","-1,-4,5,-1,5,5","51","0","2017-08-15 17:49:41","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","771","74","2","637","74","2","3","0","4","100","0","0","0","0","-3,-4,5,1,3,3","52","0","2017-08-15 17:49:47","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","487","74","2","754","70","1","4","1","3","104","0","0","0","0","-4,-4,4,2,-1,-1","53","0","2017-08-15 17:49:53","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","454","74","2","825","70","1","4","1","3","108","0","0","0","0","-3,-4,4,0,1,1","54","0","2017-08-15 17:49:59","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","539","74","2","498","70","1","5","1","3","113","0","0","0","0","-4,-2,5,0,2,2","55","0","2017-08-15 17:50:04","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","465","74","2","378","70","1","5","1","3","118","0","0","0","0","-2,-2,5,0,2,2","56","0","2017-08-15 17:50:10","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","440","74","2","305","70","1","5","1","3","123","0","0","0","0","-1,0,5,1,4,4","57","0","2017-08-15 17:50:15","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","385","74","2","345","70","1","5","1","3","128","0","0","0","0","-3,-3,5,0,3,3","58","0","2017-08-15 17:50:21","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","348","74","2","325","70","1","4","1","3","132","0","0","0","0","-2,-2,4,0,5,5","59","0","2017-08-15 17:50:26","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","415","74","2","347","70","1","4","0","4","136","0","0","0","0","-2,0,5,1,4,4","60","0","2017-08-15 17:50:31","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","452","70","1","553","74","2","-1","1","2","135","0","0","0","0","-4,-1,4,-1,2,2","61","0","2017-08-15 17:50:37","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","536","74","2","770","70","1","5","1","3","140","0","0","0","0","-3,-1,5,-1,1,1","62","0","2017-08-15 17:50:43","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","604","74","2","551","70","1","3","0","4","143","0","0","0","0","-5,-1,2,-1,3,3","63","0","2017-08-15 17:50:49","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","471","74","2","447","70","1","5","1","3","148","0","0","0","0","-5,1,5,-3,1,1","64","0","2017-08-15 17:50:55","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","438","74","2","363","70","1","5","1","3","153","0","0","0","0","-5,1,5,-1,3,3","65","0","2017-08-15 17:51:00","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","402","74","2","319","70","1","1","1","3","154","0","0","0","0","-4,1,1,-1,3,3","66","0","2017-08-15 17:51:05","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","526","74","2","561","70","1","5","0","4","159","0","0","0","0","-4,0,0,1,5,5","67","0","2017-08-15 17:51:11","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","477","74","2","466","70","1","-3","1","3","156","0","0","0","0","-5,-1,-3,1,4,4","68","0","2017-08-15 17:51:17","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","505","70","1","577","74","2","2","0","4","158","0","0","0","0","-3,-1,0,-1,2,2","69","0","2017-08-15 17:51:23","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","397","74","2","393","70","1","0","1","3","158","0","0","0","0","-3,0,0,0,2,2","70","0","2017-08-15 17:51:28","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","358","70","1","448","74","2","-4","0","4","154","0","0","0","0","-3,-1,1,4,-4,-4","71","0","2017-08-15 17:51:33","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","384","74","2","404","70","1","-1","1","3","153","0","0","0","0","-5,0,-1,4,-5,-5","72","0","2017-08-15 17:51:39","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","370","74","2","483","74","2","4","1","3","157","0","0","0","0","-5,-1,-1,4,-3,-3","73","0","2017-08-15 17:51:44","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","411","74","2","376","74","2","4","1","3","161","0","0","0","0","-4,0,0,4,-2,-2","74","0","2017-08-15 17:51:50","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","346","74","2","588","74","2","-1","0","4","160","0","0","0","0","-5,-3,0,3,-1,-1","75","0","2017-08-15 17:51:56","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","384","74","2","607","70","1","-3","1","3","157","0","0","0","0","-1,-3,-3,2,-1,-1","76","0","2017-08-15 17:52:01","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","410","74","2","557","74","2","1","1","3","158","0","0","0","0","1,-4,0,1,-2,-2","77","0","2017-08-15 17:52:07","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","499","74","2","383","70","1","-1","1","3","157","0","0","0","0","0,-2,-1,0,-3,-3","78","0","2017-08-15 17:52:12","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","364","74","2","566","70","1","-4","0","4","153","0","0","0","0","1,-2,-1,0,-4,-4","79","0","2017-08-15 17:52:18","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","407","74","2","457","74","2","1","1","3","154","0","0","0","0","2,-1,-1,1,-4,-4","80","0","2017-08-15 17:52:24","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","623","74","2","500","74","2","-1","1","3","153","0","0","0","0","4,-5,-3,-1,-4,-4","81","0","2017-08-15 17:52:29","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","418","74","2","448","74","2","-1","1","3","152","0","0","0","0","3,-5,-1,-1,-3,-3","82","0","2017-08-15 17:52:35","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","480","74","2","447","70","1","-1","1","3","151","0","0","0","0","1,-3,-1,-2,-4,-4","83","0","2017-08-15 17:52:40","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","437","70","1","529","74","2","-4","1","2","147","0","0","0","0","1,-4,-3,-2,-1,-1","84","0","2017-08-15 17:52:46","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","402","70","1","393","70","1","0","1","2","147","0","0","0","0","0,-4,-3,-3,-1,-1","85","0","2017-08-15 17:52:52","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","468","70","1","519","74","2","-3","0","4","144","0","0","0","0","1,-5,0,-5,-3,-3","86","0","2017-08-15 17:52:57","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","349","74","2","547","74","2","-3","0","4","141","0","0","0","0","5,-4,-1,-2,-3,-3","87","0","2017-08-15 17:53:03","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","342","70","1","315","70","1","2","1","2","143","0","0","0","0","2,-4,-2,-3,-1,-1","88","0","2017-08-15 17:53:08","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","629","70","1","421","70","1","2","1","2","145","0","0","0","0","2,-4,-2,-4,-2,-2","89","0","2017-08-15 17:53:14","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","377","70","1","480","74","2","-3","1","2","142","0","0","0","0","1,-3,-4,-3,4,4","90","0","2017-08-15 17:53:19","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","409","70","1","371","70","1","1","1","2","143","0","0","0","0","1,-1,-3,-5,4,4","91","0","2017-08-15 17:53:25","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","366","70","1","592","70","1","4","0","4","147","0","0","0","0","2,-1,-3,-4,4,4","92","0","2017-08-15 17:53:30","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","479","70","1","381","70","1","1","1","2","148","0","0","0","0","1,-3,-1,-3,5,5","93","0","2017-08-15 17:53:36","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","471","74","2","319","74","2","-4","1","3","144","0","0","0","0","3,-2,1,-4,4,4","94","0","2017-08-15 17:53:41","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","469","74","2","309","70","1","2","1","3","146","0","0","0","0","4,-3,2,-5,3,3","95","0","2017-08-15 17:53:47","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","390","70","1","538","70","1","2","0","4","148","0","0","0","0","1,-2,2,-4,2,2","96","0","2017-08-15 17:53:52","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","442","70","1","524","74","2","-1","0","4","147","0","0","0","0","1,-3,4,-4,-1,-1","97","0","2017-08-15 17:53:58","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","384","74","2","717","74","2","-3","1","3","144","0","0","0","0","1,-3,4,-3,-1,-1","98","0","2017-08-15 17:54:04","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","466","74","2","356","70","1","4","1","3","148","0","0","0","0","2,-3,4,-5,-4,-4","99","0","2017-08-15 17:54:09","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","1015","74","2","1191","70","1","4","1","3","152","0","0","0","0","2,-3,4,-3,-5,-5","100","0","2017-08-15 17:54:16","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","440","74","2","372","70","1","4","1","3","156","0","0","0","0","4,-2,4,-2,-3,-3","101","0","2017-08-15 17:54:22","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","435","74","2","784","70","1","4","1","3","160","0","0","0","0","5,-1,4,-3,-3,-3","102","0","2017-08-15 17:54:28","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","449","74","2","348","70","1","-2","0","4","158","0","0","0","0","3,-4,2,-3,-2,-2","103","0","2017-08-15 17:54:33","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","492","70","1","564","74","2","-2","1","2","156","0","0","0","0","3,-2,2,-3,-1,-1","104","0","2017-08-15 17:54:39","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","530","70","1","412","70","1","1","1","2","157","0","0","0","0","1,-2,4,-1,-3,-3","105","0","2017-08-15 17:54:44","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","462","74","2","420","70","1","3","1","3","160","0","0","0","0","-1,-2,3,-1,-3,-3","106","0","2017-08-15 17:54:50","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","447","74","2","450","70","1","-2","0","4","158","0","0","0","0","-1,-4,4,0,-2,-2","107","0","2017-08-15 17:54:56","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","476","70","1","576","74","2","-5","1","2","153","0","0","0","0","0,-5,3,-1,1,1","108","0","2017-08-15 17:55:01","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","396","70","1","549","70","1","2","0","4","155","0","0","0","0","2,-4,2,-2,2,2","109","0","2017-08-15 17:55:07","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","527","70","1","396","70","1","3","1","2","158","0","0","0","0","3,-2,2,0,2,2","110","0","2017-08-15 17:55:13","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","456","70","1","349","70","1","4","1","2","162","0","0","0","0","4,-2,3,0,4,4","111","0","2017-08-15 17:55:18","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","383","70","1","401","70","1","4","1","2","166","0","0","0","0","4,1,2,-1,5,5","112","0","2017-08-15 17:55:23","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","462","70","1","497","70","1","4","1","2","170","0","0","0","0","4,0,-1,2,3,3","113","0","2017-08-15 17:55:29","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","577","70","1","451","70","1","1","1","2","171","0","0","0","0","1,-3,-4,3,-2,-2","114","0","2017-08-15 17:55:35","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","422","70","1","306","70","1","2","1","2","173","0","0","0","0","2,-2,-4,5,-2,-2","115","0","2017-08-15 17:55:40","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","421","70","1","387","70","1","3","1","2","176","0","0","0","0","3,-2,-5,3,-3,-3","116","0","2017-08-15 17:55:46","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","382","70","1","330","70","1","3","1","2","179","0","0","0","0","3,-1,-4,3,-4,-4","117","0","2017-08-15 17:55:51","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","367","70","1","610","70","1","3","1","2","182","0","0","0","0","3,2,-3,5,-4,-4","118","0","2017-08-15 17:55:57","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","589","70","1","517","70","1","-5","0","4","177","0","0","0","0","2,1,-3,3,-5,-5","119","0","2017-08-15 17:56:03","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","827","70","1","433","70","1","4","1","2","181","0","0","0","0","4,2,-1,2,-5,-5","120","0","2017-08-15 17:56:08","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","547","70","1","387","70","1","4","1","2","185","0","0","0","0","4,0,-1,3,-4,-4","121","0","2017-08-15 17:56:14","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","346","70","1","364","70","1","2","1","2","187","0","0","0","0","2,0,0,4,-4,-4","122","0","2017-08-15 17:56:19","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","452","70","1","400","70","1","3","1","2","190","0","0","0","0","3,-1,0,4,-2,-2","123","0","2017-08-15 17:56:25","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","349","70","1","282","70","1","2","1","2","192","0","0","0","0","2,-1,-1,4,1,1","124","0","2017-08-15 17:56:30","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","545","74","2","609","70","1","0","1","3","192","0","0","0","0","3,-2,0,5,-3,-3","125","0","2017-08-15 17:56:36","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","363","74","2","459","74","2","4","1","3","196","0","0","0","0","4,-2,0,4,-2,-2","126","0","2017-08-15 17:56:42","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","454","74","2","603","74","2","2","1","3","198","0","0","0","0","3,-4,2,2,-1,-1","127","0","2017-08-15 17:56:47","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","663","74","2","536","70","1","3","1","3","201","0","0","0","0","3,-2,3,4,-2,-2","128","0","2017-08-15 17:56:53","0","0","0","0"
"A1MVMCWGWM4FM9","dez_1b_fix_v2_pilot1","1020","70","1","1245","70","1","4","0","4","4","1","0","0","0","-2,-5,-3,-4,4,4","0","0","2017-08-15 17:56:54","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","392","74","2","624","74","2","-2","0","4","199","0","0","0","0","2,-3,3,4,-2,-2","129","0","2017-08-15 17:56:59","0","0","0","0"
"A1MVMCWGWM4FM9","dez_1b_fix_v2_pilot1","834","70","1","1157","70","1","-5","1","2","-1","1","0","0","0","-5,-4,-5,-4,4,4","1","0","2017-08-15 17:57:01","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","495","70","1","689","74","2","-4","0","4","195","0","0","0","0","2,0,4,4,-4,-4","130","0","2017-08-15 17:57:05","0","0","0","0"
"A1MVMCWGWM4FM9","dez_1b_fix_v2_pilot1","904","70","1","651","74","2","-3","1","2","-4","1","0","0","0","-4,-3,-4,-4,5,5","2","0","2017-08-15 17:57:08","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","385","74","2","507","70","1","4","1","3","199","0","0","0","0","1,-1,4,3,-5,-5","131","0","2017-08-15 17:57:10","0","0","0","0"
"A1MVMCWGWM4FM9","dez_1b_fix_v2_pilot1","593","74","2","961","70","1","-4","1","3","-8","1","0","0","0","-3,-2,-4,-3,5,5","3","0","2017-08-15 17:57:15","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","386","74","2","321","70","1","-5","0","4","194","0","0","0","0","-2,-2,4,1,-5,-5","132","0","2017-08-15 17:57:16","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","464","74","2","402","70","1","3","1","3","197","0","0","0","0","-2,-3,3,1,-4,-4","133","0","2017-08-15 17:57:21","0","0","0","0"
"A1MVMCWGWM4FM9","dez_1b_fix_v2_pilot1","591","74","2","426","74","2","-4","1","3","-12","1","0","0","0","-4,-2,-4,-4,4,4","4","0","2017-08-15 17:57:22","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","505","74","2","294","70","1","1","1","3","198","0","0","0","0","-2,-2,1,1,-3,-3","134","0","2017-08-15 17:57:27","0","0","0","0"
"A1MVMCWGWM4FM9","dez_1b_fix_v2_pilot1","270","70","1","735","70","1","-1","1","2","-13","1","0","0","0","-1,-3,-4,-5,4,4","5","0","2017-08-15 17:57:28","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","394","74","2","398","70","1","0","1","3","198","0","0","0","0","-4,0,0,2,-3,-3","135","0","2017-08-15 17:57:32","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","353","74","2","351","70","1","1","1","3","199","0","0","0","0","-5,0,1,4,-3,-3","136","0","2017-08-15 17:57:38","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","539","74","2","338","70","1","3","1","3","202","0","0","0","0","-5,2,3,5,-3,-3","137","0","2017-08-15 17:57:43","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","370","74","2","278","70","1","5","1","3","207","0","0","0","0","-4,0,5,5,-2,-2","138","0","2017-08-15 17:57:48","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","372","74","2","282","70","1","2","1","3","209","0","0","0","0","-5,-2,2,5,-3,-3","139","0","2017-08-15 17:57:54","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","372","74","2","323","70","1","3","1","3","212","0","0","0","0","-4,-2,3,5,-4,-4","140","0","2017-08-15 17:57:59","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","416","74","2","286","70","1","-5","0","4","207","0","0","0","0","-2,-2,1,2,-5,-5","141","0","2017-08-15 17:58:04","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","420","74","2","435","74","2","0","1","3","207","0","0","0","0","0,-2,2,0,-3,-3","142","0","2017-08-15 17:58:10","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","324","74","2","285","70","1","3","1","3","210","0","0","0","0","2,-5,3,-1,-1,-1","143","0","2017-08-15 17:58:15","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","356","74","2","378","70","1","5","1","3","215","0","0","0","0","1,-4,5,-3,-3,-3","144","0","2017-08-15 17:58:21","0","0","0","0"
"A23GB80BDI6PPL","dez_1b_fix_v2_pilot1","424","74","2","309","70","1","4","1","3","219","0","0","0","0","-1,-2,4,-3,-4,-4","145","0","2017-08-15 17:58:26","0","0","0","0"
