Action1,S2,Action2,Re,subject,round
2,3,1,0,738,3
2,3,2,-4,738,4
2,3,2,-4,738,5
1,4,2,0,738,6
1,2,1,0,738,7
1,4,1,-2,738,8
1,2,1,1,738,9
1,2,2,-4,738,10
1,4,1,-1,738,11
1,4,1,-3,738,12
1,4,1,-3,738,13
1,4,2,-1,738,14
1,2,2,-1,738,15
1,2,2,-4,738,16
2,3,2,3,738,17
2,3,1,-5,738,18
1,2,1,-2,738,19
1,2,1,-2,738,20
1,2,1,-4,738,21
1,2,1,-5,738,22
2,3,2,0,738,23
2,4,2,4,738,24
2,3,2,0,738,25
2,4,2,2,738,26
2,3,1,1,738,27
1,2,1,-4,738,28
2,3,2,-1,738,29
1,2,2,-5,738,30
1,2,2,-3,738,31
1,2,2,-3,738,32
2,3,2,-2,738,33
2,3,2,-1,738,34
2,3,1,1,738,35
2,3,1,-4,738,36
2,3,2,-4,738,37
2,3,2,-5,738,38
2,3,1,-1,738,39
1,4,2,4,738,40
1,2,2,-1,738,41
2,3,2,-4,738,42
2,3,2,-4,738,43
2,3,1,-2,738,44
2,3,1,0,738,45
2,3,1,4,738,46
2,3,1,5,738,47
2,4,2,-3,738,48
2,3,1,1,738,49
2,3,1,1,738,50
2,3,1,3,738,51
2,3,1,1,738,52
2,3,1,0,738,53
2,3,1,0,738,54
2,4,1,-2,738,55
2,3,1,5,738,56
2,3,1,5,738,57
2,3,1,4,738,58
2,3,1,4,738,59
2,3,1,2,738,60
2,3,1,3,738,61
2,4,1,-5,738,62
2,3,1,5,738,63
2,3,1,4,738,64
2,3,1,5,738,65
2,4,2,-4,738,66
2,4,2,-3,738,67
2,3,1,3,738,68
2,3,1,1,738,69
2,4,1,-2,738,70
2,3,1,1,738,71
2,3,1,0,738,72
2,4,1,-4,738,73
2,3,1,1,738,74
2,3,1,-3,738,75
2,3,1,-3,738,76
2,3,1,-4,738,77
2,3,1,-3,738,78
2,3,1,-2,738,79
1,2,1,1,738,80
2,3,1,-4,738,81
2,3,1,-5,738,82
2,3,2,5,738,83
2,3,2,0,738,84
2,3,2,-1,738,85
2,3,2,0,738,86
2,4,2,3,738,87
2,3,2,4,738,88
2,3,2,4,738,89
1,2,2,4,738,90
2,3,2,3,738,91
2,4,2,5,738,92
2,4,2,3,738,93
2,3,2,2,738,94
2,4,2,3,738,95
2,4,2,2,738,96
2,3,2,3,738,97
2,3,2,5,738,98
2,4,2,2,738,99
2,3,2,3,738,100
2,3,2,1,738,101
2,3,2,3,738,102
2,3,2,4,738,103
2,3,2,-1,738,104
2,3,2,-1,738,105
2,3,2,-1,738,106
2,3,1,3,738,107
2,3,2,0,738,108
1,2,1,0,738,109
2,3,2,2,738,110
2,4,2,-3,738,111
1,2,2,3,738,112
1,2,2,4,738,113
1,2,2,3,738,114
2,3,2,0,738,115
1,2,2,-2,738,116
2,3,2,3,738,117
2,3,2,4,738,118
2,3,2,2,738,119
2,4,2,-3,738,120
2,3,2,2,738,121
2,3,2,-2,738,122
2,3,2,-3,738,123
1,2,2,-4,738,124
1,2,2,-5,738,125
1,2,1,-1,606,1
1,2,1,-5,606,2
1,4,2,3,606,3
1,4,2,2,606,4
1,2,2,-3,606,5
2,4,1,0,606,6
2,3,1,-4,606,7
1,2,1,3,606,8
1,2,1,1,606,9
1,2,1,3,606,10
1,2,1,3,606,11
1,2,1,2,606,12
1,2,1,1,606,13
1,4,1,-4,606,14
1,2,1,-2,606,15
1,2,1,-2,606,16
1,2,1,-2,606,17
2,3,2,-3,606,18
2,3,1,1,606,19
1,4,2,-2,606,20
1,2,2,1,606,21
1,2,2,3,606,22
1,2,2,5,606,23
1,2,2,4,606,24
1,2,2,5,606,25
1,4,2,-3,606,26
1,2,2,5,606,27
1,2,2,3,606,28
1,2,2,2,606,29
1,2,2,2,606,30
1,4,1,-4,606,31
1,4,2,-5,606,32
1,2,2,3,606,33
1,2,2,1,606,34
1,2,2,-1,606,35
1,2,2,-5,606,36
2,4,1,2,606,37
1,2,1,0,606,38
1,4,1,1,606,39
1,2,1,-1,606,40
1,2,2,-1,606,41
1,4,2,-4,606,42
1,2,2,0,606,43
1,4,1,3,606,44
2,3,2,-2,606,45
2,3,2,-1,606,46
2,3,1,-4,606,47
2,3,1,-2,606,48
1,2,2,-4,606,49
1,2,1,4,606,50
1,4,1,1,606,51
2,3,2,-3,606,52
1,4,1,3,606,53
1,2,2,2,606,54
1,4,1,2,606,55
1,4,1,4,606,56
1,4,1,4,606,57
1,2,1,1,606,58
1,2,1,1,606,59
1,2,1,1,606,60
1,4,1,0,606,61
1,2,2,-4,606,62
1,2,1,-2,606,63
1,2,1,-4,606,64
1,2,1,-4,606,65
1,2,1,-5,606,66
2,3,1,-4,606,67
2,3,1,-5,606,68
1,2,2,-2,606,69
1,4,2,-5,606,70
1,2,2,-1,606,71
1,2,2,-1,606,72
1,2,1,-5,606,73
1,2,2,-1,606,74
1,2,2,-2,606,75
2,3,2,3,606,76
2,3,2,5,606,77
2,3,2,4,606,78
2,3,2,5,606,79
2,3,2,4,606,80
2,3,2,3,606,81
2,3,2,0,606,82
2,3,2,-4,606,83
2,3,2,-5,606,84
2,3,2,-5,606,85
1,2,2,-5,606,86
1,2,2,-4,606,87
2,3,2,-2,606,88
2,4,1,3,606,89
2,3,2,-1,606,90
2,3,2,0,606,91
2,4,1,4,606,92
2,3,2,-1,606,93
2,3,2,-4,606,94
1,2,2,2,606,95
1,2,2,2,606,96
1,2,2,1,606,97
1,2,2,-2,606,98
1,2,2,-3,606,99
1,2,2,-5,606,100
2,3,2,0,606,101
2,3,2,-2,606,102
1,2,2,0,606,103
1,4,1,-4,606,104
2,3,2,-1,606,105
2,4,1,0,606,106
1,4,1,2,606,107
2,4,1,1,606,108
2,3,1,0,606,109
2,3,2,-1,606,110
2,3,1,3,606,111
2,3,2,0,606,112
2,3,1,2,606,113
2,3,1,-1,606,114
2,4,1,-3,606,115
2,4,1,-1,606,116
2,3,1,-3,606,117
2,4,1,-1,606,118
2,4,1,3,606,119
2,3,1,-3,606,120
2,3,2,-3,606,121
1,2,2,5,606,122
1,2,2,2,606,123
2,3,1,-5,606,124
1,2,2,3,606,125
1,4,2,-5,63,1
1,2,2,-1,63,2
1,2,2,0,63,3
1,4,2,2,63,4
1,2,2,-4,63,5
2,3,1,-1,63,6
2,4,1,-1,63,7
2,3,2,3,63,8
2,3,2,3,63,9
2,3,2,4,63,10
1,2,2,-4,63,11
2,3,2,4,63,12
1,2,2,-3,63,13
1,4,2,4,63,14
2,3,2,1,63,15
1,4,2,5,63,16
1,2,1,4,63,17
1,2,1,0,63,18
1,2,1,2,63,19
1,2,1,1,63,20
1,2,1,-2,63,21
1,2,1,-1,63,22
1,4,1,3,63,23
2,3,2,2,63,24
2,3,2,3,63,25
2,3,2,3,63,26
2,3,2,2,63,27
2,3,2,3,63,28
2,3,2,5,63,29
2,3,2,4,63,30
2,3,2,4,63,31
2,3,2,4,63,32
2,3,2,3,63,33
2,3,2,0,63,34
2,3,2,-4,63,35
2,3,2,-4,63,36
2,3,2,-4,63,37
2,3,2,-3,63,38
2,3,2,-1,63,39
2,3,1,3,63,40
2,3,1,0,63,41
2,3,1,-2,63,42
2,3,1,0,63,43
2,3,1,1,63,44
2,3,1,1,63,45
2,3,1,1,63,46
1,4,2,-2,63,47
2,3,1,-1,63,48
2,3,1,-3,63,49
2,4,1,0,63,50
2,3,1,-2,63,51
1,2,1,-4,63,52
1,2,1,-3,63,53
1,2,1,-2,63,54
1,2,1,-1,63,55
1,4,2,2,63,56
1,4,2,2,63,57
1,2,1,-4,63,58
2,4,1,2,63,59
2,3,1,-3,63,60
1,4,2,3,63,61
1,2,2,1,63,62
1,2,2,4,63,63
1,2,2,4,63,64
1,2,2,3,63,65
1,2,2,4,63,66
1,4,2,-1,63,67
1,2,2,3,63,68
1,4,2,2,63,69
1,2,2,4,63,70
1,2,2,1,63,71
1,2,2,0,63,72
1,2,2,2,63,73
1,2,2,-2,63,74
1,2,2,-3,63,75
1,2,2,0,63,76
1,4,2,-1,63,77
1,2,2,1,63,78
1,4,2,-2,63,79
1,4,1,2,63,80
1,2,2,4,63,81
1,2,2,4,63,82
1,2,2,4,63,83
1,4,1,1,63,84
1,2,2,4,63,85
1,2,2,3,63,86
1,2,2,-1,63,87
1,4,1,2,63,88
1,2,2,-1,63,89
1,4,2,-5,63,90
1,2,2,-2,63,91
1,2,2,-2,63,92
1,2,2,1,63,93
1,2,2,1,63,94
1,2,2,2,63,95
2,3,2,-3,63,96
1,2,2,1,63,97
1,2,2,-2,63,98
1,4,2,-3,63,99
2,3,2,-5,63,100
2,3,1,-4,63,101
1,2,1,-2,63,102
1,2,2,-5,63,103
1,2,2,-5,63,104
2,3,2,-5,63,105
1,2,2,-2,63,106
1,2,1,-2,63,107
2,3,1,-5,63,108
1,2,1,-4,63,109
1,4,1,-3,63,110
1,2,1,-3,63,111
1,4,1,-3,63,112
1,2,1,-2,63,113
1,2,1,0,63,114
1,2,1,1,63,115
2,4,1,0,63,116
1,2,1,-1,63,117
1,4,1,1,63,118
2,3,1,3,63,119
2,3,2,-1,63,120
2,3,1,0,63,121
1,4,1,2,63,122
2,4,1,-2,63,123
2,3,2,-1,63,124
2,3,1,-2,63,125
1,4,1,-1,352,1
2,3,1,-3,352,2
2,3,2,-1,352,3
2,4,2,-3,352,4
1,4,1,-3,352,5
1,2,1,-3,352,6
1,2,1,-3,352,7
1,2,2,2,352,8
1,4,2,-4,352,9
1,2,2,2,352,10
1,2,2,0,352,11
1,2,2,1,352,12
1,2,2,1,352,13
2,3,1,-1,352,14
2,3,1,0,352,15
1,2,2,0,352,16
1,2,2,-2,352,17
1,2,2,-2,352,18
1,2,2,1,352,19
1,2,1,0,352,20
2,3,2,-3,352,21
2,3,2,-1,352,22
2,3,2,-2,352,23
2,3,2,-3,352,24
2,3,1,4,352,25
2,3,1,4,352,26
2,3,1,3,352,27
2,4,1,5,352,28
2,3,1,-2,352,29
2,3,1,-1,352,30
2,3,1,-2,352,31
2,4,2,-5,352,32
2,3,1,-5,352,33
2,4,1,1,352,34
1,2,1,5,352,35
1,2,2,0,352,36
2,3,1,-1,352,37
2,3,1,-3,352,38
1,4,1,1,352,39
1,2,1,3,352,40
1,2,2,-4,352,41
1,4,1,0,352,42
1,2,1,5,352,43
1,2,1,1,352,44
1,4,1,5,352,45
1,2,1,-3,352,46
1,2,1,-5,352,47
1,2,1,-4,352,48
1,2,1,-3,352,49
2,3,2,4,352,50
2,4,1,1,352,51
2,3,1,-4,352,52
2,3,2,5,352,53
2,3,2,5,352,54
2,3,2,4,352,55
2,4,1,0,352,56
2,3,2,1,352,57
2,3,2,4,352,58
2,3,2,2,352,59
2,3,2,4,352,60
2,3,2,2,352,61
1,2,2,-2,352,62
2,3,2,3,352,63
1,4,1,1,352,64
2,4,1,1,352,65
2,3,2,-1,352,66
2,4,1,4,352,67
2,4,1,4,352,68
2,3,2,1,352,69
2,3,2,-1,352,70
2,3,2,-4,352,71
2,4,1,4,352,72
2,3,2,-4,352,73
2,3,2,-2,352,74
1,4,1,-5,352,75
1,2,1,0,352,76
1,4,1,-5,352,77
1,2,1,-1,352,78
1,4,1,-3,352,79
1,2,1,-1,352,80
2,3,1,-4,352,81
2,3,2,-4,352,82
2,3,2,-1,352,83
2,3,2,-1,352,84
2,3,2,-2,352,85
1,4,1,-5,352,86
1,2,1,4,352,87
1,2,1,4,352,88
1,4,1,1,352,89
1,2,1,4,352,90
1,4,1,3,352,91
1,4,1,-1,352,92
1,4,1,0,352,93
1,2,1,4,352,94
1,2,1,2,352,95
1,4,1,-4,352,96
1,4,1,0,352,97
1,4,1,-4,352,98
1,2,1,-1,352,99
1,2,1,0,352,100
1,2,1,-3,352,101
1,2,1,-5,352,102
1,2,2,1,352,103
1,4,1,-2,352,104
1,2,1,-5,352,105
1,2,2,3,352,106
1,2,2,0,352,107
1,4,1,4,352,108
2,3,1,3,352,109
1,2,1,-3,352,110
1,4,1,4,352,111
1,4,1,4,352,112
1,4,1,4,352,113
1,2,2,-3,352,114
1,2,2,-5,352,115
1,2,2,-4,352,116
1,2,1,-1,352,117
1,4,1,5,352,118
1,4,1,2,352,119
2,3,1,3,352,120
2,3,1,0,352,121
2,3,1,0,352,122
1,4,1,2,352,123
1,2,1,3,352,124
1,2,2,-4,352,125
2,3,1,4,98,1
2,3,1,3,98,2
2,3,1,0,98,3
1,2,1,-5,98,4
2,4,1,2,98,5
2,3,2,1,98,6
2,3,1,4,98,7
2,3,2,0,98,8
2,3,1,3,98,9
2,3,1,5,98,10
2,3,1,5,98,11
2,3,1,4,98,12
2,3,1,3,98,13
2,3,1,2,98,14
2,3,1,2,98,15
2,3,1,5,98,16
2,3,1,5,98,17
2,3,1,3,98,18
2,4,1,0,98,19
2,3,1,5,98,20
2,3,1,2,98,21
2,3,1,2,98,22
2,3,1,1,98,23
2,4,1,-5,98,24
2,3,1,3,98,25
1,4,1,0,98,26
1,4,2,2,98,27
1,4,2,2,98,28
2,3,1,3,98,29
2,3,1,3,98,30
2,3,1,0,98,31
2,3,1,0,98,32
2,3,1,2,98,33
2,3,1,-1,98,34
2,4,2,-1,98,35
2,4,2,-4,98,36
2,3,1,-3,98,37
2,3,2,-5,98,38
2,3,1,0,98,39
2,3,1,-4,98,40
2,3,1,-4,98,41
2,3,2,-3,98,42
1,2,2,1,98,43
1,4,1,2,98,44
1,2,2,4,98,45
1,2,2,5,98,46
1,2,2,2,98,47
1,2,2,3,98,48
1,4,2,2,98,49
1,2,2,2,98,50
1,2,2,1,98,51
2,4,2,2,98,52
1,2,2,0,98,53
1,2,2,1,98,54
1,4,2,1,98,55
1,4,2,1,98,56
2,3,2,-1,98,57
2,3,2,1,98,58
1,4,2,1,98,59
1,4,2,-2,98,60
1,2,1,5,98,61
1,4,1,0,98,62
1,2,1,5,98,63
1,2,1,4,98,64
1,2,1,3,98,65
1,4,2,1,98,66
1,4,1,1,98,67
1,2,1,0,98,68
1,2,2,3,98,69
1,4,2,0,98,70
1,2,2,-1,98,71
1,2,2,2,98,72
1,2,1,-3,98,73
1,2,2,4,98,74
1,2,2,5,98,75
1,4,2,2,98,76
1,4,2,2,98,77
1,2,1,-5,98,78
1,4,1,0,98,79
1,2,1,-1,98,80
1,2,2,-3,98,81
1,4,2,-1,98,82
1,2,2,-2,98,83
1,2,2,2,98,84
1,4,2,4,98,85
1,2,2,2,98,86
1,4,2,1,98,87
1,2,2,4,98,88
1,2,2,4,98,89
1,2,2,1,98,90
1,2,2,2,98,91
1,2,2,2,98,92
1,4,2,4,98,93
1,4,2,2,98,94
1,2,2,1,98,95
1,4,2,5,98,96
1,2,2,3,98,97
2,3,2,-4,98,98
2,3,1,-2,98,99
1,2,2,3,98,100
1,2,2,4,98,101
1,2,2,4,98,102
1,4,2,1,98,103
1,2,1,-1,98,104
1,4,1,1,98,105
1,2,2,-2,98,106
1,2,2,-2,98,107
1,2,2,-1,98,108
1,4,2,-4,98,109
1,4,2,-4,98,110
1,2,2,0,98,111
1,2,2,-2,98,112
1,2,2,-3,98,113
2,3,2,-1,98,114
2,3,2,0,98,115
2,3,2,-2,98,116
1,2,2,-4,98,117
2,3,2,0,98,118
2,4,2,-3,98,119
2,3,2,3,98,120
2,3,1,0,98,121
1,2,1,-3,98,122
2,3,1,-2,98,123
1,2,2,3,98,124
2,3,2,0,98,125
1,2,2,3,517,1
1,2,2,3,517,2
1,4,2,3,517,3
