Action1,S2,Action2,Re,subject,round,rt2
1,2,1,2,158,1,0
2,3,2,5,158,2,0
2,3,2,5,158,3,1
2,4,1,5,158,4,1
2,3,2,4,158,5,0
2,3,2,4,158,6,0
1,2,2,-2,158,7,1
2,3,2,5,158,8,0
2,3,2,4,158,9,0
2,3,2,3,158,10,0
2,3,2,4,158,11,0
2,3,2,5,158,12,0
2,3,2,1,158,13,0
2,3,2,3,158,14,1
2,3,2,3,158,15,1
2,4,2,4,158,16,0
2,3,2,4,158,17,0
2,3,2,3,158,18,1
2,3,2,2,158,19,0
2,4,2,1,158,20,1
2,3,2,2,158,21,1
2,3,2,2,158,22,0
2,3,2,1,158,23,1
2,3,2,2,158,24,0
2,3,2,3,158,25,0
2,3,2,3,158,26,1
2,3,2,2,158,27,0
2,3,2,-1,158,28,0
2,3,2,1,158,29,0
2,3,1,1,158,30,0
2,4,2,4,158,31,0
2,4,2,2,158,32,0
2,3,2,2,158,33,1
2,3,2,5,158,34,1
2,3,2,5,158,35,1
2,3,2,3,158,36,1
2,4,2,3,158,37,1
2,3,2,2,158,38,1
2,3,2,4,158,39,0
2,3,2,4,158,40,0
2,3,2,4,158,41,1
2,3,2,5,158,42,1
2,3,2,1,158,43,1
2,3,2,4,158,44,1
2,4,1,3,158,45,1
2,3,2,3,158,46,1
2,3,2,4,158,47,0
2,3,2,4,158,48,0
2,3,2,5,158,49,0
2,3,2,3,158,50,0
2,3,2,5,158,51,0
2,3,1,-2,158,52,0
2,3,2,5,158,53,0
2,3,1,-4,158,54,0
2,3,2,4,158,55,0
2,4,2,-1,158,56,0
2,4,2,-1,158,57,0
2,4,2,-2,158,58,0
2,4,2,-3,158,59,0
2,3,2,0,158,60,0
2,3,2,-2,158,61,0
2,3,2,-3,158,62,0
2,4,2,-1,158,63,0
2,3,2,-3,158,64,0
2,3,2,-3,158,65,0
2,3,2,-5,158,66,0
2,3,2,-4,158,67,1
1,2,1,3,158,68,0
1,2,1,5,158,69,0
1,2,1,4,158,70,0
2,3,2,1,158,71,1
2,3,2,-1,158,72,1
2,3,1,-4,158,73,0
2,3,1,-4,158,74,0
2,4,2,-1,158,75,0
2,3,2,2,158,76,0
1,2,2,3,158,77,0
2,3,2,2,158,78,0
2,3,2,3,158,79,0
1,2,2,5,158,80,1
1,2,1,4,158,81,0
2,3,2,0,158,82,0
2,3,2,2,158,83,0
2,3,2,1,158,84,0
1,4,2,-2,158,85,1
2,3,2,0,158,86,0
2,4,2,-4,158,87,1
2,3,2,4,158,88,1
2,3,2,3,158,89,1
2,3,2,5,158,90,1
1,4,1,-4,158,91,0
1,2,1,-3,158,92,0
2,3,2,4,158,93,0
2,3,2,4,158,94,0
2,3,2,2,158,95,0
2,4,2,-5,158,96,0
1,2,1,-2,158,97,0
1,4,1,-2,158,98,0
1,2,2,-4,158,99,1
1,2,1,-1,158,100,1
2,3,1,4,158,101,1
2,4,1,-3,158,102,1
2,4,1,-5,158,103,1
2,3,2,1,158,104,1
2,3,2,4,158,105,1
2,3,2,4,158,106,0
2,3,2,3,158,107,0
2,3,2,5,158,108,0
2,3,2,5,158,109,0
2,3,2,3,158,110,1
2,4,2,-4,158,111,1
2,3,2,0,158,112,1
2,3,2,1,158,113,0
2,3,2,2,158,114,0
2,4,2,-1,158,115,0
2,3,2,1,158,116,0
2,3,2,0,158,117,0
2,3,2,0,158,118,1
2,3,2,-3,158,119,0
1,2,1,-1,158,120,0
2,4,1,1,158,121,1
2,3,2,-1,158,122,1
2,3,1,2,158,123,1
2,4,1,2,158,124,0
2,3,2,-3,158,125,1
1,2,1,1,417,1,0
1,2,1,1,417,2,1
1,2,1,2,417,3,0
1,2,1,2,417,4,0
1,2,1,0,417,5,0
1,2,1,2,417,6,0
1,2,1,0,417,7,0
1,4,1,1,417,8,0
2,3,1,-5,417,9,0
1,2,1,-1,417,10,1
1,2,1,-1,417,11,1
1,2,1,-4,417,12,0
1,2,2,-2,417,13,0
1,2,2,-2,417,14,0
1,2,2,0,417,15,1
2,4,1,1,417,16,1
1,2,2,-2,417,17,1
1,2,2,0,417,18,0
2,3,2,1,417,19,1
1,2,2,-1,417,20,0
2,3,2,1,417,21,0
2,3,2,1,417,22,1
1,2,2,0,417,23,0
2,3,2,0,417,24,0
2,4,2,-2,417,25,0
1,2,2,4,417,26,0
1,2,1,-1,417,27,1
2,3,2,-1,417,28,0
1,2,2,4,417,29,1
1,2,2,4,417,30,0
1,2,1,-2,417,31,1
1,2,2,4,417,32,0
1,2,1,-5,417,33,0
2,3,2,2,417,34,0
1,2,2,4,417,35,1
1,2,2,1,417,36,1
1,4,1,-4,417,37,0
2,3,2,1,417,38,1
1,2,2,-4,417,39,1
1,2,2,-5,417,40,0
2,4,2,1,417,41,0
2,4,2,3,417,42,0
2,3,1,-2,417,43,1
2,4,1,3,417,44,1
1,4,1,5,417,45,1
2,3,2,-1,417,46,0
1,2,2,-4,417,47,1
2,3,2,0,417,48,0
2,4,2,3,417,49,1
2,3,2,-4,417,50,1
2,3,1,3,417,51,0
2,3,1,3,417,52,0
2,3,1,4,417,53,1
2,3,1,5,417,54,0
2,3,1,4,417,55,1
2,3,1,4,417,56,0
2,3,1,4,417,57,0
2,4,1,2,417,58,0
2,3,1,2,417,59,0
2,3,1,2,417,60,1
1,2,2,2,417,61,0
2,3,1,5,417,62,1
2,3,1,4,417,63,0
2,3,1,5,417,64,1
2,3,1,4,417,65,1
2,4,1,-1,417,66,0
2,3,1,1,417,67,1
2,4,1,-2,417,68,0
2,4,1,-1,417,69,1
2,3,1,-4,417,70,1
1,2,2,1,417,71,1
1,2,2,0,417,72,0
1,2,1,-4,417,73,0
1,2,2,0,417,74,1
1,4,1,-4,417,75,1
1,2,2,-1,417,76,1
2,3,1,-4,417,77,1
2,3,2,-2,417,78,0
1,2,2,0,417,79,1
1,4,2,-2,417,80,0
1,4,2,-3,417,81,0
1,2,2,3,417,82,0
1,2,2,2,417,83,0
2,3,2,-3,417,84,0
2,3,1,5,417,85,0
1,2,2,-2,417,86,1
2,3,1,2,417,87,0
2,3,1,0,417,88,0
1,2,2,-3,417,89,1
2,4,2,0,417,90,1
1,2,2,-1,417,91,1
2,4,2,-3,417,92,1
2,3,1,0,417,93,1
1,2,2,-4,417,94,0
2,3,1,4,417,95,1
1,2,2,-1,417,96,1
2,3,2,0,417,97,1
2,3,1,3,417,98,1
2,3,1,4,417,99,0
2,3,1,1,417,100,1
2,3,1,3,417,101,1
2,3,1,3,417,102,0
2,3,1,1,417,103,1
2,3,2,0,417,104,1
2,4,2,4,417,105,0
2,3,1,3,417,106,0
2,3,1,1,417,107,0
2,3,1,0,417,108,0
2,4,2,3,417,109,0
2,3,1,2,417,110,1
2,4,2,5,417,111,0
1,4,2,5,417,112,0
2,4,1,3,417,113,0
2,3,1,-2,417,114,1
2,3,2,0,417,115,1
2,4,2,-2,417,116,0
1,2,2,0,417,117,0
2,3,2,2,417,118,1
1,2,2,-1,417,119,0
2,3,2,5,417,120,1
2,3,2,5,417,121,1
2,4,2,-4,417,122,0
2,3,2,4,417,123,1
2,3,2,1,417,124,0
2,4,2,-2,417,125,0
1,2,1,-1,170,1,1
2,3,2,4,170,2,1
1,2,1,-1,170,3,0
2,3,1,3,170,4,0
1,2,1,-3,170,5,0
1,2,2,4,170,6,0
2,3,1,3,170,7,0
2,3,2,5,170,8,0
2,3,1,4,170,9,0
2,4,2,5,170,10,1
2,4,2,4,170,11,0
2,3,1,1,170,12,0
2,3,2,-4,170,13,0
2,3,1,3,170,14,0
1,2,2,0,170,15,1
2,3,1,1,170,16,0
2,3,2,-4,170,17,0
2,3,1,1,170,18,0
1,2,1,-2,170,19,0
2,3,1,-3,170,20,0
1,4,2,1,170,21,1
1,2,2,-1,170,22,0
2,3,1,-4,170,23,0
2,3,2,-1,170,24,1
1,2,1,3,170,25,0
2,3,2,0,170,26,1
1,2,2,0,170,27,1
1,2,1,4,170,28,0
1,2,2,0,170,29,1
2,3,1,-4,170,30,1
1,2,2,-4,170,31,0
1,2,1,3,170,32,0
1,4,2,3,170,33,1
2,3,1,-3,170,34,1
1,4,2,3,170,35,1
2,3,2,-4,170,36,0
2,3,1,-3,170,37,1
1,2,2,-1,170,38,1
2,3,1,3,170,39,1
1,2,1,-2,170,40,0
1,2,2,-4,170,41,1
1,4,2,-4,170,42,0
1,2,1,-1,170,43,1
2,3,1,-2,170,44,0
2,3,2,-4,170,45,1
2,3,2,-2,170,46,0
2,4,1,1,170,47,0
1,4,2,-2,170,48,1
1,2,2,-4,170,49,0
2,3,2,-2,170,50,0
1,2,1,3,170,51,1
2,4,2,-5,170,52,1
1,2,1,4,170,53,1
1,2,2,4,170,54,0
1,4,1,-4,170,55,0
2,3,1,4,170,56,0
2,3,2,-4,170,57,1
1,2,1,3,170,58,1
1,2,1,1,170,59,0
2,3,2,-4,170,60,1
1,2,1,0,170,61,0
2,3,2,-3,170,62,1
2,3,1,2,170,63,0
1,2,1,-1,170,64,0
2,4,1,2,170,65,0
1,2,1,-3,170,66,0
2,3,1,2,170,67,0
1,2,2,4,170,68,0
1,2,1,-1,170,69,1
1,2,2,3,170,70,0
1,2,2,3,170,71,1
2,3,2,2,170,72,0
2,3,1,-3,170,73,1
