Action1,S2,Action2,Re,subject,round,rt2
2,3,1,1,398,1,1
2,3,1,1,398,2,1
2,3,1,1,398,3,1
2,3,1,1,398,4,1
2,3,2,1,398,5,1
2,3,2,1,398,6,1
2,2,1,0,398,7,1
2,3,1,1,398,8,1
2,3,1,0,398,9,1
2,3,1,0,398,10,1
2,2,2,1,398,11,1
1,2,2,1,398,12,1
2,3,2,1,398,13,1
2,3,2,1,398,14,1
2,3,2,0,398,15,1
1,2,2,1,398,16,1
1,2,2,1,398,17,1
2,3,2,1,398,18,1
2,3,2,0,398,19,1
1,2,2,0,398,20,1
2,2,1,1,398,21,1
1,3,2,0,398,22,1
1,2,2,1,398,23,1
1,2,2,1,398,24,1
2,2,2,1,398,25,1
2,3,2,0,398,26,1
2,3,2,1,398,27,1
1,2,2,1,398,28,1
2,3,2,1,398,29,1
1,2,2,0,398,30,1
2,2,1,0,398,31,1
1,2,1,0,398,32,1
2,3,1,1,398,33,1
2,3,2,1,398,34,1
1,3,1,0,398,35,1
2,2,1,1,398,36,1
1,2,1,1,398,37,1
1,3,1,1,398,38,1
1,2,1,1,398,39,1
2,3,1,0,398,40,1
1,3,1,0,398,41,1
1,3,2,1,398,42,1
1,2,2,1,398,43,1
1,2,2,1,398,44,1
1,2,2,1,398,45,1
2,3,2,0,398,46,1
2,2,2,0,398,47,1
2,3,2,1,398,48,1
1,2,2,0,398,49,1
1,3,2,0,398,50,1
1,2,2,0,398,51,1
1,3,2,1,398,52,1
1,2,1,0,398,53,1
1,2,1,1,398,54,1
2,3,1,0,398,55,1
1,2,1,0,398,56,1
1,2,1,0,398,57,1
2,3,2,1,398,58,1
1,2,2,0,398,59,1
1,2,2,0,398,60,1
1,3,2,0,398,61,1
1,2,1,1,398,62,1
1,2,1,0,398,63,1
1,2,2,0,398,64,1
1,2,1,1,398,65,1
2,3,2,1,398,66,1
2,3,2,1,398,67,1
1,2,1,1,398,68,1
1,2,1,1,398,69,1
1,2,1,1,398,70,1
1,2,1,0,398,71,1
2,3,2,0,398,72,1
2,3,2,0,398,73,1
1,2,1,1,398,74,1
1,3,1,1,398,75,1
2,3,2,1,398,76,1
2,3,1,1,398,77,1
2,2,1,1,398,78,1
1,2,1,1,398,79,1
1,2,1,1,398,80,1
1,2,1,1,398,81,1
1,3,1,1,398,82,1
1,3,2,0,398,83,1
