Action1,S2,Action2,Re,subject,round,rt2
1,2,2,-4,50,69,0
1,2,2,-4,50,70,0
1,2,2,-5,50,71,1
2,4,2,0,50,72,0
2,3,2,3,50,73,1
2,3,2,3,50,74,1
2,3,2,3,50,75,1
2,3,2,4,50,76,1
2,3,1,-4,50,77,0
2,3,2,3,50,78,1
1,2,2,1,50,79,1
1,2,2,2,50,80,0
1,2,1,3,50,81,0
2,3,2,3,50,82,0
1,4,2,2,50,83,0
2,3,1,1,50,84,1
2,3,1,-1,50,85,1
1,4,1,-2,50,86,0
2,3,2,4,50,87,1
2,3,2,5,50,88,1
2,4,1,1,50,89,1
1,2,2,-3,50,90,0
2,4,2,0,50,91,1
2,4,2,1,50,92,1
2,3,2,3,50,93,1
2,4,2,3,50,94,1
2,3,2,5,50,95,1
2,3,2,3,50,96,1
2,3,2,5,50,97,0
2,3,2,3,50,98,0
1,4,2,-2,50,99,0
2,3,2,5,50,100,0
2,3,2,4,50,101,0
1,2,2,-2,50,102,0
2,4,2,-1,50,103,1
1,2,1,3,50,104,0
1,2,1,4,50,105,0
1,2,1,4,50,106,0
1,4,1,4,50,107,0
2,3,1,2,50,108,0
2,3,1,3,50,109,1
1,4,1,3,50,110,1
1,2,1,4,50,111,1
2,3,2,-1,50,112,1
2,3,2,1,50,113,0
2,3,2,4,50,114,1
2,3,2,2,50,115,1
2,3,2,3,50,116,0
2,3,2,1,50,117,0
2,3,2,0,50,118,0
1,2,1,4,50,119,1
1,2,1,3,50,120,1
1,2,1,3,50,121,1
1,2,1,1,50,122,1
1,2,1,1,50,123,1
1,2,1,1,50,124,1
1,2,1,4,50,125,1
2,4,2,0,459,1,0
1,2,2,0,459,2,1
1,2,2,0,459,3,1
1,2,1,-3,459,4,0
1,4,1,-3,459,5,0
1,2,1,1,459,6,0
1,4,1,-3,459,7,1
1,2,1,1,459,8,1
1,4,1,-2,459,9,0
2,3,2,-4,459,10,0
2,3,1,2,459,11,0
2,3,1,1,459,12,1
2,3,1,4,459,13,1
2,3,1,3,459,14,0
2,3,1,4,459,15,0
2,4,1,-2,459,16,1
2,3,1,3,459,17,0
2,3,1,4,459,18,0
2,3,1,4,459,19,0
2,3,1,4,459,20,1
1,2,1,-4,459,21,1
2,4,1,0,459,22,0
2,3,1,4,459,23,0
2,3,1,4,459,24,1
2,3,1,1,459,25,1
2,4,1,-2,459,26,1
2,3,1,1,459,27,1
2,4,1,0,459,28,0
2,3,1,-3,459,29,0
2,3,1,-3,459,30,0
2,3,1,-2,459,31,0
1,2,1,-3,459,32,1
2,4,2,-3,459,33,0
2,3,2,1,459,34,1
1,2,2,2,459,35,1
1,2,2,4,459,36,1
2,4,2,-4,459,37,1
2,3,2,2,459,38,1
2,3,2,4,459,39,1
2,3,2,2,459,40,1
2,3,1,0,459,41,1
1,4,2,-4,459,42,0
1,4,1,5,459,43,1
1,4,1,4,459,44,1
2,3,1,-4,459,45,1
2,4,1,5,459,46,1
2,3,1,-2,459,47,1
2,3,1,-2,459,48,1
2,3,1,-3,459,49,1
2,4,1,3,459,50,1
2,4,2,-2,459,51,0
1,2,1,-3,459,52,0
1,2,2,-2,459,53,1
1,2,2,-1,459,54,1
2,3,2,3,459,55,1
1,4,2,3,459,56,0
1,2,2,-3,459,57,0
2,3,1,-2,459,58,0
2,3,1,-1,459,59,0
2,3,1,2,459,60,1
2,3,1,2,459,61,1
2,3,2,2,459,62,1
2,3,2,0,459,63,1
2,3,1,-1,459,64,1
2,3,2,-2,459,65,1
1,2,2,-2,459,66,0
1,2,2,-3,459,67,0
2,3,2,-4,459,68,1
2,4,2,-2,459,69,1
2,4,2,-3,459,70,1
2,3,1,-3,459,71,1
2,3,2,-3,459,72,0
1,2,1,0,459,73,0
2,3,1,-4,459,74,0
1,2,1,-3,459,75,0
1,4,1,0,459,76,0
1,2,2,2,459,77,0
2,4,1,1,459,78,1
2,3,1,-1,459,79,0
2,3,1,-1,459,80,0
1,4,2,-4,459,81,0
1,2,1,3,459,82,0
1,2,1,2,459,83,0
1,2,1,5,459,84,0
1,2,1,3,459,85,0
1,2,1,3,459,86,0
1,4,1,0,459,87,0
1,2,1,5,459,88,0
1,4,1,-1,459,89,1
2,3,1,-5,459,90,1
2,3,1,-4,459,91,1
1,2,1,4,459,92,1
1,2,1,4,459,93,1
1,2,1,4,459,94,1
1,2,1,1,459,95,0
2,3,2,4,459,96,1
1,4,2,4,459,97,1
1,2,1,4,459,98,0
1,2,1,2,459,99,0
1,2,2,4,459,100,0
1,2,2,2,459,101,0
1,2,2,0,459,102,0
2,4,1,1,459,103,0
1,2,1,4,459,104,1
1,2,1,3,459,105,1
1,4,1,-2,459,106,1
1,2,1,0,459,107,1
2,3,1,-2,459,108,1
1,2,1,-2,459,109,1
1,2,1,0,459,110,1
2,3,1,-2,459,111,1
1,2,1,-1,459,112,1
1,2,2,3,459,113,1
2,3,2,0,459,114,0
2,3,2,1,459,115,0
1,2,2,2,459,116,0
2,3,2,-3,459,117,1
2,3,2,-2,459,118,1
1,2,1,0,459,119,0
1,4,1,-1,459,120,0
1,2,1,1,459,121,0
1,2,1,2,459,122,0
1,2,1,2,459,123,0
1,2,1,0,459,124,0
1,2,1,3,459,125,1
2,3,2,2,258,1,0
1,2,1,-1,258,2,0
1,4,1,3,258,3,0
2,4,1,2,258,4,0
1,2,1,-4,258,5,0
2,3,1,-5,258,6,1
1,4,1,4,258,7,0
1,2,1,-1,258,8,0
1,2,2,-1,258,9,0
1,2,2,-1,258,10,0
1,2,2,-3,258,11,1
2,3,1,1,258,12,0
1,2,2,-1,258,13,0
1,2,1,-2,258,14,0
1,4,1,3,258,15,0
2,3,2,1,258,16,0
1,2,1,-3,258,17,1
2,3,1,-3,258,18,1
2,4,1,2,258,19,1
2,3,1,-2,258,20,1
2,3,2,5,258,21,0
2,3,2,3,258,22,0
2,3,2,3,258,23,0
2,3,2,1,258,24,1
2,3,2,2,258,25,1
2,4,2,-2,258,26,1
2,4,2,-3,258,27,0
1,2,2,2,258,28,1
1,2,2,3,258,29,1
1,2,2,1,258,30,1
2,3,1,-2,258,31,0
1,2,1,-4,258,32,1
2,3,1,2,258,33,0
1,4,1,-1,258,34,1
1,2,1,-2,258,35,1
2,3,2,0,258,36,0
1,4,2,0,258,37,1
1,2,2,5,258,38,1
1,4,1,3,258,39,1
1,2,2,2,258,40,0
1,2,2,2,258,41,0
2,3,1,-1,258,42,0
2,3,1,-2,258,43,0
1,2,2,-1,258,44,0
1,2,2,-2,258,45,0
1,2,2,-1,258,46,1
2,3,1,-3,258,47,0
2,3,1,-5,258,48,0
1,2,1,0,258,49,1
1,4,1,-2,258,50,1
1,2,1,1,258,51,0
2,3,2,-2,258,52,1
2,3,2,0,258,53,1
1,4,1,-3,258,54,0
2,3,2,-1,258,55,0
2,3,2,0,258,56,0
1,4,2,-3,258,57,0
1,2,2,3,258,58,0
2,3,1,3,258,59,0
1,2,1,2,258,60,1
2,3,2,0,258,61,0
1,2,2,3,258,62,0
1,2,2,1,258,63,0
2,3,2,1,258,64,0
2,3,1,-4,258,65,0
1,2,2,5,258,66,0
1,2,2,4,258,67,0
1,4,2,-1,258,68,0
1,4,1,-1,258,69,1
2,4,1,-4,258,70,0
1,2,2,5,258,71,1
2,4,1,0,258,72,1
2,3,2,-2,258,73,0
2,3,2,-1,258,74,0
1,2,2,4,258,75,0
1,2,2,4,258,76,0
1,4,2,-3,258,77,0
2,3,2,1,258,78,0
1,2,1,3,258,79,1
1,2,1,3,258,80,1
2,3,2,-4,258,81,1
2,3,1,5,258,82,1
2,3,1,4,258,83,1
2,3,1,4,258,84,1
2,4,1,2,258,85,0
1,2,2,-2,258,86,0
1,2,2,-3,258,87,0
2,4,1,5,258,88,1
2,3,2,2,258,89,0
2,3,1,3,258,90,0
2,3,1,3,258,91,0
1,2,1,-2,258,92,0
1,2,2,4,258,93,1
1,4,2,1,258,94,0
1,2,2,5,258,95,1
1,2,2,4,258,96,0
1,2,2,3,258,97,0
1,2,2,4,258,98,0
2,3,1,4,258,99,0
2,3,1,4,258,100,0
2,4,1,0,258,101,0
2,3,1,5,258,102,0
1,2,2,2,258,103,0
2,3,1,3,258,104,0
2,4,1,3,258,105,0
1,2,1,-4,258,106,1
2,3,2,1,258,107,0
1,2,2,-1,258,108,1
2,3,1,4,258,109,1
2,3,1,4,258,110,1
2,3,2,2,258,111,0
1,2,2,-1,258,112,1
1,2,2,-3,258,113,1
1,2,1,-2,258,114,1
2,4,2,-2,258,115,1
2,3,2,0,258,116,1
1,2,1,-3,258,117,1
2,3,1,3,258,118,1
2,3,1,3,258,119,1
2,4,1,-3,258,120,1
2,3,1,2,258,121,0
2,3,2,-3,258,122,1
2,3,1,3,258,123,1
2,3,2,-3,258,124,0
1,4,1,-1,258,125,0
2,3,1,-2,211,1,0
1,4,2,2,211,2,0
2,3,1,-5,211,3,0
2,3,1,-5,211,4,0
2,3,1,-5,211,5,0
1,2,2,-3,211,6,0
1,2,2,-3,211,7,0
1,2,2,-2,211,8,0
1,2,2,-1,211,9,0
1,4,2,1,211,10,0
1,2,2,1,211,11,0
1,2,2,-1,211,12,0
1,4,2,-1,211,13,0
1,2,2,1,211,14,0
1,4,2,-4,211,15,0
1,2,2,1,211,16,0
1,4,2,-5,211,17,0
